"gene_name","hsa","mfu","mma","mmu","mpi","rsi","n_species"
"evm.TU.scaffold0018.148",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"NCOA2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLCO5A1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RMDN1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0018.200",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"UBXN2B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"Rims2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"AC012213.5",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MTDH",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"TP53INP1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLA",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"NBN",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MCM4",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DDR2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"KCNH1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TRAF5",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FLVCR1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DHX9",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0019.339",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RASAL2",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"novel_gene_585_627a1eab",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZBTB37",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0019.402",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SCYL3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TMCO1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MINDY1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC22A15",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MAGI3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DDX20",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GPSM2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"VAV3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RNPC3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SNX7",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ARHGAP30",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RWDD3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC44A3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC17A4",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GPR89A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"AL139011.2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLAMF6",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DSTYK",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZDHHC2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"LONRF1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ARHGEF10",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FBXO25",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GPM6A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"KAT6A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0020.284_evm.TU.scaffold0020.285",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TUBGCP3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"EFNB2",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"evm.TU.scaffold0020.337",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RWDD4",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CFAP97",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PHB",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FMNL1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC4A1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"UBTF",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"EZH1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"GHDC",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PRKCA",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0021.609",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PSMD12",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SMURF2",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"DDX42",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"VMP1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"RNFT1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PPM1D",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ACACA",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"RAD51C",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"SEC14L1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TRIM25",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DGKE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ST6GALNAC1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RHBDF2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PRPSAP1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RNF135",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PIGS",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"NSRP1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GOSR1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GRB2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PRPF8",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ABCA9",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"IKZF3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FA2H",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PKD1L3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DHODH",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DUS2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC12A4",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GRAMD1A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZNF181",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PDCD2L",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"KIFC3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"HERPUD1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"NUP93",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"ADCY7",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"HEATR3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"C16orf87",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GPATCH1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"RHPN2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZCCHC14",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FBXO31",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0022.166",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TBCB",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ANAPC7",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RNF34",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"HIP1R",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ABCB9",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC2A11",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DGCR8",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CCDC15",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"SLC37A2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FOXRED1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ALKBH2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"USP30",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"NF2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"EIF4ENIF1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BCR",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ATP6V0A2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GLT1D1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GRAMD1B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TCHP",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ANKRD13A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TPCN1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"OAS2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MAPKAPK5",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"HINFP",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"NPAT",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZC3H12C",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RDX",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"PHLDB1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"IFT46",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FAM76B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MRE11",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GPR83",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PAFAH1B2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PPP2R1B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"NKAPD1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SDHD",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BCO2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DYNC2H1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"USP2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SMS",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BCLAF3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SYAP1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CA5B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MOSPD2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"HCCS",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"WDR33",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"INSIG2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ERCC3",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"ADSS",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PTPRC",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0027.246",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CNST",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SCCPDH",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PSEN2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PARP1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CDC73",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"NUP133",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SIPA1L2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"KCNK1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC35F3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ARL8A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GPR137B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ACBD3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TMEM63A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BROX",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TAF1A",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CSRP1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"IARS2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BPNT1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"EPRS",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"KIF21B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"NEMF",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"Myo9a",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PKM",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ARIH1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"TOGARAM1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PPP1R12C",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TMEM150B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0029.526",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZNF235",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZNF227",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ERCC2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SYMPK",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ARHGAP35",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MAMSTR",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PLEKHA4",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RUVBL2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BCL2L12",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZNF615",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ATP6AP1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ARHGAP4",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"NSDHL",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BCOR",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TBC1D25",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"WDR13",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GNL3L",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MTMR10",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SNRPA1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TTC23",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FAM169B",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DET1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FANCI",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"POLG",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"ZNF710",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"AC068831.7",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RCCD1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MAN2A2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SEC11A",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"ZNF592",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC28A1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"BTBD1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"RAC2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MICALL1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SEPT3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SERHL2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TTLL1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SBF1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SCO1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MYH10",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"DHX33",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"USP53",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"LARP7",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CANX",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SNAP47",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"CAMK2D",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"FBL",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"TIMM50",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"LGALS4",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SIPA1L3",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"UXS1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"COPS3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0039.8",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SYK",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"KANSL3",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"LMAN2L",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"evm.TU.scaffold0044.28",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"MORF4L1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"HYKK",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"evm.TU.scaffold0048.2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"KDM6A",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"DCLRE1C",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"GYG2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"SLC25A6",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CRLF2",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"PUDP",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"UBXN4",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
"RFWD2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PAPPA2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ZFAT",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"WDYHV1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"MED30",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TRAM1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"SULF1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109444759",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"FAM221A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109446180",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109446342",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PUM3",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"SLC1A1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TMEM2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TM2D1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PDE4B",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"APTX",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"B4GALT1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"EPB41L1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"SLCO1C1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"FGD4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PTHLH",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"FGFR1OP2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"KIF21A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"DUSP1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"DHX57",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"JPH2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109457907",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ABCD3",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109461305",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ADAT1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"NUDT21",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"NAE1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"RAP1GAP",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"CDC42",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"IFFO2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TMCO4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ZNF407",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TXNL4A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PEX1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"SLC25A40",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"BCL11A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"CUNH2orf74",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"AHSA2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ANXA4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109439164",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"RTN4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"CDK20",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ATP13A4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"XXYLT1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"RNF168",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"MUC4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ZNF148",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"DAG1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"USP19",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PRKAR2A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PFKFB4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109443420",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"CDCP1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ZDHHC3",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ANO10",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"AAAS",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ACVR1B",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TRNAM-CAU",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109443678",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PDLIM1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TCF7L2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109443892",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"FAM45A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ALDH18A1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"THBS1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"AQR",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"CORO2B",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"SAV1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"RNF114",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"DGAT2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"GDPD5",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ABHD2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"CASP10",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"NDUFS1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"STK39",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"WDSUB1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109445155",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LRRFIP2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"VIPR1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TTC37",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ARSK",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"RFESD",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"SLC30A5",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"OCLN",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LOC109445591",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TCERG1L",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TUBGCP2",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"PRDM4",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"ZER1",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"LRRC8A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TOR1A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"SHB",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"NANS",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"RNF20",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"KIAA1468",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"TNFRSF11A",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"IBTK",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"BCKDHB",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"CDK6",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
