"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"ITGAL","",0,"scaffold0046:7528918|7533415;scaffold0046:7531126|7533415;scaffold0046:7544261|7547665;scaffold0046:7544261|7552164",4,"",0,"",0,"scaffold0003:105553308|105553679;scaffold0003:105554577|105558223;scaffold0003:105557771|105558223",3,"",0
"ATP11C","",0,"scaffold0047:3157145|3162566;scaffold0047:3157145|3172463",2,"",0,"",0,"",0,"NW_017739233.1:2494806|2499675;NW_017739233.1:2494806|2507772",2
"ARHGEF6","",0,"scaffold0047:846806|847766",1,"",0,"",0,"scaffold0009:74917554|74919295",1,"",0
"KIAA0232","",0,"scaffold0048:5099353|5099853;scaffold0048:5099353|5115911",2,"",0,"",0,"",0,"NW_017739182.1:527785|528287;NW_017739182.1:527785|543906",2
"RNF4","",0,"scaffold0048:6918566|6920971",1,"",0,"",0,"scaffold0006:1186871|1189302",1,"",0
"CEPT1","",0,"scaffold0049:1252772|1257261;scaffold0049:1254568|1257261",2,"",0,"",0,"scaffold0019:36846179|36846965",1,"",0
"GNAI3","",0,"scaffold0049:2085005|2085705",1,"",0,"3:108023078|108025774",1,"",0,"",0
"SLC16A1","",0,"scaffold0049:222889|223150",1,"",0,"3:104556573|104558345",1,"",0,"",0
"CDC14A","",0,"scaffold0049:4866903|4868546;scaffold0049:4866903|4878388",2,"",0,"",0,"scaffold0019:40720466|40723922;scaffold0019:40723200|40723922",2,"",0
"DBT","",0,"scaffold0049:4952137|4954918",1,"",0,"",0,"",0,"NW_017739167.1:446420|450059",1
"AGL","",0,"scaffold0049:5065790|5069888",1,"",0,"",0,"scaffold0019:40925278|40928205;scaffold0019:40941734|40943688;scaffold0019:40945027|40946389",3,"",0
"RIPOR2","",0,"scaffold0049:6734171|6734917;scaffold0049:6735374|6740607;scaffold0049:6736948|6740607;scaffold0049:6739920|6740607;scaffold0049:6753557|6759186",5,"",0,"",0,"scaffold0019:42316791|42317850;scaffold0019:42319177|42320143;scaffold0019:42338459|42339433;scaffold0019:42339277|42340486",4,"",0
"CARMIL1","",0,"scaffold0049:6823910|6856628;scaffold0049:6886099|6886554",2,"",0,"",0,"scaffold0019:42432096|42437348;scaffold0019:42448381|42450303;scaffold0019:42450209|42453072;scaffold0019:42450871|42451298",4,"",0
"LSP1","",0,"scaffold0050:1127823|1136217;scaffold0050:1134042|1136217;scaffold0050:1134563|1135591",3,"",0,"",0,"scaffold0017:56656454|56659278;scaffold0017:56656454|56663285",2,"",0
"CPT1A","",0,"scaffold0050:3276923|3282586",1,"",0,"",0,"scaffold0017:49791117|49792180",1,"",0
"KMT5B","",0,"scaffold0050:3616391|3627258;scaffold0050:3616391|3632387;scaffold0050:3624317|3624980",3,"",0,"",0,"",0,"NW_017739668.1:178557|201623",1
"KDM2A","",0,"scaffold0050:4054238|4054633;scaffold0050:4077184|4078030",2,"",0,"",0,"",0,"NW_017739052.1:375320|395178",1
"SF3B2","",0,"scaffold0050:4839342|4839731",1,"",0,"",0,"scaffold0017:51283757|51284037",1,"",0
"ATL3","",0,"scaffold0050:6567023|6575284",1,"",0,"",0,"scaffold0017:52989416|52989914;scaffold0017:52989416|52991809",2,"",0
"GANAB","",0,"scaffold0050:6967884|6968605;scaffold0050:6974941|6975257",2,"",0,"",0,"scaffold0017:53548922|53549672",1,"",0
"BUD13","",0,"scaffold0051:2925918|2926395;scaffold0051:2927170|2927771;scaffold0051:2927170|2930297",3,"",0,"",0,"scaffold0024:3481712|3484211",1,"",0
"UBE4A","",0,"scaffold0051:4570250|4571005",1,"",0,"",0,"scaffold0024:1913173|1915366",1,"",0
"AP001267.5","",0,"scaffold0051:4664490|4668428",1,"",0,"",0,"scaffold0024:1743480|1745176;scaffold0024:1771837|1774660;scaffold0024:1773943|1774660;scaffold0024:1778240|1779244;scaffold0024:1783743|1787709",5,"",0
"NECTIN1","",0,"scaffold0051:5938733|5942063",1,"",0,"",0,"",0,"NW_017739897.1:23787|27182",1
"HTRA1","",0,"scaffold0052:1096685|1097636",1,"",0,"",0,"scaffold0014:912439|913660",1,"",0
"SEC23IP","",0,"scaffold0052:13467|17653",1,"",0,"7:128369290|128374086",1,"",0,"",0
"WDR11","",0,"scaffold0052:345059|348686",1,"",0,"",0,"scaffold0014:288221|304322",1,"",0
"EBF3","",0,"scaffold0052:4640322|4649869;scaffold0052:4728503|4735171",2,"",0,"",0,"scaffold0014:4221331|4222067",1,"",0
"RGS10","",0,"scaffold0052:6293479|6294813;scaffold0052:6293479|6304282",2,"",0,"",0,"scaffold0014:5943718|5955235",1,"",0
"ATP10A","",0,"scaffold0053:1241214|1244846;scaffold0053:1242923|1244846;scaffold0053:1242923|1247847;scaffold0053:1244715|1247847;scaffold0053:1244715|1249969;scaffold0053:1247594|1249969;scaffold0053:1249751|1259972;scaffold0053:1254005|1259972;scaffold0053:1259600|1259972;scaffold0053:1266887|1269795;scaffold0053:1274224|1276819;scaffold0053:1276618|1276819",12,"",0,"",0,"scaffold0031:426030|427641",1,"",0
"TRPM1","",0,"scaffold0053:2160657|2162612;scaffold0053:2160657|2163566",2,"",0,"",0,"scaffold0031:1047702|1048284",1,"",0
"TJP1","",0,"scaffold0053:2532758|2536469",1,"",0,"",0,"",0,"NW_017738967.1:101466|128756",1
"TARSL2","",0,"scaffold0053:2681918|2684214",1,"",0,"",0,"scaffold0031:1311493|1311975",1,"",0
"LRRK1","",0,"scaffold0053:3019569|3022305;scaffold0053:3023864|3025306;scaffold0053:3035681|3037974;scaffold0053:3035681|3038859;scaffold0053:3035681|3041485;scaffold0053:3041270|3049132;scaffold0053:3046958|3049132;scaffold0053:3048317|3049132;scaffold0053:3050082|3050970;scaffold0053:3060818|3061496;scaffold0053:3060818|3067506;scaffold0053:3060818|3088571",12,"",0,"",0,"scaffold0031:1492063|1497831;scaffold0031:1498986|1500172;scaffold0031:1505106|1506450;scaffold0031:1508653|1508930;scaffold0031:1515861|1517163;scaffold0031:1533085|1539676",6,"",0
"UBE2Q2","",0,"scaffold0053:6183603|6188855",1,"",0,"",0,"scaffold0046:1893457|1899256",1,"",0
"SEMA4B","",0,"scaffold0055:1313601|1317290",1,"",0,"7:79865371|79866847",1,"",0,"",0
"IDH2","",0,"scaffold0055:1366506|1368397;scaffold0055:1369085|1369508",2,"",0,"",0,"scaffold0031:7648670|7649062;scaffold0031:7651046|7653455",2,"",0
"ARPIN","",0,"scaffold0055:1450551|1452008",1,"",0,"",0,"scaffold0031:7510812|7511545",1,"",0
"ADAMTSL3","",0,"scaffold0055:365110|366518;scaffold0055:401038|402156",2,"",0,"",0,"scaffold0046:372518|372802",1,"",0
"SLCO3A1","",0,"scaffold0055:4249758|4251371;scaffold0055:4249758|4256046;scaffold0055:4373176|4373642",3,"",0,"",0,"scaffold0031:3615579|3616045;scaffold0031:3693922|3694186",2,"",0
"TBC1D2B","",0,"scaffold0055:4745240|4754548",1,"",0,"",0,"scaffold0046:1568852|1570896;scaffold0046:1568852|1571793;scaffold0046:1568852|1575719;scaffold0046:1570735|1571793",4,"",0
"HDGFL3","",0,"scaffold0055:761728|764551",1,"",0,"",0,"scaffold0031:9240972|9241604",1,"",0
"TOMM20","",0,"scaffold0056:1089319|1096041",1,"",0,"",0,"scaffold0027:4284939|4287022",1,"",0
"MTM1","",0,"scaffold0057:1204014|1228211;scaffold0057:1222961|1228211",2,"",0,"",0,"scaffold0009:86310038|86314606",1,"",0
"HAUS7","",0,"scaffold0057:3825351|3827452;scaffold0057:3825351|3828254",2,"",0,"",0,"scaffold0030:12559813|12562547",1,"",0
"MSN","",0,"scaffold0059:1842606|1846635",1,"",0,"",0,"scaffold0009:12576271|12576940",1,"",0
"MPP1","",0,"scaffold0060:268464|271834",1,"",0,"",0,"scaffold0030:11050643|11051146",1,"",0
"PHF8","",0,"scaffold0060:3519139|3521537",1,"",0,"",0,"",0,"NW_017739427.1:678424|678727;NW_017739427.1:686706|687880",2
"SMC1A","",0,"scaffold0060:3971853|3972239;scaffold0060:3971853|3973617",2,"",0,"",0,"scaffold0030:8686236|8686733",1,"",0
"KDM5C","",0,"scaffold0060:4143082|4146645",1,"",0,"X:151028097|151029409;X:151031423|151031816;X:151036419|151036857",3,"",0,"",0
"FUNDC2","",0,"scaffold0060:535718|539377",1,"",0,"",0,"scaffold0030:10903757|10906486",1,"",0
"BRCC3","",0,"scaffold0060:584377|602035",1,"",0,"",0,"",0,"NW_017739593.1:341616|356165",1
"CLIC2","",0,"scaffold0060:835413|836390;scaffold0060:835413|842229;scaffold0060:841869|842229",3,"",0,"",0,"scaffold0030:10701826|10711092",1,"",0
"GALNT11","",0,"scaffold0061:2564093|2565432",1,"",0,"",0,"scaffold0011:77145501|77146942",1,"",0
"PRKAG2","",0,"scaffold0061:2688899|2690977;scaffold0061:2742344|2762084",2,"",0,"",0,"",0,"NW_017739476.1:572371|575578",1
"MUTYH","",0,"scaffold0063:1228615|1228941",1,"",0,"",0,"scaffold0010:52571025|52571350",1,"",0
"GPBP1L1","",0,"scaffold0063:1461573|1463091;scaffold0063:1471169|1471980",2,"1:178777148|178778621",1,"",0,"",0,"",0
"IPP","",0,"scaffold0063:1509208|1510080;scaffold0063:1514515|1515993",2,"",0,"",0,"scaffold0010:52886508|52892712;scaffold0010:52892544|52895316",2,"",0
"SZT2","",0,"scaffold0064:2533458|2533866",1,"",0,"4:118259599|118260191",1,"",0,"",0
"SMAP2","",0,"scaffold0064:404082|406590;scaffold0064:410478|413389",2,"",0,"",0,"scaffold0010:53383270|53385501;scaffold0010:53388959|53391696",2,"",0
"TRIT1","",0,"scaffold0064:46615|48912",1,"",0,"",0,"scaffold0010:53789550|53800025",1,"",0
"NFYC","",0,"scaffold0064:582574|594220;scaffold0064:582574|599476",2,"",0,"",0,"",0,"NW_017739044.1:622829|627890",1
"VARS","",0,"scaffold0066:1409949|1410270",1,"",0,"17:35232240|35232723;17:35232240|35232872",2,"",0,"",0
"EHMT2","",0,"scaffold0066:1490689|1491205",1,"",0,"",0,"scaffold0007:1949069|1949574",1,"",0
"PPP1R10","",0,"scaffold0066:509771|510164",1,"",0,"",0,"scaffold0007:939938|940335;scaffold0007:947422|949272;scaffold0007:948154|949272",3,"",0
"HABP4","",0,"scaffold0068:146677|159218;scaffold0068:151765|152207",2,"",0,"",0,"scaffold0013:3353250|3364916",1,"",0
"ERCC6L2","",0,"scaffold0068:694714|695139",1,"",0,"",0,"",0,"NW_017739454.1:2295602|2297279",1
"MAP4K4","",0,"scaffold0069:1591662|1595232;scaffold0069:1608249|1609926;scaffold0069:1608249|1624377;scaffold0069:1610915|1614343;scaffold0069:1619206|1624377",5,"",0,"",0,"scaffold0036:1266919|1268531;scaffold0036:1273630|1275080",2,"",0
"TBC1D8","",0,"scaffold0069:431679|434010;scaffold0069:444295|447357;scaffold0069:444295|449957;scaffold0069:444295|471369;scaffold0069:447128|449957;scaffold0069:447128|471369",6,"",0,"1:39428388|39442004",1,"",0,"",0
"FRMD4A","",0,"scaffold0071:1161919|1172891",1,"",0,"",0,"scaffold0049:1581332|1591017",1,"",0
"BRD2","",0,"scaffold0073:718872|720183",1,"",0,"",0,"",0,"NW_017739061.1:3609577|3610884",1
"TAP1","",0,"scaffold0073:864683|865489",1,"",0,"",0,"scaffold0007:3208814|3209644",1,"",0
"NINL","",0,"scaffold0075:502930|509462;scaffold0075:514271|527146",2,"",0,"",0,"scaffold0008:11279839|11284180",1,"",0
"NMT2","",0,"scaffold0077:305875|315444",1,"",0,"",0,"scaffold0049:304921|326042",1,"",0
"YME1L1","",0,"scaffold0079:130094|134579",1,"",0,"",0,"scaffold0006:90288963|90290200",1,"",0
"MSH3","",0,"scaffold0081:121385|180764;scaffold0081:165395|166473;scaffold0081:165395|180764;scaffold0081:165395|190594;scaffold0081:165395|212266;scaffold0081:180647|212266;scaffold0081:69228|79264;scaffold0081:79097|101799;scaffold0081:79097|98429",9,"",0,"13:92386334|92402499;13:92435660|92449194",2,"",0,"",0
"FGD6","",0,"",0,"11:95015951|95018379",1,"",0,"scaffold0001:154571119|154576172",1,"",0
"NAB1","",0,"",0,"12:77866696|77879641",1,"",0,"scaffold0012:3117966|3134941",1,"",0
"PLEKHM3","",0,"",0,"12:95401825|95402761",1,"",0,"scaffold0012:14757847|14758780",1,"",0
"XDH","",0,"",0,"13:77524716|77531773",1,"17:74213004|74214740;17:74213004|74217280;17:74213004|74219535;17:74216241|74219535",4,"",0,"",0
"KMT2A","",0,"",0,"14:111538731|111544873",1,"9:44735621|44738256;9:44740080|44740568",2,"",0,"",0
"ST14","",0,"",0,"14:122855217|122855805",1,"9:31011435|31014269",1,"",0,"",0
"CPSF7","",0,"",0,"14:12762058|12762974",1,"",0,"scaffold0017:54411857|54415955;scaffold0017:54414984|54415955",2,"",0
"CAPRIN1","",0,"",0,"14:31368891|31369391",1,"",0,"scaffold0017:48044261|48045757",1,"",0
"TMEM41B","",0,"",0,"14:56384834|56390311",1,"",0,"scaffold0017:19781701|19787601;scaffold0017:19781701|19792400",2,"",0
"KIAA1958","",0,"",0,"15:30255600|30256795",1,"",0,"",0,"NW_017739211.1:3842518|3843713",1
"UNC13B","",0,"",0,"15:48930978|48934155;15:48930978|48948929",2,"",0,"",0,"NW_017738980.1:241250|254453;NW_017738980.1:245439|259807",2
"ACER2","",0,"",0,"15:64203013|64213567",1,"",0,"scaffold0013:14396944|14404476",1,"",0
"KIAA2026","",0,"",0,"15:77779812|77800890",1,"",0,"scaffold0013:25387255|25408894",1,"",0
"ACLY","",0,"",0,"16:52990692|52991179",1,"11:100395028|100407732",1,"",0,"",0
"ABR","",0,"",0,"16:904671|955965",1,"",0,"scaffold0021:33661880|33671251",1,"",0
"PIK3C3","",0,"",0,"18:40450838|40473615",1,"",0,"scaffold0008:76938190|76941502",1,"",0
"UBXN7","",0,"",0,"2:1132503|1144701;2:1132503|1149375",2,"",0,"scaffold0002:53584893|53595583;scaffold0002:53584893|53607789",2,"",0
"LRRC58","",0,"",0,"2:155926694|155927747",1,"16:37697410|37698926",1,"",0,"",0
"SYPL1","",0,"",0,"3:132406294|132407899",1,"",0,"scaffold0011:12814656|12816651;scaffold0011:12814656|12821789",2,"",0
"GRB10","",0,"",0,"3:64533492|64557201",1,"",0,"",0,"NW_017739002.1:536015|553299",1
"TAX1BP1","",0,"",0,"3:87329968|87353440",1,"6:52734538|52735340",1,"",0,"",0
"CCDC126","",0,"",0,"3:91493232|91493615",1,"",0,"",0,"NW_017738925.1:10820902|10821306",1
"FAM135A","",0,"",0,"4:102352593|102380140",1,"",0,"scaffold0007:31564064|31572215;scaffold0007:31602753|31604744",2,"",0
"SLAIN2","",0,"",0,"5:47785893|47799491",1,"",0,"",0,"NW_017739087.1:4426743|4439103;NW_017739087.1:4432816|4439103",2
"DCP2","",0,"",0,"6:110500457|110517762",1,"18:44538276|44538827",1,"",0,"",0
"FAM114A2","",0,"",0,"6:151430241|151438778",1,"",0,"",0,"NW_017739230.1:1424428|1431325",1
"LMBRD2","",0,"",0,"6:35905435|35913363",1,"",0,"scaffold0003:5406772|5408744",1,"",0
"MAP3K1","",0,"",0,"6:55190035|55191273",1,"13:111904496|111912552",1,"",0,"",0
"MLH3","",0,"",0,"7:137158992|137162344",1,"",0,"scaffold0004:83739136|83742009",1,"",0
"SPG11","",0,"",0,"7:21143830|21171008",1,"",0,"",0,"NW_017738958.1:237627|239600",1
"IREB2","",0,"",0,"7:55725531|55725871",1,"",0,"",0,"NW_017739249.1:446313|452412",1
"ARHGAP5","",0,"",0,"7:94164665|94168548",1,"",0,"scaffold0004:20244954|20246802",1,"",0
"NCOA2","",0,"",0,"",0,"1:13291530|13294937;1:13291530|13356249",2,"scaffold0018:16079890|16082672;scaffold0018:16148342|16150783;scaffold0018:16148342|16156530",3,"",0
"DHX9","",0,"",0,"",0,"1:153358487|153359618",1,"scaffold0019:19131205|19133809",1,"",0
"SCYL3","",0,"",0,"",0,"1:163761047|163762386",1,"scaffold0019:26751864|26764660",1,"",0
"ACBD3","",0,"",0,"",0,"1:180560730|180566202;1:180564256|180566202",2,"scaffold0027:5157151|5158065",1,"",0
"EPRS","",0,"",0,"",0,"1:185118442|185129464;1:185146526|185148148",2,"scaffold0027:7449826|7450713",1,"",0
"MGAT4A","",0,"",0,"",0,"1:37529340|37537821",1,"",0,"NW_017739306.1:4401018|4410276",1
"MFSD6","",0,"",0,"",0,"1:52747322|52748914",1,"scaffold0012:2994174|2995794",1,"",0
"NDUFS1","",0,"",0,"",0,"1:63187554|63187730",1,"",0,"NW_017738968.1:4230139|4232791;NW_017738968.1:4241109|4242854",2
"PCMTD1","",0,"",0,"",0,"1:7190417|7190839",1,"",0,"NW_017739465.1:1216461|1216892;NW_017739465.1:1216461|1230777",2
"FARP2","",0,"",0,"",0,"1:93527644|93532065",1,"scaffold0012:36400582|36406048",1,"",0
"MDM2","",0,"",0,"",0,"10:117528486|117530973",1,"scaffold0001:108454018|108455427",1,"",0
"STAT6","",0,"",0,"",0,"10:127482759|127484058",1,"scaffold0001:118228378|118228920",1,"",0
"CS","",0,"",0,"",0,"10:128194202|128194402",1,"scaffold0001:118960435|118962496;scaffold0001:118961931|118962496",2,"",0
"ERBB3","",0,"",0,"",0,"10:128413968|128414961;10:128415364|128417972",2,"",0,"NW_017739102.1:411853|413675",1
"AKAP7","",0,"",0,"",0,"10:25096508|25165628",1,"scaffold0007:76540135|76559904",1,"",0
"PPA1","",0,"",0,"",0,"10:61496690|61501245",1,"scaffold0014:41617864|41623224",1,"",0
"SUPV3L1","",0,"",0,"",0,"10:62273212|62277025",1,"",0,"NW_017739003.1:286729|294041",1
"CNKSR3","",0,"",0,"",0,"10:7102863|7104485",1,"scaffold0007:89960444|89972083",1,"",0
"BCR","",0,"",0,"",0,"10:74966852|74967516",1,"scaffold0023:25843241|25846112;scaffold0023:25845990|25847870",2,"",0
"CEP83","",0,"",0,"",0,"10:94584802|94586521",1,"scaffold0001:85363932|85366871;scaffold0001:85379779|85381549",2,"",0
"UBTF","",0,"",0,"",0,"11:102201016|102201402",1,"scaffold0021:14561713|14562005",1,"",0
"DDX42","",0,"",0,"",0,"11:106127820|106130925",1,"scaffold0021:18925579|18931283",1,"",0
"PUS10","",0,"",0,"",0,"11:23657522|23675574",1,"scaffold0016:34403401|34406121",1,"",0
"FBXW11","",0,"",0,"",0,"11:32661771|32661997",1,"scaffold0005:5616993|5623281;scaffold0005:5631774|5638885",2,"",0
"NF2","",0,"",0,"",0,"11:4753677|4758325;11:4753677|4768627;11:4753677|4770493;11:4758256|4770493",4,"scaffold0023:23980577|23986516;scaffold0023:23996946|23998314",2,"",0
"CANX","",0,"",0,"",0,"11:50189955|50191881;11:50198296|50199756",2,"scaffold0034:5303275|5305537",1,"",0
"GID4","",0,"",0,"",0,"11:60323158|60329399",1,"",0,"NW_017739305.1:198562|207805;NW_017739305.1:203491|207805",2
"PIGS","",0,"",0,"",0,"11:78226252|78227656",1,"scaffold0021:32025608|32026067",1,"",0
"DGKE","",0,"",0,"",0,"11:88932987|88940726",1,"scaffold0021:25547727|25550360",1,"",0
"RPS6KA5","",0,"",0,"",0,"12:100582255|100585900",1,"scaffold0004:95894785|95916491;scaffold0004:95913102|95916491;scaffold0004:95913102|95927391;scaffold0004:95913102|95944154;scaffold0004:95927172|95944154",5,"",0
"ASAP2","",0,"",0,"",0,"12:21267975|21280957",1,"scaffold0016:1832494|1834761",1,"",0
"BCAP29","",0,"",0,"",0,"12:31667073|31676875",1,"scaffold0011:11894224|11895588",1,"",0
"TOGARAM1","",0,"",0,"",0,"12:65033166|65037864",1,"scaffold0028:5805467|5805727;scaffold0028:5811155|5844870",2,"",0
"NEMF","",0,"",0,"",0,"12:69367146|69369124",1,"scaffold0028:10488435|10495271",1,"",0
"TTLL5","",0,"",0,"",0,"12:85910337|85926249;12:85923264|85926249",2,"",0,"NW_017739016.1:9960239|9963193",1
"GPATCH2L","",0,"",0,"",0,"12:86303641|86315835;12:86307350|86315835",2,"",0,"NW_017739016.1:10316799|10326108",1
"MBOAT1","",0,"",0,"",0,"13:30378518|30386403",1,"",0,"NW_017739022.1:1959659|1996127;NW_017739022.1:1989293|1996127",2
"GDI2","",0,"",0,"",0,"13:3606313|3607057",1,"scaffold0006:76683755|76689652",1,"",0
"SLC28A3","",0,"",0,"",0,"13:58726218|58736085",1,"",0,"NW_017739225.1:1352260|1353024",1
"LARP4B","",0,"",0,"",0,"13:9186814|9201260",1,"",0,"NW_017739713.1:290452|293867",1
"TBC1D4","",0,"",0,"",0,"14:101738447|101745126",1,"",0,"NW_017739055.1:3381799|3413982;NW_017739055.1:3411812|3413982",2
"MBNL2","",0,"",0,"",0,"14:120562205|120562824",1,"",0,"NW_017739373.1:308973|309752",1
"ADK","",0,"",0,"",0,"14:21284900|21290639",1,"",0,"NW_017739147.1:3349678|3356937;NW_017739147.1:3349678|3415598",2
"ARF4","",0,"",0,"",0,"14:26367813|26368178",1,"scaffold0015:44078368|44086581",1,"",0
"SH3BP5","",0,"",0,"",0,"14:31109675|31133626",1,"scaffold0015:23873544|23873958",1,"",0
"THRB","",0,"",0,"",0,"14:4458425|4461127;14:4506374|4506635",2,"",0,"NW_017739140.1:243443|259229;NW_017739140.1:298624|322496",2
"ZDHHC20","",0,"",0,"",0,"14:58094066|58103098",1,"scaffold0001:69350400|69355228;scaffold0001:69350400|69366506;scaffold0001:69350400|69380566;scaffold0001:69380439|69386658",4,"",0
"WDFY2","",0,"",0,"",0,"14:63162578|63171851",1,"scaffold0001:50503913|50509883;scaffold0001:50503913|50527067",2,"",0
"RB1","",0,"",0,"",0,"14:73499968|73503072;14:73499968|73506638",2,"scaffold0001:46930312|46938345",1,"",0
"ZC3H13","",0,"",0,"",0,"14:75529008|75531442;14:75543228|75547242",2,"scaffold0001:53529512|53536494",1,"",0
"GOLPH3","",0,"",0,"",0,"15:12339713|12343237",1,"scaffold0003:24873785|24884628",1,"",0
"NIPAL2","",0,"",0,"",0,"15:34648811|34650596",1,"",0,"NW_017739555.1:686419|709303",1
"ZFAT","",0,"",0,"",0,"15:67973319|67990923",1,"",0,"NW_017738923.1:11902277|11951897;NW_017738923.1:11947978|11951897;NW_017738923.1:11986534|11997712",3
"SBF1","",0,"",0,"",0,"15:89177941|89178274",1,"scaffold0032:8538312|8538828;scaffold0032:8538632|8538828",2,"",0
"MARF1","",0,"",0,"",0,"16:13956206|13958236",1,"scaffold0003:90072369|90074698",1,"",0
"ATP13A4","",0,"",0,"",0,"16:29252789|29260456;16:29288058|29298720",2,"",0,"NW_017738953.1:1272638|1276719;NW_017738953.1:1279323|1299203;NW_017738953.1:1288602|1299203;NW_017738953.1:1292364|1299203",4
"RGL2","",0,"",0,"",0,"17:34151427|34151725",1,"scaffold0007:3491428|3491705",1,"",0
"MAP3K2","",0,"",0,"",0,"18:32350196|32353687",1,"",0,"NW_017739710.1:1188789|1198999",1
"RBM27","",0,"",0,"",0,"18:42453828|42457263;18:42453828|42459089",2,"",0,"NW_017739065.1:3895622|3905196;NW_017739065.1:3906910|3907330",2
"MTPAP","",0,"",0,"",0,"18:4379568|4380887",1,"scaffold0004:8622452|8624604",1,"",0
"CTIF","",0,"",0,"",0,"18:75652809|75654940",1,"scaffold0008:81270744|81273009",1,"",0
"ALDH18A1","",0,"",0,"",0,"19:40541967|40543221",1,"",0,"NW_017738957.1:410205|423796",1
"TCF7L2","",0,"",0,"",0,"19:55896854|55901077",1,"",0,"NW_017738957.1:13193122|13238526",1
"QSER1","",0,"",0,"",0,"2:104606516|104610605",1,"scaffold0017:48818294|48832128;scaffold0017:48830064|48832128",2,"",0
"SPRED1","",0,"",0,"",0,"2:116983472|117002567",1,"scaffold0004:37344597|37374242",1,"",0
"STK35","",0,"",0,"",0,"2:129652407|129653157",1,"",0,"NW_017739017.1:359911|360661",1
"TBC1D20","",0,"",0,"",0,"2:152144071|152150351",1,"scaffold0008:30735622|30739658",1,"",0
"RNF114","",0,"",0,"",0,"2:167348966|167353246;2:167352795|167353246;2:167352795|167354544",3,"",0,"NW_017738961.1:4801077|4803810",1
"ETL4","",0,"",0,"",0,"2:20534769|20535053;2:20714215|20718259",2,"scaffold0006:91848853|91864176;scaffold0006:92149109|92149393",2,"",0
"BAZ2B","",0,"",0,"",0,"2:59778430|59788836;2:59831849|59836533",2,"scaffold0012:55339802|55345900",1,"",0
"STK39","",0,"",0,"",0,"2:68221257|68222596;2:68221257|68240485",2,"",0,"NW_017738970.1:10525635|10545214",1
"CTNND1","",0,"",0,"",0,"2:84440851|84441234",1,"scaffold0017:37670086|37670463",1,"",0
"FNBP4","",0,"",0,"",0,"2:90607908|90608264",1,"scaffold0017:39413485|39414333",1,"",0
"CAMK2D","",0,"",0,"",0,"3:126590486|126591929",1,"scaffold0034:750553|757730",1,"",0
"ARHGEF38","",0,"",0,"",0,"3:132882131|132912841",1,"",0,"NW_017739063.1:2851977|2864954",1
"ZZZ3","",0,"",0,"",0,"3:152125651|152134469",1,"",0,"NW_017739118.1:865641|874138",1
"ST6GALNAC3","",0,"",0,"",0,"3:153117098|153117508",1,"",0,"NW_017739125.1:2324984|2325394",1
"RNF13","",0,"",0,"",0,"3:57676460|57703706",1,"scaffold0002:103459527|103484878;scaffold0002:103563979|103577581;scaffold0002:103563979|103584618",3,"",0
"PIK3R3","",0,"",0,"",0,"4:116148871|116149464",1,"",0,"NW_017739208.1:611851|618138",1
"PTPRF","",0,"",0,"",0,"4:118126372|118126821;4:118126372|118142049",2,"",0,"NW_017739246.1:874750|875204;NW_017739246.1:874750|897600",2
"CAP1","",0,"",0,"",0,"4:122758373|122759068",1,"scaffold0010:53626524|53628053",1,"",0
"CDC42","",0,"",0,"",0,"4:137056023|137063440",1,"",0,"NW_017738944.1:2536943|2544589",1
"ARHGEF10L","",0,"",0,"",0,"4:140290024|140297713",1,"",0,"NW_017739303.1:137397|165220",1
"PGD","",0,"",0,"",0,"4:149241063|149246151",1,"scaffold0010:74415352|74416516",1,"",0
"COQ3","",0,"",0,"",0,"4:21892808|21900506",1,"",0,"NW_017739120.1:46241|51843",1
"ZDHHC21","",0,"",0,"",0,"4:82753682|82772352",1,"",0,"NW_017739066.1:3488603|3496240;NW_017739066.1:3488603|3501854;NW_017739066.1:3488603|3505934;NW_017739066.1:3496141|3531632;NW_017739066.1:3501742|3505934",5
"PLIN2","",0,"",0,"",0,"4:86576817|86578506",1,"",0,"NW_017739229.1:1663653|1667607",1
"HOOK1","",0,"",0,"",0,"4:95897538|95905925",1,"scaffold0010:38270456|38273562",1,"",0
"SFSWAP","",0,"",0,"",0,"5:129626517|129631772",1,"",0,"NW_017739192.1:3362736|3370163",1
"SLC12A9","",0,"",0,"",0,"5:137319655|137321433",1,"",0,"NW_017739279.1:1432683|1434359",1
"RADIL","",0,"",0,"",0,"5:142489667|142492843",1,"scaffold0005:2162697|2163289",1,"",0
"PHTF2","",0,"",0,"",0,"5:20994626|20999479",1,"scaffold0011:15828317|15830329",1,"",0
"AFAP1","",0,"",0,"",0,"5:36092895|36093476;5:36108198|36126063",2,"",0,"NW_017739182.1:1231396|1234905",1
"UBE2K","",0,"",0,"",0,"5:65723331|65738811;5:65723331|65751891;5:65738728|65751891",3,"",0,"NW_017739263.1:152265|164670",1
"RBM47","",0,"",0,"",0,"5:66203429|66255131",1,"",0,"NW_017739263.1:683261|741074;NW_017739263.1:737250|741074",2
"AASDH","",0,"",0,"",0,"5:77039449|77039642",1,"scaffold0006:34346570|34348938",1,"",0
"ATP2B2","",0,"",0,"",0,"6:113740498|113743128",1,"",0,"NW_017739012.1:551531|552928;NW_017739012.1:598707|599224",2
