"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1196056|1197220",NA,NA,2,NA
"1401","NW_017738958.1:2866439|2869787",NA,4,NA,NA
"1402","NW_017738958.1:3056362|3057825",NA,NA,NA,4
"1403","NW_017738958.1:3113323|3116744",NA,NA,NA,2
"1404","NW_017738958.1:3543061|3544466",NA,NA,NA,2
"1405","NW_017738958.1:358956|361599",5,7,NA,2
"1406","NW_017738958.1:3693038|3693732",2,NA,NA,NA
"1407","NW_017738958.1:4032645|4033962",32,17,38,31
"1408","NW_017738958.1:455994|457208",2,NA,NA,NA
"1409","NW_017738958.1:479786|486312",NA,2,NA,NA
"1410","NW_017738958.1:5025631|5062901",NA,2,NA,NA
"1411","NW_017738958.1:7936458|7951494",8,9,29,3
"1412","NW_017738958.1:7993671|8001101",NA,NA,NA,2
"1413","NW_017738959.1:1002914|1006052",NA,3,NA,NA
"1414","NW_017738959.1:1041430|1042740",3,3,NA,NA
"1415","NW_017738959.1:1041822|1042740",NA,NA,4,NA
"1416","NW_017738959.1:1594191|1597971",10,5,NA,8
"1417","NW_017738959.1:169024|186378",NA,NA,2,NA
"1418","NW_017738959.1:177339|181909",7,22,9,22
"1419","NW_017738959.1:189937|192024",4,NA,NA,NA
"1420","NW_017738959.1:209291|212167",NA,2,NA,NA
"1421","NW_017738959.1:2107426|2112495",NA,7,NA,NA
"1422","NW_017738959.1:2107426|2124364",2,NA,NA,NA
"1423","NW_017738959.1:2270079|2270524",NA,NA,2,NA
"1424","NW_017738959.1:2313290|2316293",16,14,NA,6
"1425","NW_017738959.1:2315412|2323258",NA,4,NA,NA
"1426","NW_017738959.1:2361797|2362117",NA,4,NA,NA
"1427","NW_017738959.1:2538302|2538675",NA,3,NA,NA
"1428","NW_017738959.1:2787805|2788714",NA,3,4,NA
"1429","NW_017738959.1:3169353|3172235",NA,2,NA,NA
"1430","NW_017738959.1:3405909|3406643",NA,2,NA,NA
"1431","NW_017738959.1:3405909|3406646",NA,NA,NA,10
"1432","NW_017738959.1:3550989|3562626",NA,7,NA,NA
"1433","NW_017738959.1:357267|358923",NA,2,NA,NA
"1434","NW_017738959.1:357267|358928",NA,7,8,NA
"1435","NW_017738959.1:3727758|3737309",2,NA,NA,NA
"1436","NW_017738959.1:3869809|3873262",NA,6,NA,NA
"1437","NW_017738959.1:4038821|4052945",2,NA,NA,NA
"1438","NW_017738959.1:5337935|5371397",NA,3,NA,NA
"1439","NW_017738959.1:5345724|5362288",NA,3,NA,NA
"1440","NW_017738959.1:5345724|5368167",NA,3,NA,NA
"1441","NW_017738959.1:5362214|5371397",NA,4,NA,NA
"1442","NW_017738959.1:5499201|5499393",NA,NA,NA,5
"1443","NW_017738959.1:5611467|5624696",NA,NA,NA,2
"1444","NW_017738959.1:5613581|5619363",NA,3,NA,NA
"1445","NW_017738959.1:5741707|5761898",4,8,NA,NA
"1446","NW_017738959.1:5751653|5761898",2,NA,NA,NA
"1447","NW_017738959.1:6058959|6081705",NA,NA,5,NA
"1448","NW_017738959.1:7590773|7598401",NA,8,NA,NA
"1449","NW_017738959.1:7595567|7605932",NA,2,NA,NA
"1450","NW_017738959.1:7609007|7611456",2,NA,4,NA
"1451","NW_017738959.1:8121381|8132157",NA,NA,NA,5
"1452","NW_017738959.1:8296438|8297346",NA,6,NA,NA
"1453","NW_017738959.1:9470551|9471168",NA,2,NA,NA
"1454","NW_017738959.1:9559522|9577267",NA,NA,NA,2
"1455","NW_017738959.1:959596|961202",5,NA,NA,NA
"1456","NW_017738959.1:959596|969253",4,7,NA,3
"1457","NW_017738959.1:986763|989745",6,3,NA,4
"1458","NW_017738959.1:986763|994090",NA,2,NA,NA
"1459","NW_017738959.1:986763|994529",3,NA,NA,NA
"1460","NW_017738959.1:995638|995843",2,NA,NA,NA
"1461","NW_017738960.1:1000494|1060038",4,NA,NA,NA
"1462","NW_017738960.1:1865460|1868828",NA,3,NA,NA
"1463","NW_017738960.1:3026625|3048909",3,NA,NA,NA
"1464","NW_017738960.1:3039049|3048909",3,8,6,10
"1465","NW_017738960.1:3193972|3204542",6,NA,NA,NA
"1466","NW_017738960.1:334993|335559",NA,NA,NA,3
"1467","NW_017738960.1:3686537|3696372",NA,3,NA,NA
"1468","NW_017738960.1:3909438|3913069",2,5,4,NA
"1469","NW_017738960.1:400343|401328",3,NA,NA,NA
"1470","NW_017738960.1:4043746|4087651",NA,3,NA,NA
"1471","NW_017738960.1:4395876|4400952",10,NA,NA,NA
"1472","NW_017738960.1:5238783|5253177",NA,2,NA,2
"1473","NW_017738960.1:5238783|5276867",2,NA,NA,6
"1474","NW_017738960.1:5273870|5276867",NA,5,NA,2
"1475","NW_017738960.1:5363831|5429490",NA,2,NA,3
"1476","NW_017738960.1:543573|547244",NA,2,NA,NA
"1477","NW_017738960.1:598827|603911",NA,2,NA,NA
"1478","NW_017738960.1:6053054|6088233",NA,3,NA,NA
"1479","NW_017738960.1:6063666|6088233",NA,2,NA,NA
"1480","NW_017738960.1:6082275|6088233",NA,2,5,3
"1481","NW_017738960.1:7267801|7270250",4,5,NA,NA
"1482","NW_017738960.1:7267801|7299119",NA,3,NA,NA
"1483","NW_017738960.1:777902|802956",NA,NA,NA,2
"1484","NW_017738960.1:886023|887000",NA,3,NA,NA
"1485","NW_017738961.1:2446314|2449263",NA,10,NA,NA
"1486","NW_017738961.1:2653310|2653647",3,NA,NA,NA
"1487","NW_017738961.1:265622|267665",NA,NA,2,NA
"1488","NW_017738961.1:3554188|3555547",NA,NA,NA,2
"1489","NW_017738961.1:3554188|3563023",2,5,NA,NA
"1490","NW_017738961.1:3574618|3603034",NA,NA,2,NA
"1491","NW_017738961.1:3703055|3708943",6,NA,2,NA
"1492","NW_017738961.1:3703055|3746312",NA,NA,2,NA
"1493","NW_017738961.1:3744672|3746312",NA,2,NA,2
"1494","NW_017738961.1:4169204|4172592",2,NA,NA,NA
"1495","NW_017738961.1:4214060|4215398",NA,NA,NA,2
"1496","NW_017738961.1:423191|423582",NA,4,NA,4
"1497","NW_017738961.1:4681605|4681802",NA,NA,NA,2
"1498","NW_017738961.1:4801077|4803810",4,4,NA,NA
"1499","NW_017738962.1:1566742|1571285",4,NA,NA,NA
"1500","NW_017738962.1:1569199|1571285",NA,NA,NA,6
"1501","NW_017738962.1:1570313|1571285",NA,NA,2,NA
"1502","NW_017738962.1:2082706|2091882",3,4,NA,NA
"1503","NW_017738962.1:2619609|2634146",4,NA,NA,NA
"1504","NW_017738962.1:2624358|2634146",NA,2,NA,NA
"1505","NW_017738962.1:2695843|2707138",8,NA,NA,NA
"1506","NW_017738962.1:2796024|2799957",NA,NA,2,NA
"1507","NW_017738962.1:2818271|2818955",2,NA,NA,NA
"1508","NW_017738962.1:322435|358251",2,NA,NA,NA
"1509","NW_017738962.1:344387|358251",2,NA,NA,2
"1510","NW_017738962.1:344390|358251",NA,7,NA,NA
"1511","NW_017738962.1:344390|374196",NA,7,NA,3
"1512","NW_017738962.1:3605638|3610731",NA,5,NA,NA
"1513","NW_017738962.1:385219|387034",12,4,18,5
"1514","NW_017738962.1:4579258|4579631",NA,3,NA,NA
"1515","NW_017738962.1:4727621|4737133",NA,4,NA,NA
"1516","NW_017738962.1:4737037|4758134",2,NA,NA,NA
"1517","NW_017738962.1:5634388|5636120",NA,2,NA,NA
"1518","NW_017738962.1:5634388|5644781",2,NA,2,NA
"1519","NW_017738962.1:5643169|5644781",NA,2,NA,NA
"1520","NW_017738962.1:5676378|5681536",NA,NA,NA,2
"1521","NW_017738962.1:5767563|5796328",NA,NA,4,NA
"1522","NW_017738962.1:5804629|5814305",2,NA,NA,NA
"1523","NW_017738963.1:1000516|1016203",NA,NA,NA,2
"1524","NW_017738963.1:1000516|1058816",NA,3,NA,NA
"1525","NW_017738963.1:1664543|1685200",NA,NA,NA,3
"1526","NW_017738963.1:1745068|1745436",2,NA,NA,NA
"1527","NW_017738963.1:2158001|2168277",NA,NA,2,NA
"1528","NW_017738963.1:2224233|2224811",NA,NA,3,NA
"1529","NW_017738963.1:2506750|2507029",5,NA,4,NA
"1530","NW_017738963.1:2506750|2546264",2,NA,NA,NA
"1531","NW_017738963.1:3632256|3639937",2,NA,2,NA
"1532","NW_017738963.1:3632256|3646523",5,NA,NA,NA
"1533","NW_017738963.1:438751|442219",NA,2,NA,NA
"1534","NW_017738963.1:456795|457321",NA,NA,NA,2
"1535","NW_017738963.1:562612|564824",4,19,2,11
"1536","NW_017738963.1:705603|732143",5,NA,NA,NA
"1537","NW_017738964.1:1296659|1322336",NA,2,NA,NA
"1538","NW_017738964.1:2116526|2117104",4,NA,NA,NA
"1539","NW_017738964.1:353712|357588",NA,2,NA,NA
"1540","NW_017738964.1:3926782|3950862",NA,6,NA,NA
"1541","NW_017738964.1:3926782|3964193",NA,2,NA,NA
"1542","NW_017738964.1:4147659|4162473",6,NA,NA,NA
"1543","NW_017738964.1:4175790|4207186",NA,2,NA,NA
"1544","NW_017738964.1:4188488|4207186",3,4,5,NA
"1545","NW_017738964.1:4198655|4207186",2,NA,NA,NA
"1546","NW_017738964.1:4241643|4249740",2,NA,NA,4
"1547","NW_017738964.1:4447170|4455105",2,6,2,NA
"1548","NW_017738964.1:4560488|4563459",NA,NA,NA,2
"1549","NW_017738965.1:1217118|1217737",6,2,4,4
"1550","NW_017738965.1:1560870|1562671",4,NA,NA,NA
"1551","NW_017738965.1:1625130|1633670",2,NA,NA,NA
"1552","NW_017738965.1:1658009|1659735",NA,5,NA,NA
"1553","NW_017738965.1:1761066|1763653",2,NA,NA,NA
"1554","NW_017738965.1:1966493|1972329",NA,NA,NA,4
"1555","NW_017738965.1:2861079|2871691",NA,2,NA,NA
"1556","NW_017738965.1:3206910|3246614",NA,4,NA,NA
"1557","NW_017738965.1:3206910|3296783",NA,2,NA,NA
"1558","NW_017738965.1:3246448|3259674",2,NA,NA,5
"1559","NW_017738965.1:3246448|3276296",2,NA,NA,3
"1560","NW_017738965.1:3276169|3296783",NA,NA,NA,2
"1561","NW_017738965.1:3365582|3373730",4,9,4,2
"1562","NW_017738965.1:3365582|3387345",NA,4,NA,3
"1563","NW_017738965.1:3428064|3428619",NA,NA,NA,2
"1564","NW_017738965.1:3428069|3428355",NA,NA,NA,4
"1565","NW_017738965.1:3428924|3439883",NA,NA,NA,4
"1566","NW_017738965.1:3428955|3429150",NA,NA,NA,2
"1567","NW_017738965.1:3428984|3432444",NA,NA,NA,3
"1568","NW_017738965.1:3439333|3445040",NA,NA,NA,5
"1569","NW_017738965.1:3655803|3680550",2,NA,NA,NA
"1570","NW_017738965.1:3695839|3699706",3,5,NA,NA
"1571","NW_017738965.1:3705216|3714910",NA,NA,NA,3
"1572","NW_017738965.1:3732411|3736884",NA,3,NA,NA
"1573","NW_017738965.1:993245|995223",NA,2,NA,NA
"1574","NW_017738966.1:150874|152759",27,48,25,25
"1575","NW_017738966.1:1769783|1771172",NA,3,NA,NA
"1576","NW_017738966.1:202246|253035",NA,2,NA,NA
"1577","NW_017738966.1:2133302|2133738",NA,3,NA,NA
"1578","NW_017738966.1:2844878|2847896",NA,2,NA,NA
"1579","NW_017738966.1:3069541|3077615",2,NA,NA,NA
"1580","NW_017738966.1:3114664|3126011",NA,NA,NA,2
"1581","NW_017738966.1:3204379|3210014",NA,NA,NA,5
"1582","NW_017738966.1:3239591|3240523",2,NA,2,NA
"1583","NW_017738966.1:522362|525897",NA,NA,2,NA
"1584","NW_017738966.1:560917|580951",NA,NA,NA,2
"1585","NW_017738966.1:579768|589625",NA,2,NA,NA
"1586","NW_017738966.1:579768|613949",NA,NA,2,NA
"1587","NW_017738966.1:604195|613949",4,9,4,NA
"1588","NW_017738966.1:727013|729237",NA,NA,2,NA
"1589","NW_017738966.1:830876|831096",4,NA,NA,NA
"1590","NW_017738966.1:856382|861951",NA,NA,NA,2
"1591","NW_017738966.1:859579|861951",NA,6,NA,NA
"1592","NW_017738967.1:101466|107893",NA,2,NA,NA
"1593","NW_017738967.1:101466|128756",4,4,NA,NA
"1594","NW_017738967.1:1015659|1032666",3,NA,NA,NA
"1595","NW_017738967.1:1065481|1106371",NA,NA,2,NA
"1596","NW_017738967.1:112971|114120",4,2,NA,NA
"1597","NW_017738967.1:1186434|1230095",4,NA,NA,NA
"1598","NW_017738967.1:1325929|1327262",NA,NA,NA,5
"1599","NW_017738967.1:1326034|1327262",NA,2,NA,NA
"1600","NW_017738967.1:1326034|1374612",NA,10,NA,2
"1601","NW_017738967.1:1326034|1408606",NA,3,NA,NA
"1602","NW_017738967.1:1368781|1374612",2,3,NA,NA
"1603","NW_017738967.1:1671935|1672104",NA,NA,NA,2
"1604","NW_017738967.1:1703323|1729643",5,NA,NA,NA
"1605","NW_017738967.1:1783821|1818578",7,NA,NA,NA
"1606","NW_017738967.1:1783827|1818578",NA,NA,2,NA
"1607","NW_017738967.1:1787759|1798980",NA,4,NA,NA
"1608","NW_017738967.1:1798802|1818578",2,NA,NA,NA
"1609","NW_017738967.1:2008077|2008623",64,71,54,54
"1610","NW_017738967.1:463291|498305",2,NA,NA,NA
"1611","NW_017738967.1:472833|477339",7,NA,NA,4
"1612","NW_017738967.1:4740184|4746133",2,NA,NA,NA
"1613","NW_017738967.1:4761323|4776330",NA,NA,NA,3
"1614","NW_017738967.1:498132|521608",NA,2,NA,2
"1615","NW_017738967.1:510373|521608",5,NA,2,NA
"1616","NW_017738967.1:5291343|5292153",2,NA,NA,NA
"1617","NW_017738967.1:5308286|5312723",7,5,3,6
"1618","NW_017738967.1:5312544|5321633",NA,NA,3,NA
"1619","NW_017738967.1:5321146|5321633",NA,2,NA,NA
"1620","NW_017738967.1:5333606|5334606",2,NA,NA,NA
"1621","NW_017738967.1:5337487|5342558",2,NA,NA,NA
"1622","NW_017738967.1:5337487|5348810",NA,NA,2,NA
"1623","NW_017738967.1:5356148|5359359",NA,NA,2,NA
"1624","NW_017738967.1:5367578|5373058",NA,2,2,4
"1625","NW_017738967.1:5369387|5373058",NA,NA,NA,3
"1626","NW_017738967.1:539254|544517",NA,NA,2,NA
"1627","NW_017738967.1:551997|553816",NA,4,NA,NA
"1628","NW_017738967.1:564674|567976",NA,2,NA,NA
"1629","NW_017738967.1:587096|587260",NA,NA,NA,8
"1630","NW_017738967.1:5976474|5976940",4,NA,NA,NA
"1631","NW_017738967.1:616270|616766",NA,2,NA,2
"1632","NW_017738967.1:620230|620515",NA,NA,4,NA
"1633","NW_017738967.1:6506064|6517945",2,NA,NA,NA
"1634","NW_017738967.1:6517648|6526623",2,4,5,3
"1635","NW_017738967.1:6517648|6552287",2,NA,NA,NA
"1636","NW_017738967.1:6552150|6628920",NA,3,2,NA
"1637","NW_017738967.1:6588648|6593957",8,NA,NA,NA
"1638","NW_017738967.1:6599996|6622303",NA,2,NA,NA
"1639","NW_017738967.1:6608186|6628920",4,9,NA,11
"1640","NW_017738967.1:729943|730106",NA,2,NA,NA
"1641","NW_017738967.1:778723|779589",17,9,4,18
"1642","NW_017738967.1:8387984|8388194",NA,NA,NA,2
"1643","NW_017738967.1:8399165|8403272",NA,2,NA,NA
"1644","NW_017738967.1:8603718|8613259",NA,4,NA,NA
"1645","NW_017738967.1:8613103|8613259",NA,NA,4,NA
"1646","NW_017738967.1:8616461|8617448",4,NA,NA,NA
"1647","NW_017738967.1:8616461|8620242",NA,2,NA,NA
"1648","NW_017738967.1:8620116|8622768",2,NA,NA,NA
"1649","NW_017738967.1:8660369|8674764",2,NA,NA,NA
"1650","NW_017738967.1:8672600|8674764",11,18,16,NA
"1651","NW_017738968.1:10991343|10997352",2,NA,NA,NA
"1652","NW_017738968.1:1118288|1118928",NA,6,NA,NA
"1653","NW_017738968.1:119830|120202",NA,2,NA,8
"1654","NW_017738968.1:1272800|1274257",30,23,5,6
"1655","NW_017738968.1:1304312|1317926",NA,2,NA,NA
"1656","NW_017738968.1:1307198|1312229",2,NA,NA,NA
"1657","NW_017738968.1:1478073|1488239",NA,NA,NA,2
"1658","NW_017738968.1:1637708|1640733",6,NA,NA,NA
"1659","NW_017738968.1:165725|166887",2,NA,NA,NA
"1660","NW_017738968.1:1709163|1710078",NA,5,6,2
"1661","NW_017738968.1:1709163|1717994",NA,4,NA,NA
"1662","NW_017738968.1:171644|175225",2,NA,NA,NA
"1663","NW_017738968.1:1943493|1957894",NA,NA,NA,3
"1664","NW_017738968.1:1950839|1951971",19,4,NA,2
"1665","NW_017738968.1:1950839|1957894",NA,NA,3,NA
"1666","NW_017738968.1:1971573|1987544",NA,NA,NA,3
"1667","NW_017738968.1:1982898|1987544",34,46,22,15
"1668","NW_017738968.1:3541291|3542481",NA,7,NA,NA
"1669","NW_017738968.1:358631|374230",2,3,NA,NA
"1670","NW_017738968.1:4156071|4158008",NA,NA,NA,2
"1671","NW_017738968.1:417682|418015",2,NA,NA,NA
"1672","NW_017738968.1:4230139|4232791",6,3,NA,NA
"1673","NW_017738968.1:423596|425457",NA,4,NA,NA
"1674","NW_017738968.1:4241109|4242854",34,56,33,33
"1675","NW_017738968.1:4250874|4251117",NA,NA,NA,2
"1676","NW_017738968.1:427795|428297",NA,NA,6,NA
"1677","NW_017738968.1:4977950|4978581",5,4,NA,NA
"1678","NW_017738968.1:5335908|5348589",NA,3,NA,NA
"1679","NW_017738968.1:5482538|5487997",2,NA,NA,NA
"1680","NW_017738968.1:5872908|5878484",NA,6,NA,NA
"1681","NW_017738968.1:5880468|5887251",NA,NA,2,2
"1682","NW_017738968.1:6544939|6545223",2,NA,NA,NA
"1683","NW_017738968.1:6836279|6843403",NA,NA,2,NA
"1684","NW_017738968.1:6840948|6844736",NA,4,NA,NA
"1685","NW_017738968.1:6851111|6851537",NA,NA,4,NA
"1686","NW_017738968.1:6881011|6881216",NA,5,NA,NA
"1687","NW_017738968.1:6881011|6908551",NA,2,NA,NA
"1688","NW_017738968.1:6899368|6928511",NA,NA,2,NA
"1689","NW_017738968.1:6908409|6928511",NA,NA,2,NA
"1690","NW_017738968.1:6927394|6928511",NA,NA,3,3
"1691","NW_017738968.1:739904|751652",5,NA,NA,NA
"1692","NW_017738968.1:9245607|9303493",NA,NA,NA,5
"1693","NW_017738968.1:9330110|9364716",7,NA,NA,NA
"1694","NW_017738968.1:9473985|9516091",NA,5,NA,NA
"1695","NW_017738969.1:1074169|1137728",NA,2,NA,NA
"1696","NW_017738969.1:1643317|1658771",2,NA,NA,NA
"1697","NW_017738969.1:2460729|2482745",2,NA,NA,NA
"1698","NW_017738969.1:2537603|2587921",NA,NA,NA,6
"1699","NW_017738969.1:2578962|2584805",NA,2,NA,NA
"1700","NW_017738969.1:2578962|2587921",NA,NA,NA,2
"1701","NW_017738969.1:2665236|2669681",5,NA,2,2
"1702","NW_017738969.1:2665236|2681908",25,30,11,8
"1703","NW_017738969.1:2665236|2701352",NA,7,NA,NA
"1704","NW_017738969.1:2665236|2716137",3,NA,NA,NA
"1705","NW_017738969.1:2665236|2733188",2,4,NA,NA
"1706","NW_017738969.1:2681858|2733188",NA,2,6,NA
"1707","NW_017738969.1:2728686|2733188",2,36,NA,22
"1708","NW_017738969.1:2826915|2827316",NA,NA,NA,2
"1709","NW_017738969.1:2850794|2878705",NA,2,NA,NA
"1710","NW_017738969.1:2910631|2918050",NA,NA,NA,2
"1711","NW_017738969.1:2914940|2943591",NA,NA,8,NA
"1712","NW_017738969.1:2926493|2934721",5,6,NA,6
"1713","NW_017738969.1:3224928|3240509",NA,NA,2,NA
"1714","NW_017738969.1:3392261|3392519",NA,NA,NA,2
"1715","NW_017738969.1:3426524|3429523",NA,NA,4,NA
"1716","NW_017738969.1:3646895|3654301",4,5,NA,NA
"1717","NW_017738970.1:1035458|1036822",4,NA,4,NA
"1718","NW_017738970.1:1035458|1065930",3,NA,NA,NA
"1719","NW_017738970.1:10525635|10545210",2,NA,NA,NA
"1720","NW_017738970.1:10525635|10545214",3,NA,NA,NA
"1721","NW_017738970.1:1054786|1057121",5,2,2,NA
"1722","NW_017738970.1:11570679|11574984",NA,2,NA,NA
"1723","NW_017738970.1:11599889|11603049",4,NA,NA,NA
"1724","NW_017738970.1:11641970|11657586",NA,NA,NA,2
"1725","NW_017738970.1:11660960|11665433",2,NA,NA,NA
"1726","NW_017738970.1:11774450|11774819",NA,4,NA,NA
"1727","NW_017738970.1:11828395|11836048",NA,NA,2,NA
"1728","NW_017738970.1:11828395|11878767",NA,2,NA,NA
"1729","NW_017738970.1:11852489|11865737",NA,2,NA,NA
"1730","NW_017738970.1:11913685|11920825",NA,2,NA,NA
"1731","NW_017738970.1:11928769|11953219",NA,NA,NA,3
"1732","NW_017738970.1:12756113|12769864",4,11,6,5
"1733","NW_017738970.1:12757260|12769864",10,7,7,6
"1734","NW_017738970.1:13274321|13290917",NA,3,NA,NA
"1735","NW_017738970.1:13724823|13730313",NA,NA,2,NA
"1736","NW_017738970.1:13799078|13804338",NA,2,NA,NA
"1737","NW_017738970.1:14304548|14316598",NA,4,NA,NA
"1738","NW_017738970.1:14836317|14845037",NA,NA,NA,2
"1739","NW_017738970.1:14880934|14882297",5,18,7,NA
"1740","NW_017738970.1:15024970|15042102",NA,6,NA,NA
"1741","NW_017738970.1:15103097|15107818",NA,15,3,NA
"1742","NW_017738970.1:15242384|15243643",NA,NA,3,NA
"1743","NW_017738970.1:15769350|15777733",NA,2,NA,NA
"1744","NW_017738970.1:1978974|1983000",5,2,NA,NA
"1745","NW_017738970.1:1978974|1990369",NA,NA,NA,3
"1746","NW_017738970.1:1978974|2000018",NA,3,NA,NA
"1747","NW_017738970.1:3031410|3031738",NA,NA,4,NA
"1748","NW_017738970.1:3051352|3063634",NA,4,NA,NA
"1749","NW_017738970.1:3163880|3174637",3,NA,NA,2
"1750","NW_017738970.1:3163880|3182441",NA,8,2,NA
"1751","NW_017738970.1:3163880|3191240",2,NA,NA,NA
"1752","NW_017738970.1:3239688|3241138",NA,4,NA,NA
"1753","NW_017738970.1:3534439|3553075",NA,NA,NA,3
"1754","NW_017738970.1:3549310|3553075",NA,2,NA,NA
"1755","NW_017738970.1:3668877|3672255",3,2,NA,NA
"1756","NW_017738970.1:3847262|3859844",NA,2,NA,NA
"1757","NW_017738970.1:3852576|3859844",NA,NA,NA,4
"1758","NW_017738970.1:7013912|7015221",3,17,4,7
"1759","NW_017738970.1:7013912|7046116",NA,8,NA,NA
"1760","NW_017738970.1:7495454|7495855",NA,6,NA,NA
"1761","NW_017738970.1:7670910|7677353",3,NA,NA,NA
"1762","NW_017738970.1:7694726|7711411",NA,6,NA,4
"1763","NW_017738970.1:987540|1003435",4,NA,NA,NA
"1764","NW_017738970.1:987579|1003435",2,NA,3,3
"1765","NW_017738970.1:987579|1005612",2,NA,NA,NA
"1766","NW_017738971.1:1227358|1239871",NA,2,NA,NA
"1767","NW_017738971.1:2281243|2288933",NA,NA,NA,2
"1768","NW_017738971.1:2606380|2606589",2,NA,NA,NA
"1769","NW_017738971.1:3137818|3148003",NA,NA,NA,2
"1770","NW_017738971.1:3187422|3189040",NA,NA,3,NA
"1771","NW_017738971.1:3692346|3698216",NA,2,NA,NA
"1772","NW_017738971.1:3780915|3797982",2,2,2,NA
"1773","NW_017738971.1:3922867|3926105",2,NA,NA,NA
"1774","NW_017738971.1:3925959|3945056",NA,NA,NA,2
"1775","NW_017738971.1:3974582|3983772",NA,NA,NA,3
"1776","NW_017738971.1:3983601|3992403",NA,2,NA,NA
"1777","NW_017738971.1:3983601|4002038",NA,NA,2,NA
"1778","NW_017738971.1:398712|402038",NA,NA,3,NA
"1779","NW_017738971.1:3992310|4000365",2,NA,NA,6
"1780","NW_017738971.1:4019821|4023687",2,NA,NA,NA
"1781","NW_017738971.1:474776|476813",5,NA,NA,2
"1782","NW_017738971.1:6214386|6220682",2,NA,NA,NA
"1783","NW_017738971.1:6216801|6218417",NA,NA,2,NA
"1784","NW_017738971.1:6220554|6226700",4,NA,NA,NA
"1785","NW_017738971.1:6312960|6339254",NA,NA,NA,3
"1786","NW_017738971.1:634496|635254",NA,2,NA,NA
"1787","NW_017738971.1:6375781|6377010",8,8,NA,3
"1788","NW_017738971.1:6402330|6418347",NA,NA,NA,4
"1789","NW_017738971.1:6465861|6499431",3,3,4,NA
"1790","NW_017738971.1:6469597|6471467",NA,2,NA,NA
"1791","NW_017738971.1:6618774|6619441",2,NA,NA,NA
"1792","NW_017738971.1:6902874|6905597",NA,4,3,NA
"1793","NW_017738971.1:7131593|7134831",NA,4,NA,NA
"1794","NW_017738971.1:719599|751653",6,6,NA,6
"1795","NW_017738971.1:7246650|7274264",NA,2,NA,NA
"1796","NW_017738971.1:7252578|7253218",2,NA,NA,NA
"1797","NW_017738971.1:7252578|7262228",NA,NA,NA,2
"1798","NW_017738971.1:7444799|7447810",4,16,5,8
"1799","NW_017738971.1:751356|751653",NA,2,NA,NA
"1800","NW_017738971.1:7551847|7581829",2,4,NA,NA
"1801","NW_017738971.1:7551847|7593178",NA,NA,4,NA
"1802","NW_017738971.1:7651514|7666614",NA,2,NA,NA
"1803","NW_017738971.1:7651514|7670652",NA,NA,NA,2
"1804","NW_017738971.1:7662992|7666614",7,18,8,NA
"1805","NW_017738971.1:7662992|7670652",NA,2,NA,NA
"1806","NW_017738972.1:1078820|1080405",3,NA,NA,NA
"1807","NW_017738972.1:1078820|1087253",NA,NA,NA,2
"1808","NW_017738972.1:1080287|1090096",NA,2,NA,NA
"1809","NW_017738972.1:1086561|1088726",NA,5,NA,NA
"1810","NW_017738972.1:126800|129877",NA,5,NA,NA
"1811","NW_017738972.1:126800|143355",16,9,2,NA
"1812","NW_017738972.1:126800|160213",NA,2,2,NA
"1813","NW_017738972.1:126800|171886",NA,NA,4,NA
"1814","NW_017738972.1:126800|175855",NA,NA,3,NA
"1815","NW_017738972.1:126800|181628",NA,3,NA,NA
"1816","NW_017738972.1:1947024|1954120",4,NA,NA,NA
"1817","NW_017738972.1:219426|225160",4,2,NA,NA
"1818","NW_017738972.1:219426|237561",NA,4,NA,NA
"1819","NW_017738972.1:2315235|2321692",NA,2,NA,NA
"1820","NW_017738972.1:2315235|2366281",NA,3,NA,NA
"1821","NW_017738972.1:2551008|2583554",NA,2,NA,NA
"1822","NW_017738972.1:2599791|2602090",NA,NA,NA,2
"1823","NW_017738972.1:2599791|2617250",NA,3,NA,NA
"1824","NW_017738972.1:2617107|2628297",NA,19,3,NA
"1825","NW_017738972.1:2617107|2640575",NA,NA,NA,4
"1826","NW_017738972.1:2797173|2844251",NA,NA,NA,2
"1827","NW_017738972.1:2816896|2817111",NA,NA,NA,2
"1828","NW_017738972.1:2816896|2844251",NA,4,NA,7
"1829","NW_017738972.1:2844003|2844251",NA,2,NA,2
"1830","NW_017738972.1:2844003|2863923",NA,2,NA,NA
"1831","NW_017738972.1:4915707|4915926",NA,2,NA,NA
"1832","NW_017738972.1:5177120|5178506",NA,2,NA,NA
"1833","NW_017738972.1:5204424|5204621",NA,4,NA,NA
"1834","NW_017738972.1:5215815|5220773",2,NA,NA,NA
"1835","NW_017738972.1:5570977|5572254",NA,5,NA,NA
"1836","NW_017738973.1:10168846|10191074",NA,NA,9,NA
"1837","NW_017738973.1:10230462|10316582",NA,8,NA,NA
"1838","NW_017738973.1:10293338|10316582",3,NA,NA,NA
"1839","NW_017738973.1:10613582|10618833",NA,NA,4,NA
"1840","NW_017738973.1:10638472|10640111",NA,3,NA,NA
"1841","NW_017738973.1:2804080|2810538",6,10,7,4
"1842","NW_017738973.1:306705|314179",NA,4,NA,NA
"1843","NW_017738973.1:317302|325021",NA,2,NA,NA
"1844","NW_017738973.1:324927|327988",12,4,7,5
"1845","NW_017738973.1:387932|392306",4,3,NA,NA
