"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1793682|1798795",NA,NA,1,NA
"1593","NW_017738970.1:11928769|11953219",NA,NA,NA,3
"1594","NW_017738970.1:12522609|12525752",NA,1,NA,NA
"1595","NW_017738970.1:12697477|12698069",1,NA,NA,NA
"1596","NW_017738970.1:12757260|12769864",15,10,9,7
"1597","NW_017738970.1:12930881|12937654",NA,3,NA,NA
"1598","NW_017738970.1:13243785|13248775",NA,5,NA,NA
"1599","NW_017738970.1:13274321|13290917",NA,3,NA,NA
"1600","NW_017738970.1:13724823|13726802",NA,1,NA,NA
"1601","NW_017738970.1:13724823|13730313",NA,NA,2,NA
"1602","NW_017738970.1:13748371|13757657",NA,NA,1,NA
"1603","NW_017738970.1:14304548|14316598",NA,4,NA,NA
"1604","NW_017738970.1:14880934|14882297",5,16,7,1
"1605","NW_017738970.1:15024970|15042102",NA,7,NA,NA
"1606","NW_017738970.1:15103097|15107818",4,22,NA,NA
"1607","NW_017738970.1:15634932|15648843",NA,NA,1,NA
"1608","NW_017738970.1:15769350|15777733",NA,3,NA,NA
"1609","NW_017738970.1:1978974|1983000",3,1,NA,NA
"1610","NW_017738970.1:1978974|1990369",NA,NA,NA,2
"1611","NW_017738970.1:1978974|2000018",NA,2,1,NA
"1612","NW_017738970.1:2277799|2280305",NA,1,NA,NA
"1613","NW_017738970.1:2566075|2646861",NA,NA,1,NA
"1614","NW_017738970.1:2663510|2675227",1,NA,NA,NA
"1615","NW_017738970.1:3051352|3063634",1,5,NA,NA
"1616","NW_017738970.1:3163880|3174637",3,17,2,7
"1617","NW_017738970.1:3163880|3182441",NA,4,2,NA
"1618","NW_017738970.1:3163880|3191240",2,NA,NA,NA
"1619","NW_017738970.1:3239688|3241138",NA,6,NA,NA
"1620","NW_017738970.1:3323140|3425427",NA,NA,3,NA
"1621","NW_017738970.1:3534439|3553075",NA,NA,NA,3
"1622","NW_017738970.1:3549310|3553075",NA,1,NA,NA
"1623","NW_017738970.1:3668877|3672255",4,2,NA,NA
"1624","NW_017738970.1:5595444|5596372",NA,1,NA,NA
"1625","NW_017738970.1:7495454|7495855",NA,3,NA,NA
"1626","NW_017738970.1:7500479|7505570",NA,1,1,NA
"1627","NW_017738970.1:7500479|7522066",3,NA,NA,NA
"1628","NW_017738970.1:7670910|7677353",4,NA,NA,NA
"1629","NW_017738970.1:7694726|7711411",2,3,NA,4
"1630","NW_017738970.1:987579|1003435",2,NA,3,7
"1631","NW_017738970.1:987579|1005612",2,NA,NA,NA
"1632","NW_017738970.1:987579|1036822",NA,NA,1,NA
"1633","NW_017738971.1:2246971|2248537",NA,1,NA,NA
"1634","NW_017738971.1:3144286|3148900",NA,1,NA,NA
"1635","NW_017738971.1:3692346|3698216",NA,2,NA,NA
"1636","NW_017738971.1:3780915|3797982",3,2,2,NA
"1637","NW_017738971.1:3825919|3841305",NA,NA,NA,1
"1638","NW_017738971.1:3925959|3945056",NA,NA,NA,2
"1639","NW_017738971.1:3974582|3983772",NA,1,NA,3
"1640","NW_017738971.1:3983601|3992403",NA,2,NA,NA
"1641","NW_017738971.1:3983601|4002038",NA,NA,2,NA
"1642","NW_017738971.1:398712|402038",NA,NA,5,NA
"1643","NW_017738971.1:3992310|4000365",2,NA,NA,NA
"1644","NW_017738971.1:474776|476813",8,NA,NA,2
"1645","NW_017738971.1:6207608|6214503",NA,1,NA,NA
"1646","NW_017738971.1:6214386|6220682",2,NA,NA,NA
"1647","NW_017738971.1:6216801|6218417",NA,NA,2,NA
"1648","NW_017738971.1:6220554|6226700",2,NA,NA,NA
"1649","NW_017738971.1:6220554|6228255",NA,1,NA,NA
"1650","NW_017738971.1:6312960|6321083",NA,NA,NA,1
"1651","NW_017738971.1:6312960|6339254",NA,NA,NA,3
"1652","NW_017738971.1:6352422|6363080",NA,2,NA,NA
"1653","NW_017738971.1:6375781|6377010",15,17,1,7
"1654","NW_017738971.1:6402330|6418347",NA,NA,NA,4
"1655","NW_017738971.1:6418203|6426893",NA,1,NA,NA
"1656","NW_017738971.1:6465861|6499431",3,NA,NA,NA
"1657","NW_017738971.1:6481074|6487088",NA,1,NA,NA
"1658","NW_017738971.1:6881158|6888511",NA,1,NA,NA
"1659","NW_017738971.1:7252578|7253218",4,NA,NA,NA
"1660","NW_017738971.1:7252578|7262228",NA,NA,NA,1
"1661","NW_017738971.1:7262115|7274264",NA,1,NA,NA
"1662","NW_017738971.1:7444799|7447810",12,19,9,10
"1663","NW_017738971.1:7444799|7484999",NA,3,1,NA
"1664","NW_017738971.1:7444799|7552002",NA,1,NA,NA
"1665","NW_017738971.1:7551847|7581829",2,4,NA,NA
"1666","NW_017738971.1:7551847|7593178",NA,NA,4,NA
"1667","NW_017738971.1:7581679|7593178",NA,1,NA,NA
"1668","NW_017738971.1:7651514|7666614",NA,5,NA,NA
"1669","NW_017738971.1:7662992|7666614",10,37,10,NA
"1670","NW_017738971.1:909461|1099609",NA,1,NA,NA
"1671","NW_017738972.1:1078820|1080405",5,NA,NA,NA
"1672","NW_017738972.1:1080287|1090096",NA,1,NA,NA
"1673","NW_017738972.1:1086561|1088726",NA,5,NA,NA
"1674","NW_017738972.1:126800|129877",1,6,1,NA
"1675","NW_017738972.1:126800|143355",21,12,NA,1
"1676","NW_017738972.1:126800|160213",NA,5,4,NA
"1677","NW_017738972.1:126800|171886",NA,NA,4,NA
"1678","NW_017738972.1:126800|175855",NA,NA,3,NA
"1679","NW_017738972.1:126800|181628",NA,3,NA,NA
"1680","NW_017738972.1:160085|191591",NA,2,NA,NA
"1681","NW_017738972.1:1947024|1954120",6,NA,NA,NA
"1682","NW_017738972.1:219426|225160",2,1,NA,NA
"1683","NW_017738972.1:219426|237561",NA,2,NA,NA
"1684","NW_017738972.1:2315235|2321692",NA,2,NA,NA
"1685","NW_017738972.1:2315235|2366281",NA,3,NA,NA
"1686","NW_017738972.1:2599791|2617250",NA,3,NA,NA
"1687","NW_017738972.1:2617107|2640575",NA,NA,NA,2
"1688","NW_017738972.1:2816896|2817111",NA,NA,NA,1
"1689","NW_017738972.1:2816896|2844251",NA,3,NA,5
"1690","NW_017738972.1:2844003|2844251",NA,1,NA,2
"1691","NW_017738972.1:4915707|4915926",NA,1,NA,NA
"1692","NW_017738972.1:4970488|4970937",NA,NA,NA,8
"1693","NW_017738972.1:5204424|5204621",NA,4,NA,NA
"1694","NW_017738972.1:5211701|5214119",1,NA,NA,NA
"1695","NW_017738972.1:5388360|5390543",NA,1,NA,NA
"1696","NW_017738973.1:10168846|10191074",NA,NA,9,NA
"1697","NW_017738973.1:10230462|10316582",NA,4,NA,NA
"1698","NW_017738973.1:10293338|10316582",4,NA,NA,NA
"1699","NW_017738973.1:10293338|10405311",3,NA,NA,NA
"1700","NW_017738973.1:10613582|10618833",NA,2,4,1
"1701","NW_017738973.1:10638472|10640111",NA,3,NA,NA
"1702","NW_017738973.1:1385155|1385696",NA,1,NA,NA
"1703","NW_017738973.1:1521575|1533952",NA,4,NA,NA
"1704","NW_017738973.1:1521575|1544765",NA,1,NA,NA
"1705","NW_017738973.1:2729679|2730188",2,5,NA,NA
"1706","NW_017738973.1:2804080|2810538",6,9,8,4
"1707","NW_017738973.1:298291|327988",1,NA,NA,NA
"1708","NW_017738973.1:304864|313950",NA,1,NA,NA
"1709","NW_017738973.1:306705|314179",NA,4,NA,NA
"1710","NW_017738973.1:317302|325021",NA,1,NA,NA
"1711","NW_017738973.1:324927|327988",47,43,27,25
"1712","NW_017738973.1:387932|392306",4,3,NA,NA
"1713","NW_017738973.1:439312|439619",155,136,43,69
"1714","NW_017738973.1:5636676|5637913",1,NA,NA,NA
"1715","NW_017738973.1:5645871|5649746",2,NA,NA,NA
"1716","NW_017738973.1:638644|643444",10,13,7,2
"1717","NW_017738973.1:9846854|9867895",NA,5,1,NA
"1718","NW_017738974.1:1779152|1782679",NA,1,NA,NA
"1719","NW_017738974.1:2411936|2424227",NA,4,1,NA
"1720","NW_017738974.1:2411936|2435881",NA,NA,NA,2
"1721","NW_017738974.1:3342614|3342870",NA,NA,1,NA
"1722","NW_017738975.1:1652120|1659287",NA,NA,2,NA
"1723","NW_017738975.1:1655098|1661527",NA,NA,NA,3
"1724","NW_017738975.1:1655098|1675640",NA,4,NA,3
"1725","NW_017738975.1:1659180|1665255",NA,9,NA,NA
"1726","NW_017738975.1:1665173|1668020",1,NA,NA,NA
"1727","NW_017738975.1:2443842|2447046",1,NA,NA,NA
"1728","NW_017738975.1:2449541|2460965",NA,1,NA,NA
"1729","NW_017738975.1:288965|295208",5,12,NA,3
"1730","NW_017738975.1:3172083|3192696",NA,3,NA,NA
"1731","NW_017738975.1:3180774|3192696",NA,2,NA,NA
"1732","NW_017738975.1:3195854|3199477",6,13,2,2
"1733","NW_017738975.1:3195854|3200263",NA,8,4,1
"1734","NW_017738975.1:346870|360032",NA,NA,NA,1
"1735","NW_017738975.1:357333|360032",NA,3,NA,NA
"1736","NW_017738975.1:3743642|3751623",NA,1,NA,NA
"1737","NW_017738975.1:4405665|4416935",2,3,NA,NA
"1738","NW_017738975.1:487044|494625",6,24,6,8
"1739","NW_017738975.1:4991757|5013547",1,NA,NA,NA
"1740","NW_017738975.1:541000|543319",5,21,NA,6
"1741","NW_017738975.1:541000|544989",NA,4,NA,NA
"1742","NW_017738975.1:5559415|5582579",1,NA,NA,NA
"1743","NW_017738975.1:5582413|5585291",NA,3,2,NA
"1744","NW_017738975.1:5651113|5663734",NA,4,NA,NA
"1745","NW_017738975.1:5660429|5663734",NA,17,NA,NA
"1746","NW_017738975.1:5662860|5663734",NA,2,NA,2
"1747","NW_017738975.1:5798822|5805600",6,3,4,NA
"1748","NW_017738975.1:5798822|5824102",NA,1,NA,NA
"1749","NW_017738975.1:586983|591398",NA,2,NA,NA
"1750","NW_017738975.1:586983|601032",NA,NA,2,NA
"1751","NW_017738975.1:6200827|6212380",NA,2,NA,NA
"1752","NW_017738975.1:6476669|6483724",NA,4,NA,NA
"1753","NW_017738975.1:6483554|6497036",NA,NA,2,NA
"1754","NW_017738975.1:6494930|6497036",NA,8,NA,NA
"1755","NW_017738975.1:6590478|6609180",NA,3,NA,NA
"1756","NW_017738975.1:6600246|6609180",NA,NA,NA,1
"1757","NW_017738975.1:6714211|6716539",1,1,NA,NA
"1758","NW_017738975.1:687570|692295",2,2,5,3
"1759","NW_017738975.1:7308383|7310069",NA,1,NA,NA
"1760","NW_017738975.1:7465423|7478016",NA,NA,NA,2
"1761","NW_017738975.1:7502168|7524850",NA,4,NA,NA
"1762","NW_017738975.1:7503387|7515569",NA,2,NA,NA
"1763","NW_017738975.1:7510104|7515569",1,NA,NA,NA
"1764","NW_017738975.1:7510104|7524850",NA,NA,NA,5
"1765","NW_017738976.1:122726|169673",NA,NA,NA,6
"1766","NW_017738976.1:3640980|3667353",9,NA,2,NA
"1767","NW_017738976.1:3943540|3955525",NA,1,NA,NA
"1768","NW_017738976.1:3968181|3970531",NA,8,NA,NA
"1769","NW_017738976.1:4707885|4711247",NA,2,NA,NA
"1770","NW_017738976.1:4710082|4711247",8,3,NA,NA
"1771","NW_017738976.1:626815|633573",NA,NA,1,NA
"1772","NW_017738976.1:637774|656378",NA,4,5,9
"1773","NW_017738976.1:644850|711369",NA,2,NA,NA
"1774","NW_017738976.1:689702|693203",NA,NA,1,NA
"1775","NW_017738976.1:689702|711369",3,NA,NA,NA
"1776","NW_017738976.1:710076|711369",5,NA,NA,1
"1777","NW_017738977.1:275476|278908",3,NA,NA,NA
"1778","NW_017738977.1:275476|283836",2,NA,NA,NA
"1779","NW_017738977.1:278051|283836",1,NA,NA,NA
"1780","NW_017738978.1:1434600|1434788",1,NA,NA,NA
"1781","NW_017738978.1:1434600|1755053",NA,1,NA,NA
"1782","NW_017738978.1:1518785|1548698",NA,NA,1,NA
"1783","NW_017738978.1:1518785|1682350",NA,1,NA,NA
"1784","NW_017738978.1:1682245|1719893",NA,NA,NA,2
"1785","NW_017738978.1:1781243|1784259",2,NA,NA,2
"1786","NW_017738978.1:2401468|2401625",2,NA,NA,NA
"1787","NW_017738978.1:2437935|2439913",NA,NA,11,2
"1788","NW_017738978.1:2466267|2474910",NA,1,NA,NA
"1789","NW_017738978.1:2510410|2521888",3,NA,NA,NA
"1790","NW_017738978.1:2532680|2532901",1,NA,NA,NA
"1791","NW_017738978.1:2956832|2957144",NA,5,NA,NA
"1792","NW_017738978.1:3085351|3101233",1,1,NA,NA
"1793","NW_017738978.1:3085351|3147739",5,7,NA,NA
"1794","NW_017738978.1:3095165|3101233",NA,7,NA,2
"1795","NW_017738978.1:3100151|3101233",3,NA,NA,NA
"1796","NW_017738978.1:3413738|3424384",NA,5,NA,NA
"1797","NW_017738978.1:3473417|3483270",NA,5,NA,NA
"1798","NW_017738978.1:47396|51854",NA,NA,NA,2
"1799","NW_017738978.1:4948494|4955466",1,1,NA,NA
"1800","NW_017738978.1:4954783|4955466",NA,4,NA,NA
"1801","NW_017738978.1:5123117|5126013",NA,2,NA,NA
"1802","NW_017738978.1:5375275|5377612",7,NA,NA,NA
"1803","NW_017738979.1:103998|105278",NA,1,NA,NA
"1804","NW_017738979.1:136332|136532",51,57,5,28
"1805","NW_017738979.1:136332|187502",NA,8,NA,NA
"1806","NW_017738979.1:1400225|1410735",NA,10,NA,NA
"1807","NW_017738979.1:1665219|1667038",NA,1,NA,NA
"1808","NW_017738979.1:166960|169419",NA,3,1,NA
"1809","NW_017738979.1:166960|187502",NA,1,3,NA
"1810","NW_017738979.1:1689822|1697675",NA,2,NA,NA
"1811","NW_017738979.1:1715147|1754656",2,NA,NA,NA
"1812","NW_017738979.1:178992|187502",NA,1,NA,NA
"1813","NW_017738979.1:2029890|2062329",1,NA,NA,NA
"1814","NW_017738979.1:2044317|2062329",1,8,NA,NA
"1815","NW_017738979.1:2044317|2095899",3,NA,NA,NA
"1816","NW_017738979.1:2062221|2095899",2,NA,NA,NA
"1817","NW_017738979.1:2095789|2110580",6,2,1,NA
"1818","NW_017738979.1:2095789|2127656",NA,5,2,NA
"1819","NW_017738979.1:2127483|2196706",NA,NA,NA,1
"1820","NW_017738979.1:2182890|2193573",1,NA,NA,NA
"1821","NW_017738979.1:2182890|2196706",39,39,33,23
"1822","NW_017738979.1:2193483|2196706",2,1,NA,1
"1823","NW_017738979.1:2393872|2410775",3,1,6,9
"1824","NW_017738979.1:2404889|2410775",10,20,21,NA
"1825","NW_017738979.1:2720311|2771540",7,2,12,9
"1826","NW_017738979.1:2720311|2801890",NA,5,3,NA
"1827","NW_017738979.1:2755287|2801890",4,2,NA,NA
"1828","NW_017738979.1:2760381|2771540",NA,2,NA,NA
"1829","NW_017738979.1:2767820|2771540",NA,5,NA,NA
"1830","NW_017738979.1:2767820|2801890",NA,23,NA,21
"1831","NW_017738979.1:287071|290328",NA,3,NA,NA
"1832","NW_017738979.1:300113|300826",NA,2,NA,NA
"1833","NW_017738979.1:3223350|3237852",NA,6,1,NA
"1834","NW_017738979.1:3223350|3298172",NA,NA,1,1
"1835","NW_017738979.1:3274417|3286180",NA,NA,3,NA
"1836","NW_017738979.1:3274417|3298172",NA,5,NA,NA
"1837","NW_017738979.1:3283335|3298172",2,NA,NA,NA
"1838","NW_017738979.1:3389315|3390809",1,NA,NA,NA
"1839","NW_017738979.1:4338077|4340945",1,NA,NA,NA
"1840","NW_017738979.1:4343875|4350750",NA,2,NA,NA
"1841","NW_017738979.1:4370547|4380440",NA,1,NA,NA
"1842","NW_017738979.1:4370547|4388407",2,NA,NA,NA
"1843","NW_017738979.1:4411650|4412104",NA,1,NA,NA
"1844","NW_017738979.1:4496273|4500892",5,26,8,23
"1845","NW_017738979.1:4496279|4500892",NA,2,NA,1
"1846","NW_017738979.1:4584862|4587027",NA,1,8,NA
"1847","NW_017738979.1:4596377|4598948",NA,2,NA,NA
"1848","NW_017738979.1:4632103|4634482",NA,NA,NA,8
"1849","NW_017738979.1:4746257|4748079",NA,1,NA,NA
"1850","NW_017738979.1:5218273|5218673",28,NA,12,NA
"1851","NW_017738979.1:5322997|5347688",NA,3,3,1
"1852","NW_017738979.1:5336122|5347688",NA,NA,4,NA
"1853","NW_017738979.1:5418020|5422198",NA,5,NA,NA
"1854","NW_017738979.1:544515|552851",NA,NA,NA,1
"1855","NW_017738979.1:5449240|5451143",NA,1,NA,NA
"1856","NW_017738979.1:5609234|5611263",2,NA,NA,NA
"1857","NW_017738979.1:5722062|5725372",NA,NA,3,NA
"1858","NW_017738979.1:5804030|5824884",NA,NA,4,NA
"1859","NW_017738979.1:5820863|5829500",2,NA,NA,NA
"1860","NW_017738979.1:5981828|5983126",NA,2,2,2
"1861","NW_017738979.1:5981828|5990722",10,2,NA,2
"1862","NW_017738979.1:6225137|6229399",NA,2,NA,NA
"1863","NW_017738979.1:643217|927133",1,5,NA,NA
"1864","NW_017738979.1:6437171|6441376",NA,NA,4,NA
"1865","NW_017738979.1:6569475|6579402",41,51,11,11
"1866","NW_017738979.1:6573891|6579402",NA,NA,1,NA
"1867","NW_017738979.1:69247|72075",NA,2,NA,NA
"1868","NW_017738979.1:69247|86606",3,NA,NA,NA
"1869","NW_017738979.1:7060497|7085250",NA,NA,NA,5
"1870","NW_017738979.1:7064922|7072964",29,22,30,22
"1871","NW_017738979.1:7078065|7085250",5,4,3,5
"1872","NW_017738979.1:7125953|7126188",NA,8,NA,NA
"1873","NW_017738979.1:729505|927133",2,NA,NA,NA
"1874","NW_017738979.1:7798896|7800589",NA,2,NA,NA
"1875","NW_017738979.1:8007395|8023054",NA,NA,NA,2
"1876","NW_017738979.1:818512|829580",NA,3,NA,NA
"1877","NW_017738979.1:818512|853053",NA,8,NA,NA
"1878","NW_017738979.1:818512|927133",4,12,NA,5
"1879","NW_017738980.1:1073369|1078729",10,17,NA,5
"1880","NW_017738980.1:1089982|1096371",2,NA,6,NA
"1881","NW_017738980.1:1089982|1100844",NA,1,NA,NA
"1882","NW_017738980.1:1917480|1922507",NA,2,NA,NA
"1883","NW_017738980.1:1928366|1937664",2,NA,NA,NA
"1884","NW_017738980.1:2227088|2236330",1,5,7,1
"1885","NW_017738980.1:238154|246837",NA,NA,NA,1
"1886","NW_017738980.1:241250|246837",NA,NA,4,NA
"1887","NW_017738980.1:241250|254453",1,NA,4,NA
"1888","NW_017738980.1:241250|259807",NA,NA,9,NA
"1889","NW_017738980.1:241250|287179",NA,NA,1,NA
"1890","NW_017738980.1:241250|303498",NA,NA,1,NA
"1891","NW_017738980.1:245439|246837",2,NA,1,NA
"1892","NW_017738980.1:245439|254453",4,NA,NA,NA
"1893","NW_017738980.1:245439|259807",30,22,46,18
"1894","NW_017738980.1:245439|303498",NA,9,NA,NA
"1895","NW_017738980.1:254379|287179",NA,NA,4,NA
"1896","NW_017738980.1:286944|301213",NA,NA,NA,1
"1897","NW_017738980.1:2875172|2875714",2,NA,NA,NA
"1898","NW_017738980.1:2878074|2897274",1,NA,NA,NA
"1899","NW_017738980.1:2915337|2923064",NA,NA,1,4
"1900","NW_017738980.1:300901|303498",NA,NA,NA,5
"1901","NW_017738980.1:3103807|3106717",1,NA,NA,NA
"1902","NW_017738980.1:3142556|3146077",3,5,2,2
"1903","NW_017738980.1:3182023|3182290",1,NA,NA,8
"1904","NW_017738980.1:3276009|3298390",NA,1,NA,NA
"1905","NW_017738980.1:356363|363951",NA,NA,2,NA
"1906","NW_017738980.1:3999479|4008220",NA,1,NA,NA
"1907","NW_017738980.1:4635779|4636028",3,NA,NA,NA
"1908","NW_017738980.1:4689829|4696105",NA,11,NA,NA
"1909","NW_017738980.1:4793727|4798490",NA,NA,1,NA
"1910","NW_017738980.1:550921|551867",NA,1,NA,NA
"1911","NW_017738980.1:5642459|5645545",NA,6,NA,1
"1912","NW_017738980.1:5647857|5652378",NA,NA,7,NA
"1913","NW_017738980.1:639227|639501",NA,1,NA,NA
"1914","NW_017738980.1:647207|647584",1,NA,NA,NA
"1915","NW_017738980.1:979879|984092",3,NA,NA,2
"1916","NW_017738981.1:193906|250235",NA,1,NA,NA
"1917","NW_017738981.1:2265619|2280524",1,NA,NA,NA
"1918","NW_017738981.1:235281|237644",16,19,24,40
"1919","NW_017738981.1:2383563|2384312",NA,NA,2,2
"1920","NW_017738981.1:2383563|2386268",NA,1,NA,NA
"1921","NW_017738981.1:2386120|2399192",2,NA,NA,NA
"1922","NW_017738981.1:2390079|2399192",NA,2,NA,NA
"1923","NW_017738981.1:2390079|2404741",4,NA,NA,NA
"1924","NW_017738981.1:2456359|2471358",NA,5,NA,7
"1925","NW_017738981.1:250053|260643",NA,1,NA,NA
"1926","NW_017738981.1:250053|264564",NA,1,9,8
"1927","NW_017738981.1:254540|264564",NA,NA,11,NA
"1928","NW_017738981.1:2579452|2584133",10,NA,NA,NA
"1929","NW_017738981.1:2579452|2588880",11,10,NA,8
"1930","NW_017738981.1:260480|264564",1,NA,NA,NA
"1931","NW_017738981.1:27582|30793",NA,2,NA,NA
"1932","NW_017738981.1:2776549|2782759",7,1,NA,NA
"1933","NW_017738981.1:2825002|2835909",NA,NA,3,NA
"1934","NW_017738982.1:1008947|1021971",NA,1,NA,NA
"1935","NW_017738982.1:1183629|1185081",NA,6,NA,NA
"1936","NW_017738982.1:1268981|1276807",NA,1,NA,NA
"1937","NW_017738982.1:164231|166384",1,NA,NA,NA
"1938","NW_017738982.1:1765128|1768516",NA,1,NA,NA
"1939","NW_017738982.1:2206734|2214135",NA,4,NA,NA
"1940","NW_017738982.1:3360086|3395685",NA,NA,1,NA
"1941","NW_017738982.1:3475601|3492284",2,NA,NA,NA
"1942","NW_017738982.1:66040|94821",NA,1,NA,NA
"1943","NW_017738983.1:1164118|1168370",NA,NA,1,NA
"1944","NW_017738983.1:1902202|1915569",NA,2,NA,NA
"1945","NW_017738983.1:1915335|1915569",NA,1,NA,NA
"1946","NW_017738984.1:1000856|1005132",NA,1,NA,NA
"1947","NW_017738984.1:1297552|1315837",NA,8,1,NA
"1948","NW_017738984.1:1865382|1871327",NA,2,NA,NA
"1949","NW_017738984.1:1924086|1932275",1,9,NA,1
"1950","NW_017738984.1:3381442|3383503",NA,2,NA,5
"1951","NW_017738984.1:3403570|3436481",NA,NA,1,NA
"1952","NW_017738984.1:4281362|4281708",NA,4,NA,NA
"1953","NW_017738984.1:4281362|4293163",17,43,4,18
"1954","NW_017738984.1:4308587|4315171",NA,1,NA,1
"1955","NW_017738984.1:4308587|4327816",NA,1,NA,NA
"1956","NW_017738984.1:584686|589737",NA,2,NA,NA
"1957","NW_017738984.1:6362562|6377714",NA,NA,1,NA
"1958","NW_017738984.1:6408705|6413953",NA,NA,1,NA
"1959","NW_017738984.1:6408705|6423528",NA,1,NA,NA
"1960","NW_017738984.1:6521706|6568620",NA,2,NA,NA
"1961","NW_017738984.1:6536048|6568620",2,17,1,2
"1962","NW_017738984.1:6566491|6568620",7,2,NA,NA
"1963","NW_017738984.1:7415923|7417337",9,10,NA,NA
"1964","NW_017738984.1:7470735|7472379",NA,3,NA,NA
"1965","NW_017738984.1:7839404|7890794",NA,NA,NA,5
"1966","NW_017738984.1:8545224|8629504",NA,1,NA,NA
"1967","NW_017738984.1:8596869|8611589",NA,2,NA,NA
"1968","NW_017738984.1:8603791|8629504",NA,3,NA,NA
"1969","NW_017738984.1:8607220|8629504",NA,NA,7,1
"1970","NW_017738984.1:8607220|8640959",NA,NA,NA,2
"1971","NW_017738984.1:8611491|8640959",NA,3,NA,NA
"1972","NW_017738984.1:8640772|8640959",3,NA,NA,NA
"1973","NW_017738984.1:8640772|8656490",NA,12,NA,NA
"1974","NW_017738984.1:8867462|8867780",26,24,17,3
"1975","NW_017738984.1:8940200|8956802",NA,NA,2,NA
"1976","NW_017738984.1:8940200|8963589",1,NA,NA,NA
"1977","NW_017738984.1:8946589|8956802",NA,NA,4,NA
"1978","NW_017738984.1:8962269|8965605",NA,NA,2,NA
"1979","NW_017738984.1:9016592|9019915",5,NA,NA,NA
"1980","NW_017738985.1:140316|184235",1,1,4,3
"1981","NW_017738985.1:1688772|1690935",3,NA,NA,NA
"1982","NW_017738985.1:1994190|2031320",NA,2,NA,NA
"1983","NW_017738985.1:2377632|2380491",NA,1,NA,NA
"1984","NW_017738985.1:2537190|2578728",2,1,NA,NA
"1985","NW_017738985.1:2844857|2878005",NA,NA,1,NA
"1986","NW_017738985.1:2881442|2901588",NA,11,NA,NA
"1987","NW_017738985.1:4432677|4433001",1,NA,NA,NA
"1988","NW_017738985.1:4802363|4830370",NA,2,NA,NA
"1989","NW_017738985.1:4875425|4889962",4,NA,NA,NA
"1990","NW_017738985.1:4962976|4978572",3,9,2,5
"1991","NW_017738985.1:4962976|4978634",1,4,NA,2
"1992","NW_017738985.1:531961|539224",NA,NA,1,7
"1993","NW_017738985.1:531961|554889",NA,4,4,4
"1994","NW_017738985.1:551492|554889",NA,9,NA,NA
"1995","NW_017738985.1:586521|592235",NA,NA,1,NA
"1996","NW_017738985.1:7371955|7450734",2,NA,NA,NA
"1997","NW_017738985.1:7397284|7450734",NA,NA,NA,1
"1998","NW_017738985.1:7444390|7450734",NA,4,NA,NA
"1999","NW_017738985.1:7444390|7472602",NA,1,NA,NA
"2000","NW_017738985.1:7669211|7684221",NA,NA,1,NA
"2001","NW_017738985.1:7746322|7751698",20,14,6,NA
"2002","NW_017738985.1:7753646|7755187",NA,57,NA,9
"2003","NW_017738985.1:97236|184235",NA,NA,2,NA
"2004","NW_017738986.1:1481493|1484371",NA,1,NA,NA
"2005","NW_017738986.1:1514183|1517646",NA,NA,4,NA
"2006","NW_017738986.1:1514183|1537299",NA,1,NA,NA
"2007","NW_017738986.1:1517501|1523348",3,NA,NA,NA
"2008","NW_017738986.1:1626161|1629231",NA,NA,1,NA
"2009","NW_017738986.1:1642569|1696382",1,NA,NA,NA
"2010","NW_017738986.1:1674172|1675254",5,8,3,11
"2011","NW_017738986.1:1674172|1696382",1,14,NA,NA
"2012","NW_017738986.1:1674172|1710729",NA,NA,8,NA
"2013","NW_017738986.1:1689701|1710729",NA,5,2,2
"2014","NW_017738986.1:1758620|1760947",NA,6,NA,4
"2015","NW_017738986.1:3989159|3991155",NA,2,NA,NA
"2016","NW_017738986.1:4016323|4017036",2,NA,NA,4
"2017","NW_017738986.1:4016323|4017210",NA,NA,2,NA
"2018","NW_017738986.1:4212382|4212674",NA,NA,NA,2
"2019","NW_017738986.1:4212382|4218691",NA,3,1,3
"2020","NW_017738987.1:1147867|1163529",5,NA,NA,NA
"2021","NW_017738987.1:1156076|1157853",NA,1,NA,NA
"2022","NW_017738987.1:1156076|1163529",NA,NA,1,NA
"2023","NW_017738987.1:1177058|1178682",1,NA,NA,NA
"2024","NW_017738987.1:1224070|1226359",NA,3,NA,2
"2025","NW_017738987.1:1224070|1227244",1,6,NA,10
"2026","NW_017738987.1:1228867|1229390",2,NA,NA,NA
"2027","NW_017738987.1:1676306|1679310",3,NA,NA,NA
"2028","NW_017738987.1:1749248|1759658",1,NA,NA,NA
"2029","NW_017738987.1:1752410|1759658",2,NA,NA,2
"2030","NW_017738987.1:1849638|1860162",NA,3,NA,NA
"2031","NW_017738987.1:2124845|2130360",NA,8,NA,2
"2032","NW_017738987.1:2235418|2239267",4,5,NA,4
"2033","NW_017738987.1:4273346|4294858",NA,NA,4,NA
"2034","NW_017738987.1:4289321|4294858",NA,NA,1,1
"2035","NW_017738987.1:4289321|4303983",NA,3,NA,NA
"2036","NW_017738987.1:4294699|4303983",2,NA,NA,NA
