"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100203689|100204207",13,2,2
"1728","scaffold0007:45502766|45511067",4,7,26
"1729","scaffold0007:45624316|45646616",11,27,30
"1730","scaffold0007:45935233|45936092",78,172,83
"1731","scaffold0007:4779552|4779881",20,68,44
"1732","scaffold0007:4806189|4806387",41,88,69
"1733","scaffold0007:4806189|4812729",161,237,155
"1734","scaffold0007:4945844|4946919",52,71,54
"1735","scaffold0007:49717396|49717978",23,18,22
"1736","scaffold0007:50331047|50331428",5,30,23
"1737","scaffold0007:5078368|5082003",62,108,57
"1738","scaffold0007:5078368|5090940",90,28,59
"1739","scaffold0007:52510298|52521456",20,8,5
"1740","scaffold0007:52582436|52588053",44,33,12
"1741","scaffold0007:53389399|53389841",2,6,12
"1742","scaffold0007:53389399|53402164",6,4,2
"1743","scaffold0007:5622980|5635858",13,28,20
"1744","scaffold0007:5622980|5664334",17,32,8
"1745","scaffold0007:57410372|57468765",2,4,3
"1746","scaffold0007:57437617|57474411",42,32,10
"1747","scaffold0007:57468637|57474411",6,28,18
"1748","scaffold0007:57726651|57728674",8,3,4
"1749","scaffold0007:5851864|5869349",21,4,23
"1750","scaffold0007:58551835|58560093",10,6,8
"1751","scaffold0007:58575570|58590278",2,6,12
"1752","scaffold0007:58575570|58590320",99,137,124
"1753","scaffold0007:58942222|58942446",35,127,69
"1754","scaffold0007:58942222|58943983",8,2,5
"1755","scaffold0007:59570544|59573597",11,5,5
"1756","scaffold0007:59835938|59837886",15,9,4
"1757","scaffold0007:60559861|60561977",8,12,3
"1758","scaffold0007:60559861|60585684",27,82,43
"1759","scaffold0007:60559861|60606509",30,46,10
"1760","scaffold0007:60585608|60606509",15,13,12
"1761","scaffold0007:60585608|60613461",3,15,20
"1762","scaffold0007:60679830|60680964",6,10,7
"1763","scaffold0007:60875773|60880829",5,7,5
"1764","scaffold0007:60994938|60999978",12,7,2
"1765","scaffold0007:61308876|61312883",2,2,4
"1766","scaffold0007:6205197|6212294",31,45,18
"1767","scaffold0007:6458620|6465636",3,2,13
"1768","scaffold0007:6459731|6470094",27,19,15
"1769","scaffold0007:6463284|6470094",25,32,11
"1770","scaffold0007:6471961|6473033",12,3,2
"1771","scaffold0007:65433861|65463920",4,15,12
"1772","scaffold0007:65433861|65475203",4,8,8
"1773","scaffold0007:65446339|65475203",5,28,29
"1774","scaffold0007:6590353|6590809",9,6,2
"1775","scaffold0007:66349292|66352392",11,8,2
"1776","scaffold0007:67077453|67094561",12,15,8
"1777","scaffold0007:67085373|67094561",79,53,64
"1778","scaffold0007:67160605|67172637",6,8,9
"1779","scaffold0007:67368959|67370733",2,21,14
"1780","scaffold0007:6742874|6743830",4,3,3
"1781","scaffold0007:67469151|67474670",13,14,14
"1782","scaffold0007:6785116|6785965",77,96,87
"1783","scaffold0007:67859084|67874898",4,6,2
"1784","scaffold0007:68463483|68463635",6,17,12
"1785","scaffold0007:68463483|68464398",26,65,131
"1786","scaffold0007:68463483|68532527",85,102,117
"1787","scaffold0007:68463483|68537953",13,23,9
"1788","scaffold0007:68532416|68537953",116,108,82
"1789","scaffold0007:70956414|70959498",3,30,18
"1790","scaffold0007:70956414|70966516",8,18,8
"1791","scaffold0007:71123832|71131674",84,117,103
"1792","scaffold0007:72319461|72324163",105,216,106
"1793","scaffold0007:72321210|72324163",34,44,26
"1794","scaffold0007:7243617|7244225",13,26,48
"1795","scaffold0007:72526165|72526720",2,2,10
"1796","scaffold0007:72674985|72679420",6,6,2
"1797","scaffold0007:72973368|72974771",12,11,3
"1798","scaffold0007:72980507|72980951",4,12,2
"1799","scaffold0007:7394882|7395154",19,15,12
"1800","scaffold0007:7401237|7402558",26,22,7
"1801","scaffold0007:76313342|76320333",5,10,21
"1802","scaffold0007:76540135|76559904",6,12,2
"1803","scaffold0007:76735234|76736664",22,75,4
"1804","scaffold0007:76809896|76818371",65,53,46
"1805","scaffold0007:7993584|8026650",5,8,2
"1806","scaffold0007:80322379|80325779",11,7,3
"1807","scaffold0007:80932810|80937022",3,4,4
"1808","scaffold0007:80932810|80948637",43,50,21
"1809","scaffold0007:80947180|80948637",5,3,8
"1810","scaffold0007:812144|812561",10,2,8
"1811","scaffold0007:82626651|82640806",5,13,9
"1812","scaffold0007:82630765|82640806",8,2,12
"1813","scaffold0007:8452146|8465775",24,2,28
"1814","scaffold0007:84695624|84696360",4,25,6
"1815","scaffold0007:85511131|85518736",8,3,3
"1816","scaffold0007:86240298|86240767",110,132,167
"1817","scaffold0007:86240302|86240767",28,62,44
"1818","scaffold0007:87004209|87009043",8,6,4
"1819","scaffold0007:87004209|87016669",5,22,22
"1820","scaffold0007:87071740|87071975",2,5,2
"1821","scaffold0007:87076083|87085002",2,4,3
"1822","scaffold0007:87154084|87155708",2,7,6
"1823","scaffold0007:87185463|87185923",32,95,42
"1824","scaffold0007:87203010|87203496",130,96,83
"1825","scaffold0007:87806937|87807443",45,65,28
"1826","scaffold0007:87806937|87830256",27,24,15
"1827","scaffold0007:87892842|87900376",10,12,20
"1828","scaffold0007:87898133|87900376",9,27,19
"1829","scaffold0007:87981610|87988596",11,6,6
"1830","scaffold0007:88246354|88248835",5,11,28
"1831","scaffold0007:88546430|88546621",6,8,7
"1832","scaffold0007:88603123|88603459",26,20,22
"1833","scaffold0007:88817667|88819956",10,6,9
"1834","scaffold0007:88846523|88847333",13,10,25
"1835","scaffold0007:89960444|89972083",19,17,27
"1836","scaffold0007:90321767|90330459",4,15,8
"1837","scaffold0007:90340007|90343305",78,65,68
"1838","scaffold0007:91656590|91656785",995,1401,1183
"1839","scaffold0007:91656590|91726421",138,147,143
"1840","scaffold0007:91656590|91742312",295,282,237
"1841","scaffold0007:91726271|91742312",42,101,68
"1842","scaffold0007:91865746|91865990",2,2,8
"1843","scaffold0007:91865746|91888462",8,4,7
"1844","scaffold0007:91865746|91902099",24,9,18
"1845","scaffold0007:91888372|91902099",17,22,12
"1846","scaffold0007:92174759|92204084",10,9,3
"1847","scaffold0007:92319106|92324139",22,25,17
"1848","scaffold0007:92559814|92562011",4,2,7
"1849","scaffold0007:92620272|92621231",27,36,37
"1850","scaffold0007:92634005|92641398",11,14,17
"1851","scaffold0007:92881866|92882674",9,3,6
"1852","scaffold0007:93293124|93297552",5,3,13
"1853","scaffold0007:93328201|93329338",89,106,87
"1854","scaffold0007:93621027|93625933",9,15,5
"1855","scaffold0007:93763507|93766779",17,13,23
"1856","scaffold0007:93962223|93965241",4,13,8
"1857","scaffold0007:939938|940335",21,22,21
"1858","scaffold0007:947422|949272",68,76,94
"1859","scaffold0007:948154|949272",12,22,28
"1860","scaffold0007:94828509|94843654",690,688,310
"1861","scaffold0007:94828509|94885462",12,24,5
"1862","scaffold0007:94843537|94885462",11,29,17
"1863","scaffold0007:95627735|95633873",8,12,9
"1864","scaffold0007:96018221|96019300",7,4,8
"1865","scaffold0007:96018221|96023490",2,8,3
"1866","scaffold0007:96266423|96270243",45,14,20
"1867","scaffold0007:96380103|96380824",2,8,2
"1868","scaffold0007:96742641|96746210",4,5,9
"1869","scaffold0007:96742641|96748297",14,4,8
"1870","scaffold0007:96742641|96748303",21,37,48
"1871","scaffold0007:96742641|96749050",10,7,8
"1872","scaffold0008:10567563|10568627",3,2,9
"1873","scaffold0008:10571410|10574281",15,14,16
"1874","scaffold0008:10581014|10587460",19,22,7
"1875","scaffold0008:11025790|11026471",16,37,21
"1876","scaffold0008:11040254|11040657",49,67,21
"1877","scaffold0008:11040254|11042228",150,184,124
"1878","scaffold0008:11079255|11106128",11,18,2
"1879","scaffold0008:11094875|11106128",34,28,9
"1880","scaffold0008:11094937|11106128",26,22,14
"1881","scaffold0008:11279839|11284180",20,14,5
"1882","scaffold0008:11363086|11367697",3,2,23
"1883","scaffold0008:1160771|1163512",6,9,3
"1884","scaffold0008:11620200|11620960",88,64,47
"1885","scaffold0008:1204755|1210839",8,8,4
"1886","scaffold0008:1205495|1208119",16,7,10
"1887","scaffold0008:1205495|1210839",11,5,3
"1888","scaffold0008:13824613|13827298",8,2,4
"1889","scaffold0008:13958832|13959965",9,11,5
"1890","scaffold0008:14456160|14471315",3,19,2
"1891","scaffold0008:14493459|14504149",12,7,8
"1892","scaffold0008:1591353|1597763",10,5,16
"1893","scaffold0008:1594263|1597763",68,44,50
"1894","scaffold0008:16144466|16167776",2,5,10
"1895","scaffold0008:16218323|16232756",2,6,5
"1896","scaffold0008:16230363|16231090",51,77,69
"1897","scaffold0008:16399864|16406780",2,8,4
"1898","scaffold0008:16533792|16536857",20,6,13
"1899","scaffold0008:1666079|1667452",2,6,2
"1900","scaffold0008:16856813|16857121",216,336,234
"1901","scaffold0008:1769522|1770997",20,35,15
"1902","scaffold0008:20313837|20348840",10,5,3
"1903","scaffold0008:20320718|20348840",80,158,82
"1904","scaffold0008:20320718|20348848",8,4,3
"1905","scaffold0008:20320718|20383304",2,6,13
"1906","scaffold0008:20336020|20348840",44,102,30
"1907","scaffold0008:20336020|20383304",18,12,8
"1908","scaffold0008:20336020|20388495",8,5,15
"1909","scaffold0008:20383184|20388495",6,4,15
"1910","scaffold0008:20584334|20593653",6,7,2
"1911","scaffold0008:24077089|24078475",18,13,9
"1912","scaffold0008:25002428|25004144",3,4,2
"1913","scaffold0008:260722|268452",13,11,6
"1914","scaffold0008:266569|268452",7,40,19
"1915","scaffold0008:26657098|26657606",2,2,13
"1916","scaffold0008:26657098|26657609",91,158,87
"1917","scaffold0008:27149701|27151569",9,40,40
"1918","scaffold0008:27238953|27239410",6,4,8
"1919","scaffold0008:27937927|27953670",66,78,54
"1920","scaffold0008:27976695|27983369",6,3,10
"1921","scaffold0008:27981882|27983369",15,21,18
"1922","scaffold0008:27981882|27990343",13,13,13
"1923","scaffold0008:28455169|28460961",11,5,2
"1924","scaffold0008:28476426|28477722",9,20,28
"1925","scaffold0008:28605616|28608845",26,36,6
"1926","scaffold0008:28608719|28625443",9,7,3
"1927","scaffold0008:28726254|28728207",5,9,4
"1928","scaffold0008:29970171|29973509",4,12,31
"1929","scaffold0008:30020038|30023683",16,10,12
"1930","scaffold0008:30689653|30694002",6,3,3
"1931","scaffold0008:30689653|30699752",4,4,5
"1932","scaffold0008:30693890|30699752",49,80,26
"1933","scaffold0008:30705745|30710960",4,2,6
"1934","scaffold0008:30708894|30710960",4,14,4
"1935","scaffold0008:30735622|30739658",49,36,41
"1936","scaffold0008:30772593|30772767",44,61,71
"1937","scaffold0008:31348723|31349807",17,6,2
"1938","scaffold0008:31756803|31759321",4,36,19
"1939","scaffold0008:31876260|31876924",13,11,3
"1940","scaffold0008:31908041|31913027",4,13,5
"1941","scaffold0008:31909937|31913027",979,1965,1185
"1942","scaffold0008:31964884|31965896",3,8,14
"1943","scaffold0008:32030213|32046015",6,2,10
"1944","scaffold0008:32928962|32932131",28,24,9
"1945","scaffold0008:33307858|33312797",3,7,4
"1946","scaffold0008:33449129|33450720",3,17,4
"1947","scaffold0008:33558244|33565233",21,45,33
"1948","scaffold0008:33558244|33581969",25,24,36
"1949","scaffold0008:33576246|33581969",11,7,6
"1950","scaffold0008:33580049|33581969",152,320,192
"1951","scaffold0008:33624046|33624661",32,72,55
"1952","scaffold0008:34145736|34151904",6,4,12
"1953","scaffold0008:34210959|34212730",9,23,24
"1954","scaffold0008:34305257|34318638",3,4,3
"1955","scaffold0008:34415223|34442042",3,8,9
"1956","scaffold0008:34415223|34462165",8,15,4
"1957","scaffold0008:34460370|34462165",67,49,39
"1958","scaffold0008:34460370|34474842",64,118,70
"1959","scaffold0008:34533742|34534287",38,56,21
"1960","scaffold0008:34693509|34694167",124,128,109
"1961","scaffold0008:34693509|34698432",6,5,10
"1962","scaffold0008:34789291|34790982",6,8,13
"1963","scaffold0008:35599838|35606225",98,50,78
"1964","scaffold0008:35651986|35661910",5,14,5
"1965","scaffold0008:35683051|35688938",2,7,4
"1966","scaffold0008:35765461|35772374",2,2,2
"1967","scaffold0008:35765461|35780617",15,5,3
"1968","scaffold0008:35788546|35796445",10,14,12
"1969","scaffold0008:36488983|36489433",7,9,2
"1970","scaffold0008:36651989|36658721",53,45,64
"1971","scaffold0008:37589277|37603673",20,41,13
"1972","scaffold0008:38746581|38750525",2,29,2
"1973","scaffold0008:39371587|39373006",4,20,8
"1974","scaffold0008:39477530|39477733",2,12,7
"1975","scaffold0008:40124447|40124720",30,27,13
"1976","scaffold0008:40325159|40329731",18,9,5
"1977","scaffold0008:40325159|40338769",81,55,21
"1978","scaffold0008:40329554|40338769",2,9,2
"1979","scaffold0008:40334927|40338769",13,4,7
"1980","scaffold0008:4143020|4147906",15,7,7
"1981","scaffold0008:42702093|42707628",112,155,101
"1982","scaffold0008:42702093|42727797",9,2,6
"1983","scaffold0008:42707556|42718622",2,7,3
"1984","scaffold0008:42915129|42925115",27,28,35
"1985","scaffold0008:43310273|43315618",2,2,2
"1986","scaffold0008:43348225|43349232",4,18,7
"1987","scaffold0008:4361811|4372584",17,10,20
"1988","scaffold0008:4361811|4386211",23,27,24
"1989","scaffold0008:437082|442806",34,10,11
"1990","scaffold0008:4386058|4395490",7,17,16
"1991","scaffold0008:442209|442806",12,52,50
"1992","scaffold0008:49201361|49208675",93,112,52
"1993","scaffold0008:4983101|4983276",3,2,11
"1994","scaffold0008:504906|506489",23,11,20
"1995","scaffold0008:505548|506489",9,13,12
"1996","scaffold0008:50575544|50607644",8,8,7
"1997","scaffold0008:50605752|50607644",17,19,18
"1998","scaffold0008:51731351|51742271",10,2,8
"1999","scaffold0008:51731351|51751103",20,9,5
"2000","scaffold0008:51731351|51775532",26,11,13
"2001","scaffold0008:51739407|51751103",10,23,13
"2002","scaffold0008:51750994|51761622",19,31,5
"2003","scaffold0008:51750994|51775532",440,180,242
"2004","scaffold0008:51750994|51785839",33,26,21
"2005","scaffold0008:51750994|51789538",35,59,45
"2006","scaffold0008:51769644|51775532",5,16,20
"2007","scaffold0008:51826381|51837117",9,3,10
"2008","scaffold0008:51832963|51837117",43,24,36
"2009","scaffold0008:51914937|51917637",38,31,61
"2010","scaffold0008:51914937|51930503",43,37,79
"2011","scaffold0008:52232083|52237525",11,6,16
"2012","scaffold0008:53264647|53272504",11,16,12
"2013","scaffold0008:53269943|53272504",12,13,9
"2014","scaffold0008:53365941|53367943",15,36,4
"2015","scaffold0008:53807239|53808265",35,19,18
"2016","scaffold0008:53917477|53921080",2,11,9
"2017","scaffold0008:53938647|53941346",2,11,7
"2018","scaffold0008:53939851|53941346",15,23,7
"2019","scaffold0008:54364683|54368706",9,3,6
"2020","scaffold0008:55445125|55452021",26,95,36
"2021","scaffold0008:55489689|55490894",4,2,3
"2022","scaffold0008:55497301|55510453",15,12,7
"2023","scaffold0008:55505582|55510453",3,5,10
"2024","scaffold0008:55672108|55675934",13,18,10
"2025","scaffold0008:57126854|57130451",4,10,3
"2026","scaffold0008:59721710|59734047",17,4,2
"2027","scaffold0008:597237|603751",4,10,5
"2028","scaffold0008:59753157|59756493",2,8,6
"2029","scaffold0008:59884233|59888160",13,39,26
"2030","scaffold0008:59945867|59950478",49,61,36
"2031","scaffold0008:59946323|59950478",73,75,85
"2032","scaffold0008:60206027|60210067",76,135,69
"2033","scaffold0008:603466|603751",46,36,74
"2034","scaffold0008:61326493|61328303",104,133,404
"2035","scaffold0008:61428059|61429126",45,29,51
"2036","scaffold0008:61491315|61493166",2,9,14
"2037","scaffold0008:61495301|61502547",35,36,10
"2038","scaffold0008:61700884|61701836",2,7,9
"2039","scaffold0008:61716131|61717283",11,17,8
"2040","scaffold0008:61885706|61886527",11,19,7
"2041","scaffold0008:62034925|62037343",10,11,6
"2042","scaffold0008:62114649|62115113",32,60,55
"2043","scaffold0008:62128606|62155783",2,2,5
"2044","scaffold0008:62338885|62339393",43,81,14
"2045","scaffold0008:63460418|63460868",4,16,2
"2046","scaffold0008:63571022|63581844",6,14,8
"2047","scaffold0008:63580343|63581844",6,14,15
"2048","scaffold0008:63932947|63935576",18,14,17
"2049","scaffold0008:64236601|64238960",3,19,31
"2050","scaffold0008:64246830|64247137",68,67,58
"2051","scaffold0008:64309273|64311511",18,43,8
"2052","scaffold0008:64544391|64544690",2,13,9
"2053","scaffold0008:64560446|64561815",67,57,25
"2054","scaffold0008:64588836|64590653",5,27,9
"2055","scaffold0008:64764429|64782932",18,22,36
"2056","scaffold0008:64764429|64787084",4,2,2
"2057","scaffold0008:64782770|64787084",8,31,10
"2058","scaffold0008:65388377|65393143",34,81,53
"2059","scaffold0008:65393061|65409162",2,6,21
"2060","scaffold0008:65586458|65590895",9,35,10
"2061","scaffold0008:65589613|65598236",4,2,5
"2062","scaffold0008:65593701|65598236",11,13,11
"2063","scaffold0008:65604514|65613008",13,13,12
"2064","scaffold0008:65621637|65624276",6,4,4
"2065","scaffold0008:66165998|66173514",10,36,14
"2066","scaffold0008:66410465|66411014",150,231,196
"2067","scaffold0008:66545776|66548729",2,3,2
"2068","scaffold0008:66912439|66912949",9,42,26
"2069","scaffold0008:67219749|67220234",6,8,8
"2070","scaffold0008:67696263|67697262",4,15,2
"2071","scaffold0008:67722794|67722989",2,2,3
"2072","scaffold0008:67856363|67884828",21,11,33
"2073","scaffold0008:69674049|69679042",14,31,30
"2074","scaffold0008:69692822|69694915",23,38,52
"2075","scaffold0008:69723839|69725100",6,2,3
"2076","scaffold0008:69993277|69993465",25,50,23
"2077","scaffold0008:69993735|69994165",4,8,2
"2078","scaffold0008:71687516|71691126",4,8,2
"2079","scaffold0008:71689437|71691126",32,72,64
"2080","scaffold0008:71694622|71695712",100,104,131
"2081","scaffold0008:72359186|72366940",4,8,22
"2082","scaffold0008:76938190|76941502",10,10,15
"2083","scaffold0008:78465786|78466437",175,192,175
"2084","scaffold0008:79616727|79617508",46,41,31
"2085","scaffold0008:80029865|80033940",20,44,20
"2086","scaffold0008:80054198|80054673",4,2,3
"2087","scaffold0008:81270744|81273009",32,6,17
"2088","scaffold0008:81658946|81661084",4,12,14
"2089","scaffold0008:81785830|81787426",4,6,8
"2090","scaffold0008:82026905|82028750",17,25,2
"2091","scaffold0008:82498664|82500147",5,23,2
"2092","scaffold0008:82525367|82527949",12,5,5
"2093","scaffold0008:82535031|82537194",4,3,8
"2094","scaffold0008:82577231|82581557",14,14,7
"2095","scaffold0008:84625464|84636023",21,33,10
"2096","scaffold0008:84626590|84636023",29,39,17
"2097","scaffold0008:84778899|84779718",40,15,24
"2098","scaffold0008:86607087|86670374",4,4,8
"2099","scaffold0008:86893437|86894135",18,18,20
"2100","scaffold0008:86894045|86897982",2,10,5
"2101","scaffold0008:86900494|86902608",4,10,2
"2102","scaffold0008:90134500|90134668",2,13,26
"2103","scaffold0008:90322885|90323101",9,19,76
"2104","scaffold0008:90794536|90797789",6,17,21
"2105","scaffold0008:91139098|91150873",36,16,19
"2106","scaffold0008:91240189|91242666",18,4,4
"2107","scaffold0008:91242542|91246783",2,2,9
"2108","scaffold0008:91251449|91254081",3,3,20
"2109","scaffold0008:91256615|91260928",14,8,16
"2110","scaffold0008:91301623|91302374",27,40,30
"2111","scaffold0008:91363652|91364846",25,22,29
"2112","scaffold0008:91363652|91368236",6,10,16
"2113","scaffold0008:91384916|91392702",6,9,6
