"","circ_id","mma1","mma2","mma3"
"1","1:100007729|100007915",NA,NA,"15.000"
"1925","14:87673711|87700645","3.000",NA,NA
"1926","14:87706855|87712211","11.000",NA,NA
"1927","14:88010540|88015849","1.000",NA,NA
"1928","14:88010540|88048841",NA,NA,"27.000"
"1929","14:88014924|88015849","3.000",NA,NA
"1930","14:88038831|88048841","8.000",NA,NA
"1931","14:88047371|88077691","1.000",NA,NA
"1932","14:88086980|88093804","2.000",NA,NA
"1933","14:88415536|88415727",NA,NA,"33.000"
"1934","14:89056472|89070853","1.000",NA,NA
"1935","14:89216870|89332049",NA,"36.000",NA
"1936","14:89222482|89228578","5.000",NA,NA
"1937","14:89330438|89332049","20.000",NA,NA
"1938","14:9028127|9028822","4.000",NA,NA
"1939","14:9281050|9281466","1.000",NA,NA
"1940","14:9485175|9485349","11.000",NA,NA
"1941","14:95636444|95636687",NA,"35.000",NA
"1942","14:96332550|96355808",NA,"31.000",NA
"1943","14:96540990|96587765","3.000",NA,NA
"1944","14:96548612|96565511",NA,NA,"20.000"
"1945","14:96563956|96578830","1.000",NA,NA
"1946","14:97264972|97269170",NA,"12.000",NA
"1947","14:9738063|9738675","7.000",NA,NA
"1948","15:100022714|100032780","2.000",NA,NA
"1949","15:100864415|100889441","4.000",NA,NA
"1950","15:100885701|100889441","1.000",NA,NA
"1951","15:100930665|100969637","6.000",NA,NA
"1952","15:100930665|100973976","1.000",NA,NA
"1953","15:101154475|101157849","5.000",NA,NA
"1954","15:101170837|101194338","6.000",NA,NA
"1955","15:101194159|101222387",NA,NA,"10.000"
"1956","15:101203831|101210983",NA,NA,"8.000"
"1957","15:101459056|101461092","1.000",NA,NA
"1958","15:101461331|101466147","6.000",NA,NA
"1959","15:101466848|101474078","3.000",NA,NA
"1960","15:101497221|101503680","4.000",NA,NA
"1961","15:102728982|102729204","4.000",NA,NA
"1962","15:102792037|102810693","3.000",NA,NA
"1963","15:103431267|103471939","1.000",NA,NA
"1964","15:10419482|10434246",NA,NA,"10.000"
"1965","15:10424138|10431050","2.000",NA,NA
"1966","15:104365755|104374416","2.000",NA,NA
"1967","15:107051419|107064584","1.000",NA,NA
"1968","15:107073615|107100085","8.000",NA,NA
"1969","15:107323378|107380787",NA,NA,"18.000"
"1970","15:108421110|108428488",NA,NA,"16.000"
"1971","15:108428241|108433441","46.000","45.000","28.000"
"1972","15:108428241|108456912","81.000",NA,"29.000"
"1973","15:108455514|108508756",NA,NA,"35.000"
"1974","15:108485592|108501517","6.000",NA,NA
"1975","15:108519096|108520298",NA,NA,"32.000"
"1976","15:108592773|108599338","8.000","15.000",NA
"1977","15:109001154|109025545","3.000",NA,NA
"1978","15:109216878|109217016","2.000",NA,NA
"1979","15:109472085|109475769",NA,NA,"28.000"
"1980","15:11029552|11030058","3.000",NA,NA
"1981","15:111258895|111262016",NA,NA,"30.000"
"1982","15:111274480|111342308","3.000",NA,NA
"1983","15:111287234|111330131","4.000",NA,"19.000"
"1984","15:111317390|111330131","3.000",NA,NA
"1985","15:111478238|111482172",NA,NA,"18.000"
"1986","15:111478238|111486801",NA,"29.000","20.000"
"1987","15:111478238|111510031","2.000","5.000",NA
"1988","15:111486733|111495727","4.000",NA,NA
"1989","15:111494294|111527609","4.000",NA,NA
"1990","15:111501657|111503143",NA,NA,"20.000"
"1991","15:112511766|112678680","13.000",NA,NA
"1992","15:112556595|112586539","2.000",NA,NA
"1993","15:112556595|112678680",NA,NA,"30.000"
"1994","15:112577927|112586539","20.000",NA,NA
"1995","15:112577927|112606078",NA,NA,"13.000"
"1996","15:112702227|112713800",NA,NA,"29.000"
"1997","15:112746555|112768584","3.000",NA,NA
"1998","15:112753939|112762677",NA,NA,"15.000"
"1999","15:112824039|112873926",NA,"34.000",NA
"2000","15:112850300|112873926","4.000",NA,"13.000"
"2001","15:112850300|112909091","17.000",NA,"23.000"
"2002","15:112904521|112909091","4.000","14.000",NA
"2003","15:11452580|11453264","1.000",NA,"13.000"
"2004","15:11600388|11610924","5.000",NA,NA
"2005","15:11627109|11635260",NA,NA,"23.000"
"2006","15:11904395|11905010","1.000",NA,NA
"2007","15:12055521|12072216","5.000",NA,NA
"2008","15:12065472|12072216","4.000",NA,NA
"2009","15:12410515|12412932",NA,"21.000",NA
"2010","15:12814895|12817683","3.000",NA,NA
"2011","15:12867672|12868208",NA,"18.000",NA
"2012","15:12867672|12873035",NA,NA,"11.000"
"2013","15:13551546|13587619","6.000",NA,NA
"2014","15:1357279|1357499",NA,NA,"16.000"
"2015","15:14237620|14252623","4.000",NA,NA
"2016","15:14971785|14988249","36.000",NA,NA
"2017","15:14971785|15025998","2.000",NA,NA
"2018","15:15305533|15311005",NA,"77.000",NA
"2019","15:15323767|15324346",NA,NA,"27.000"
"2020","15:15755473|15784453","3.000",NA,NA
"2021","15:16342663|16382309",NA,"8.000",NA
"2022","15:16805422|16916810","3.000",NA,NA
"2023","15:16903271|16928553","1.000",NA,NA
"2024","15:16916760|16928553","2.000",NA,"19.000"
"2025","15:17008618|17032272","4.000",NA,NA
"2026","15:17490970|17501791","1.000",NA,NA
"2027","15:17501625|17505889","4.000",NA,NA
"2028","15:17574082|17612275","4.000",NA,NA
"2029","15:17600568|17606946","5.000",NA,NA
"2030","15:17600568|17612275","2.000",NA,NA
"2031","15:17612161|17680330",NA,NA,"22.000"
"2032","15:17655106|17720179","9.000",NA,NA
"2033","15:17665870|17680335","1.000",NA,NA
"2034","15:1780323|1784815","1.000",NA,NA
"2035","15:17817509|17822977","2.000",NA,NA
"2036","15:1803440|1805314","3.000",NA,NA
"2037","15:20389605|20411760",NA,"30.000",NA
"2038","15:20411668|20423431","4.000",NA,NA
"2039","15:20417658|20418658","4.000",NA,NA
"2040","15:21542472|21547961","1.000",NA,NA
"2041","15:21547887|21549118","3.000",NA,NA
"2042","15:21868310|21869859","1.000",NA,NA
"2043","15:22001224|22056790","7.000",NA,NA
"2044","15:22176003|22196048","1.000",NA,NA
"2045","15:22238904|22298828","2.000",NA,NA
"2046","15:22252127|22257294","6.000",NA,NA
"2047","15:2391408|2392844","101.000",NA,NA
"2048","15:2408558|2424855",NA,NA,"11.000"
"2049","15:2681121|2682090","5.000",NA,NA
"2050","15:28426454|28428516","4.000",NA,NA
"2051","15:29580790|29581834",NA,NA,"57.000"
"2052","15:30255600|30256795","20.000",NA,"26.000"
"2053","15:30418549|30420414","4.000",NA,NA
"2054","15:30513186|30528347",NA,NA,"9.000"
"2055","15:30528262|30557378","1.000",NA,NA
"2056","15:30528262|30562706",NA,NA,"38.000"
"2057","15:30549148|30557378","8.000",NA,NA
"2058","15:30557231|30574278",NA,NA,"35.000"
"2059","15:30562541|30574278","5.000",NA,NA
"2060","15:30572390|30574278","5.000",NA,NA
"2061","15:30721868|30747588","1.000",NA,NA
"2062","15:30896166|30901136","10.000",NA,NA
"2063","15:31441042|31452124","3.000",NA,NA
"2064","15:31919860|31921946",NA,NA,"22.000"
"2065","15:32662942|32678925","4.000",NA,NA
"2066","15:33444932|33473103",NA,NA,"31.000"
"2067","15:33454544|33479627","8.000",NA,NA
"2068","15:33461883|33479627","1.000",NA,NA
"2069","15:33819628|33852537","6.000",NA,NA
"2070","15:33829852|33860212","1.000",NA,NA
"2071","15:33849869|33852537","7.000",NA,NA
"2072","15:35564725|35588305","4.000",NA,NA
"2073","15:35577343|35582231","1.000",NA,NA
"2074","15:35577343|35588305","19.000",NA,"1.000"
"2075","15:35885090|35917582","3.000",NA,NA
"2076","15:35885090|35966752","4.000",NA,NA
"2077","15:35904901|35917582","31.000","4.000","27.000"
"2078","15:35954455|35966752","5.000",NA,NA
"2079","15:3817270|3831269","3.000",NA,NA
"2080","15:3837496|3837637",NA,"28.000",NA
"2081","15:42583973|42594078","6.000",NA,NA
"2082","15:42642062|42807737",NA,"32.000",NA
"2083","15:42673434|42807737","2.000",NA,NA
"2084","15:42888175|42903706","6.000",NA,NA
"2085","15:42949675|42949913","2.000",NA,NA
"2086","15:43767887|43788150","10.000",NA,NA
"2087","15:44756433|44756634","3.000",NA,NA
"2088","15:44906851|44926970","5.000",NA,NA
"2089","15:44909953|44926970","1.000",NA,NA
"2090","15:44922938|44926970","23.000",NA,NA
"2091","15:450562|487575","9.000",NA,NA
"2092","15:45431322|45440323","2.000",NA,NA
"2093","15:45564855|45568115","2.000",NA,NA
"2094","15:46096165|46162527",NA,NA,"14.000"
"2095","15:46247782|46266965","1.000",NA,NA
"2096","15:46336383|46337901","2.000",NA,NA
"2097","15:46744399|46744563","2.000",NA,NA
"2098","15:46796642|46839179","3.000",NA,NA
"2099","15:47018880|47019511","3.000",NA,"17.000"
"2100","15:47481886|47496818","1.000",NA,NA
"2101","15:47558608|47566416",NA,NA,"33.000"
"2102","15:47774124|47774318","1.000",NA,NA
"2103","15:47774124|47778826","9.000","20.000","22.000"
"2104","15:47774124|47789242","2.000",NA,NA
"2105","15:47945165|47951997","4.000",NA,NA
"2106","15:487018|487575","8.000",NA,NA
"2107","15:48930978|48934155","2.000","21.000",NA
"2108","15:48930978|48948929","18.000","65.000",NA
"2109","15:49009259|49012731","2.000",NA,NA
"2110","15:49215396|49219559","1.000",NA,NA
"2111","15:49521968|49530170",NA,NA,"20.000"
"2112","15:50177349|50198372","3.000","18.000",NA
"2113","15:50177349|50201256","17.000",NA,NA
"2114","15:50177349|50211650","7.000",NA,"18.000"
"2115","15:50177349|50219807","4.000",NA,NA
"2116","15:50177349|50230826","6.000",NA,NA
"2117","15:50177349|50238099","6.000",NA,NA
"2118","15:50177349|50240939",NA,NA,"14.000"
"2119","15:50186740|50186971","1.000",NA,NA
"2120","15:50198294|50218266","1.000",NA,NA
"2121","15:50198294|50219807","1.000",NA,NA
"2122","15:50218211|50230826","3.000",NA,NA
"2123","15:50227831|50240939","9.000",NA,NA
"2124","15:50238031|50245838",NA,NA,"20.000"
"2125","15:50238031|50250139","5.000","16.000",NA
"2126","15:50240749|50245838","28.000",NA,NA
"2127","15:50240749|50250139","12.000",NA,NA
"2128","15:50245624|50245838","8.000",NA,NA
"2129","15:50245624|50250139","26.000",NA,NA
"2130","15:50245624|50252893","15.000",NA,"22.000"
"2131","15:50265247|50266337","14.000","36.000","10.000"
"2132","15:50298872|50314572",NA,"70.000",NA
"2133","15:50579153|50581823","3.000",NA,NA
"2134","15:50780347|50800694","3.000",NA,NA
"2135","15:62628156|62628637","5.000",NA,NA
"2136","15:62727169|62750861","3.000",NA,NA
"2137","15:62840845|62844162","3.000",NA,NA
"2138","15:62840845|62944117",NA,"60.000",NA
"2139","15:63221591|63256366","1.000",NA,NA
"2140","15:6385247|6400528",NA,NA,"14.000"
"2141","15:64203013|64213567","4.000",NA,"27.000"
"2142","15:64319008|64339557","4.000",NA,NA
"2143","15:64329716|64330139","3.000",NA,NA
"2144","15:64329716|64346313","5.000",NA,NA
"2145","15:64339381|64346313","1.000",NA,NA
"2146","15:64548204|64575342","3.000",NA,NA
"2147","15:64556336|64566636","17.000",NA,NA
"2148","15:64568167|64587467","2.000",NA,NA
"2149","15:66140142|66149415",NA,"24.000",NA
"2150","15:66140142|66273083",NA,"22.000",NA
"2151","15:66140142|66298781","2.000",NA,NA
"2152","15:66258267|66273083","4.000",NA,NA
"2153","15:66861129|66871744",NA,"11.000",NA
"2154","15:68074572|68079001","4.000",NA,NA
"2155","15:68340766|68398288",NA,NA,"12.000"
"2156","15:68382096|68408234",NA,NA,"10.000"
"2157","15:68610830|68613981",NA,NA,"22.000"
"2158","15:69287506|69288038","6.000",NA,NA
"2159","15:69287506|69417315",NA,NA,"10.000"
"2160","15:69287506|69448958","5.000","13.000","11.000"
"2161","15:69287506|69475162","17.000",NA,NA
"2162","15:69417261|69448958","7.000",NA,NA
"2163","15:69417261|69475162",NA,"13.000","33.000"
"2164","15:69474977|69482545","4.000","53.000","8.000"
"2165","15:69928367|70084684","3.000",NA,NA
"2166","15:7296837|7297479",NA,NA,"14.000"
"2167","15:7436177|7444546",NA,NA,"16.000"
"2168","15:76708862|76746166","5.000",NA,NA
"2169","15:76864794|76869202",NA,NA,"18.000"
"2170","15:76864794|76904621","10.000",NA,NA
"2171","15:77263484|77270405","3.000",NA,NA
"2172","15:77282508|77289110","4.000",NA,NA
"2173","15:77305103|77348558","2.000",NA,NA
"2174","15:77310337|77348558","6.000",NA,NA
"2175","15:77335841|77348558","40.000","7.000",NA
"2176","15:77348327|77348558",NA,NA,"9.000"
"2177","15:7766076|7766214","4.000",NA,NA
"2178","15:77779812|77800890","29.000",NA,"65.000"
"2179","15:77779812|77810643","2.000",NA,NA
"2180","15:77891916|77906722",NA,NA,"21.000"
"2181","15:77894883|77906722",NA,"27.000",NA
"2182","15:78188678|78257894","4.000",NA,NA
"2183","15:78247291|78257894",NA,NA,"16.000"
"2184","15:78744863|78766364","4.000",NA,NA
"2185","15:79541606|79548084",NA,"10.000",NA
"2186","15:79547598|79548084","5.000",NA,NA
"2187","15:79700916|79709125",NA,NA,"17.000"
"2188","15:7996997|8002010",NA,NA,"9.000"
"2189","15:8086940|8103044","8.000",NA,NA
"2190","15:81686987|81697833","12.000",NA,NA
"2191","15:81792777|81826870","4.000",NA,NA
"2192","15:81820501|81826870","6.000",NA,NA
"2193","15:83139087|83141748",NA,"7.000",NA
"2194","15:83566625|83583979","3.000","2.000",NA
"2195","15:85133762|85165452","14.000",NA,NA
"2196","15:85670595|85677649","3.000",NA,NA
"2197","15:85674024|85688184",NA,"5.000",NA
"2198","15:85674024|85699423","1.000",NA,NA
"2199","15:85674024|85703437","6.000",NA,NA
"2200","15:85762452|85770663",NA,NA,"32.000"
"2201","15:87170258|87170886","3.000",NA,NA
"2202","15:87294542|87302514","4.000",NA,NA
"2203","15:87297521|87302514","4.000",NA,NA
"2204","15:87372863|87375324","8.000",NA,"24.000"
"2205","15:8784993|8795585","6.000",NA,NA
"2206","15:8980637|8982040","4.000",NA,NA
"2207","15:8996601|8998633","1.000",NA,NA
"2208","15:8996601|8998637","11.000",NA,NA
"2209","15:90432315|90453104","2.000",NA,NA
"2210","15:90451915|90453104","16.000",NA,"40.000"
"2211","15:90551336|90570592","1.000",NA,NA
"2212","15:91921673|91924792",NA,"2.000",NA
"2213","15:9233654|9303353","1.000",NA,NA
"2214","15:9233654|9332623","2.000",NA,NA
"2215","15:9243364|9303353","4.000",NA,NA
"2216","15:9251217|9303353",NA,"47.000",NA
"2217","15:92583155|92650106","6.000",NA,NA
"2218","15:92588535|92611984",NA,NA,"15.000"
"2219","15:92603014|92611984","4.000",NA,NA
"2220","15:92628124|92628509","6.000",NA,NA
"2221","15:92628124|92673076","8.000",NA,NA
"2222","15:9264444|9271016","7.000",NA,NA
"2223","15:92726468|92755226","2.000",NA,NA
"2224","15:9274175|9277887",NA,NA,"10.000"
"2225","15:9274175|9303353","37.000",NA,NA
"2226","15:9274175|9332623",NA,"17.000",NA
"2227","15:9277808|9315940","3.000",NA,NA
"2228","15:9303078|9332623","9.000",NA,NA
"2229","15:93155810|93164257","7.000",NA,NA
"2230","15:93161079|93164257","14.000",NA,NA
"2231","15:93161079|93181731","12.000",NA,NA
"2232","15:9320759|9332623","5.000",NA,NA
"2233","15:9328064|9332623","8.000",NA,NA
"2234","15:936147|937835","1.000",NA,NA
"2235","15:9632195|9633230","4.000",NA,NA
"2236","15:96956876|96963256",NA,NA,"18.000"
"2237","15:96999112|97001249","7.000",NA,"21.000"
"2238","15:98970392|98980062","1.000",NA,NA
"2239","15:98974603|98988619","1.000",NA,NA
"2240","15:98989095|98996499","7.000",NA,NA
"2241","15:99615113|99630657",NA,NA,"13.000"
"2242","16:11825204|11847550","6.000",NA,NA
"2243","16:11847447|11873755","3.000",NA,NA
"2244","16:11847447|11887318","19.000",NA,"36.000"
"2245","16:11847447|11905246","49.000","92.000","37.000"
"2246","16:11873580|11887318","10.000",NA,NA
"2247","16:11873580|11905246","5.000",NA,NA
"2248","16:1270515|1270696","6.000",NA,NA
"2249","16:1290338|1290704","6.000",NA,NA
"2250","16:1392744|1395880",NA,NA,"17.000"
"2251","16:1498270|1498624","6.000","37.000","24.000"
"2252","16:15477060|15478311","8.000",NA,NA
"2253","16:16052873|16065181","6.000",NA,NA
"2254","16:16250273|16270059","2.000",NA,NA
"2255","16:16256647|16314692","2.000",NA,NA
"2256","16:16257618|16286930","3.000",NA,NA
"2257","16:16269931|16278547",NA,NA,"30.000"
"2258","16:16392220|16396888","1.000",NA,NA
"2259","16:16901305|16903732",NA,"52.000",NA
"2260","16:1692993|1695155","7.000","20.000",NA
"2261","16:17001969|17004086","3.000",NA,NA
"2262","16:17086266|17096425",NA,NA,"9.000"
"2263","16:17696265|17723812","4.000",NA,NA
"2264","16:17709319|17723812","3.000",NA,NA
"2265","16:18135626|18143873","2.000",NA,NA
"2266","16:18143665|18145085","7.000",NA,NA
"2267","16:18154958|18156679","5.000",NA,"13.000"
"2268","16:18435291|18435775","4.000",NA,NA
"2269","16:18487332|18487826","5.000",NA,NA
"2270","16:19242484|19252903","1.000",NA,NA
"2271","16:19269795|19286737","3.000",NA,NA
"2272","16:19289864|19298544","3.000",NA,NA
"2273","16:19289864|19299232","3.000",NA,NA
"2274","16:19386350|19446744","4.000","6.000",NA
"2275","16:19403757|19446713","5.000",NA,NA
"2276","16:19409045|19446713","1.000",NA,NA
"2277","16:19426690|19446744","1.000",NA,NA
"2278","16:19719053|19720633","56.000","130.000",NA
"2279","16:2038432|2054783",NA,"37.000",NA
"2280","16:20473312|20475438","4.000",NA,NA
"2281","16:2147564|2165511","4.000",NA,NA
"2282","16:2187704|2192263","6.000",NA,NA
"2283","16:2256628|2258375",NA,"55.000",NA
"2284","16:22927935|22932430","30.000",NA,NA
"2285","16:23272786|23274855","1.000",NA,NA
"2286","16:23736554|23785290",NA,"40.000","41.000"
"2287","16:23776411|23785290","5.000",NA,NA
"2288","16:24560278|24566044","1.000",NA,NA
"2289","16:24840745|24888158","5.000",NA,NA
"2290","16:24923978|24931058","2.000",NA,NA
"2291","16:25146254|25148473","4.000",NA,NA
"2292","16:25148391|25197197",NA,NA,"17.000"
"2293","16:25324548|25342705","10.000",NA,NA
"2294","16:25342583|25360516",NA,"36.000","19.000"
"2295","16:25353348|25360516","2.000",NA,NA
"2296","16:25927175|25947344","4.000",NA,NA
"2297","16:27395748|27403464",NA,NA,"25.000"
"2298","16:27395748|27423265",NA,"27.000",NA
"2299","16:27403273|27422068","2.000",NA,NA
"2300","16:27492935|27505643","7.000",NA,NA
"2301","16:28155077|28157957","2.000",NA,NA
"2302","16:28157879|28160086","2.000",NA,NA
"2303","16:28220352|28220553","20.000","83.000","117.000"
"2304","16:28220352|28227740","1.000",NA,NA
"2305","16:28220352|28248976","9.000",NA,NA
"2306","16:28220352|28270663","13.000",NA,"17.000"
"2307","16:28220352|28275155","4.000",NA,NA
"2308","16:28265416|28270663","16.000",NA,NA
"2309","16:28270485|28270663","1.000",NA,NA
"2310","16:28275679|28277544","3.000",NA,"20.000"
"2311","16:28275679|28279935","9.000",NA,NA
"2312","16:28367751|28376470","4.000",NA,NA
"2313","16:28367751|28376477","4.000",NA,"21.000"
"2314","16:28367751|28403405","1.000",NA,"31.000"
"2315","16:2851028|2885515",NA,NA,"29.000"
"2316","16:28595769|28597315","7.000","8.000",NA
"2317","16:28779851|28785015","3.000",NA,NA
"2318","16:2916104|2917171","4.000",NA,NA
"2319","16:31362754|31363305",NA,"29.000","4.000"
"2320","16:31362754|31365728","6.000",NA,NA
"2321","16:31362754|31368967",NA,NA,"25.000"
"2322","16:31495739|31496383","1.000",NA,NA
"2323","16:32179434|32192736","8.000",NA,NA
"2324","16:32180085|32192736","18.000",NA,NA
"2325","16:33473882|33482563","18.000",NA,NA
"2326","16:33521777|33564894","1.000",NA,NA
"2327","16:33546766|33547711","1.000",NA,NA
"2328","16:33925685|33928365","1.000",NA,NA
"2329","16:3429011|3430541",NA,"23.000",NA
"2330","16:3429073|3430541","9.000",NA,NA
"2331","16:34550104|34563306",NA,"53.000",NA
"2332","16:34767561|34767754","5.000",NA,NA
"2333","16:34807247|34813667","1.000",NA,NA
"2334","16:34807247|34831778","4.000",NA,NA
"2335","16:34811637|34813667","8.000",NA,NA
"2336","16:34887840|34888117","3.000",NA,NA
"2337","16:35249354|35271953","4.000",NA,NA
"2338","16:36442546|36447195","2.000",NA,NA
"2339","16:36447086|36449109","2.000",NA,NA
"2340","16:36520453|36570931","5.000",NA,NA
"2341","16:36551261|36570931","5.000",NA,NA
"2342","16:36554175|36570931",NA,NA,"15.000"
"2343","16:36581082|36593230",NA,NA,"20.000"
"2344","16:36858522|36859830","2.000",NA,NA
"2345","16:37234617|37237352","11.000",NA,NA
"2346","16:37602289|37615284","5.000",NA,NA
"2347","16:37615161|37615667","5.000",NA,NA
"2348","16:37732409|37748472","1.000",NA,NA
"2349","16:37917827|37970094","4.000",NA,NA
"2350","16:3792770|3792952","4.000",NA,NA
"2351","16:38062065|38096298",NA,NA,"22.000"
"2352","16:38077449|38096298","4.000",NA,NA
"2353","16:38442059|38443415","6.000",NA,NA
"2354","16:3852966|3853435","7.000",NA,NA
"2355","16:38535698|38537311","3.000",NA,"15.000"
"2356","16:3901095|3901661","4.000",NA,NA
