"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100759284|100759686",7,9,1
"1580","scaffold0006:7809705|7820326",1,2,2
"1581","scaffold0006:80524585|80526357",12,7,10
"1582","scaffold0006:80524585|80554588",1,5,9
"1583","scaffold0006:80541466|80546443",35,23,30
"1584","scaffold0006:80541466|80554588",17,16,3
"1585","scaffold0006:81083213|81090175",7,5,4
"1586","scaffold0006:81314848|81324484",7,2,7
"1587","scaffold0006:81314848|81362102",70,47,30
"1588","scaffold0006:8169747|8181663",10,3,8
"1589","scaffold0006:82964325|82967136",50,53,21
"1590","scaffold0006:83565788|83567047",7,15,14
"1591","scaffold0006:83694512|83697315",2,2,1
"1592","scaffold0006:83695864|83697315",13,20,12
"1593","scaffold0006:83699571|83700526",6,12,5
"1594","scaffold0006:83710982|83713806",5,16,8
"1595","scaffold0006:83744887|83745637",1,4,4
"1596","scaffold0006:85009125|85016187",2,11,21
"1597","scaffold0006:85338549|85356141",8,12,8
"1598","scaffold0006:86495313|86501243",1,9,3
"1599","scaffold0006:86549537|86555176",20,16,14
"1600","scaffold0006:86551098|86555176",8,6,7
"1601","scaffold0006:87233127|87260559",8,16,3
"1602","scaffold0006:87241249|87260559",37,41,16
"1603","scaffold0006:90025408|90027323",7,21,22
"1604","scaffold0006:90141791|90143268",1,11,1
"1605","scaffold0006:90154610|90154810",1,9,2
"1606","scaffold0006:90288963|90290200",12,38,31
"1607","scaffold0006:910574|912802",47,36,40
"1608","scaffold0006:910574|916720",18,10,7
"1609","scaffold0006:910574|924354",92,74,113
"1610","scaffold0006:910574|937810",15,2,3
"1611","scaffold0006:9141858|9142982",1,2,3
"1612","scaffold0006:9141858|9158430",5,10,3
"1613","scaffold0006:91848853|91864176",13,4,11
"1614","scaffold0006:91945056|91950462",21,2,17
"1615","scaffold0006:919747|924354",69,39,99
"1616","scaffold0006:92149109|92149393",4,9,7
"1617","scaffold0006:94215291|94224889",66,50,59
"1618","scaffold0006:94215291|94242904",9,22,3
"1619","scaffold0006:94215291|94255407",6,54,11
"1620","scaffold0006:94222716|94255407",12,3,3
"1621","scaffold0006:94242813|94255407",9,28,22
"1622","scaffold0006:94393131|94409265",136,171,89
"1623","scaffold0006:94409086|94442195",3,22,1
"1624","scaffold0006:94507143|94511517",3,18,14
"1625","scaffold0006:97100441|97106880",34,71,18
"1626","scaffold0006:98798336|98801554",18,19,14
"1627","scaffold0007:11223086|11223664",6,7,9
"1628","scaffold0007:12056616|12056876",17,8,25
"1629","scaffold0007:12104364|12106149",5,7,6
"1630","scaffold0007:12141095|12143440",12,46,21
"1631","scaffold0007:12307040|12308714",8,12,15
"1632","scaffold0007:12381758|12382498",1,4,2
"1633","scaffold0007:12407238|12407514",1,7,5
"1634","scaffold0007:1242862|1243036",37,14,39
"1635","scaffold0007:12448496|12448673",6,3,4
"1636","scaffold0007:12737948|12740739",47,117,83
"1637","scaffold0007:12745346|12745986",114,232,173
"1638","scaffold0007:12745346|12752447",3,3,6
"1639","scaffold0007:12904558|12914591",13,4,5
"1640","scaffold0007:12925125|12926020",55,110,42
"1641","scaffold0007:14539747|14545830",81,147,91
"1642","scaffold0007:15005455|15011166",1,6,3
"1643","scaffold0007:15005455|15015609",14,18,9
"1644","scaffold0007:16134413|16134642",6,4,3
"1645","scaffold0007:16155361|16179527",2,2,6
"1646","scaffold0007:16176800|16179527",36,32,32
"1647","scaffold0007:16380438|16382239",6,9,14
"1648","scaffold0007:16496078|16496412",29,69,36
"1649","scaffold0007:16535622|16538481",23,52,30
"1650","scaffold0007:1759530|1761340",11,22,19
"1651","scaffold0007:1795119|1796013",2,11,8
"1652","scaffold0007:1810903|1811238",2,1,8
"1653","scaffold0007:1949069|1949574",154,212,132
"1654","scaffold0007:19946463|19953647",7,1,4
"1655","scaffold0007:2006713|2007010",147,187,177
"1656","scaffold0007:20098295|20104697",13,11,18
"1657","scaffold0007:20098295|20110019",8,14,3
"1658","scaffold0007:21538349|21543226",5,27,12
"1659","scaffold0007:23745748|23750095",49,21,26
"1660","scaffold0007:23866809|23869266",3,4,4
"1661","scaffold0007:24237919|24243618",14,15,7
"1662","scaffold0007:24485748|24488462",4,21,15
"1663","scaffold0007:26687107|26687376",133,128,38
"1664","scaffold0007:26687107|26719584",145,138,47
"1665","scaffold0007:30936349|30937839",3,1,1
"1666","scaffold0007:31564064|31572215",48,43,18
"1667","scaffold0007:31602753|31604744",3,3,2
"1668","scaffold0007:3208814|3209644",257,291,290
"1669","scaffold0007:33865765|33866161",268,395,363
"1670","scaffold0007:3491428|3491705",4,6,16
"1671","scaffold0007:35469568|35471157",5,27,23
"1672","scaffold0007:35621725|35632734",2,3,1
"1673","scaffold0007:37605203|37612928",7,1,6
"1674","scaffold0007:37693424|37714385",78,82,72
"1675","scaffold0007:37714042|37714385",286,485,410
"1676","scaffold0007:38586609|38589408",4,23,9
"1677","scaffold0007:40128840|40130415",11,4,4
"1678","scaffold0007:41412348|41417274",21,52,22
"1679","scaffold0007:41412348|41425265",4,1,2
"1680","scaffold0007:41423150|41428824",18,26,6
"1681","scaffold0007:42687486|42688935",28,74,48
"1682","scaffold0007:43420889|43423722",46,83,41
"1683","scaffold0007:43632021|43635296",29,13,17
"1684","scaffold0007:4401407|4402294",3,9,5
"1685","scaffold0007:44906034|44906949",3,17,10
"1686","scaffold0007:4523775|4552654",151,164,85
"1687","scaffold0007:45260305|45261052",106,118,113
"1688","scaffold0007:45935233|45936092",99,193,92
"1689","scaffold0007:4779552|4779881",22,57,37
"1690","scaffold0007:4806189|4806387",24,59,44
"1691","scaffold0007:4806189|4812729",107,196,111
"1692","scaffold0007:4945844|4946919",76,89,83
"1693","scaffold0007:49717396|49717978",18,19,13
"1694","scaffold0007:50331047|50331428",4,21,16
"1695","scaffold0007:5078368|5082003",67,91,60
"1696","scaffold0007:5078368|5090940",62,28,47
"1697","scaffold0007:52510298|52521456",13,7,5
"1698","scaffold0007:52582436|52588053",74,75,44
"1699","scaffold0007:53389399|53389841",2,6,6
"1700","scaffold0007:53389399|53402164",3,2,2
"1701","scaffold0007:56210034|56217388",8,2,3
"1702","scaffold0007:5622980|5635858",12,21,16
"1703","scaffold0007:5622980|5664334",14,24,9
"1704","scaffold0007:57410372|57468765",2,2,3
"1705","scaffold0007:57726651|57728674",5,3,4
"1706","scaffold0007:5851864|5869349",18,6,24
"1707","scaffold0007:58551835|58560093",8,4,6
"1708","scaffold0007:58575570|58590320",98,101,134
"1709","scaffold0007:59570544|59573597",11,4,3
"1710","scaffold0007:59835938|59837886",14,6,2
"1711","scaffold0007:60559861|60561977",8,8,6
"1712","scaffold0007:60559861|60585684",37,77,56
"1713","scaffold0007:60559861|60606509",65,121,35
"1714","scaffold0007:60585608|60606509",103,169,99
"1715","scaffold0007:60994938|60999978",7,6,1
"1716","scaffold0007:61308876|61312883",1,2,2
"1717","scaffold0007:6205197|6212294",23,29,19
"1718","scaffold0007:62971128|62973178",5,8,1
"1719","scaffold0007:62971128|62974607",3,6,1
"1720","scaffold0007:6450539|6450968",5,1,2
"1721","scaffold0007:6452216|6470094",2,8,6
"1722","scaffold0007:6458620|6465636",4,2,16
"1723","scaffold0007:6459731|6470094",36,58,47
"1724","scaffold0007:6463284|6470094",31,54,12
"1725","scaffold0007:6471961|6473033",13,3,2
"1726","scaffold0007:65433861|65463920",5,10,7
"1727","scaffold0007:66349292|66352392",9,9,2
"1728","scaffold0007:67077453|67094561",9,12,8
"1729","scaffold0007:67085373|67094561",54,45,37
"1730","scaffold0007:67160605|67172637",9,13,5
"1731","scaffold0007:67243759|67243949",5,9,6
"1732","scaffold0007:67368959|67370733",2,27,8
"1733","scaffold0007:67469151|67474670",10,10,8
"1734","scaffold0007:6785116|6785965",85,93,81
"1735","scaffold0007:70956414|70966516",12,14,11
"1736","scaffold0007:71123832|71131674",68,101,89
"1737","scaffold0007:71455449|71473612",4,2,8
"1738","scaffold0007:72319461|72324163",108,229,130
"1739","scaffold0007:72321210|72324163",35,42,21
"1740","scaffold0007:7243617|7244225",27,57,110
"1741","scaffold0007:7243617|7247520",6,4,6
"1742","scaffold0007:72526165|72526720",3,7,18
"1743","scaffold0007:72674985|72679420",3,4,2
"1744","scaffold0007:7394882|7395154",22,41,28
"1745","scaffold0007:7401237|7402558",27,25,7
"1746","scaffold0007:76313342|76320333",6,7,16
"1747","scaffold0007:76317750|76320333",4,10,10
"1748","scaffold0007:76540135|76559904",5,10,2
"1749","scaffold0007:76735234|76736664",14,47,10
"1750","scaffold0007:76809896|76818371",62,90,58
"1751","scaffold0007:79517477|79524278",2,3,1
"1752","scaffold0007:7993584|8026650",6,16,7
"1753","scaffold0007:80322379|80325779",83,170,62
"1754","scaffold0007:80413120|80457433",5,2,3
"1755","scaffold0007:80932810|80948637",38,49,22
"1756","scaffold0007:812144|812561",7,8,8
"1757","scaffold0007:82626651|82640806",10,10,7
"1758","scaffold0007:82630765|82640806",8,5,6
"1759","scaffold0007:8452146|8465775",19,2,15
"1760","scaffold0007:84695624|84696360",4,19,8
"1761","scaffold0007:85511131|85518736",4,3,2
"1762","scaffold0007:86240298|86240767",79,115,136
"1763","scaffold0007:86240302|86240767",26,49,33
"1764","scaffold0007:87071740|87071975",1,3,1
"1765","scaffold0007:87076083|87085002",2,4,3
"1766","scaffold0007:87154084|87155708",2,5,6
"1767","scaffold0007:87806937|87807443",25,40,16
"1768","scaffold0007:87806937|87830256",22,22,20
"1769","scaffold0007:87892842|87900376",14,25,19
"1770","scaffold0007:87898133|87900376",9,27,11
"1771","scaffold0007:87981610|87988596",6,3,6
"1772","scaffold0007:88246354|88248835",8,11,16
"1773","scaffold0007:88546430|88546621",6,6,6
"1774","scaffold0007:88603123|88603459",20,15,14
"1775","scaffold0007:88813953|88815046",29,19,27
"1776","scaffold0007:88817667|88819956",8,4,6
"1777","scaffold0007:88846523|88847333",9,10,18
"1778","scaffold0007:89960444|89972083",13,28,30
"1779","scaffold0007:90321767|90330459",4,12,6
"1780","scaffold0007:90340007|90343305",72,59,49
"1781","scaffold0007:9037146|9037789",2,1,1
"1782","scaffold0007:91656590|91656785",781,1079,868
"1783","scaffold0007:91656590|91726421",121,139,127
"1784","scaffold0007:91656590|91742312",235,280,204
"1785","scaffold0007:91726271|91742312",40,97,53
"1786","scaffold0007:91865746|91865990",2,2,4
"1787","scaffold0007:91865746|91888462",10,7,21
"1788","scaffold0007:91865746|91902099",15,8,14
"1789","scaffold0007:91888372|91902099",17,27,16
"1790","scaffold0007:92174759|92204084",6,12,3
"1791","scaffold0007:92319106|92324139",23,25,14
"1792","scaffold0007:92559814|92562011",2,4,4
"1793","scaffold0007:92620272|92621231",24,29,28
"1794","scaffold0007:92634005|92635439",1,1,1
"1795","scaffold0007:92634005|92641398",11,15,15
"1796","scaffold0007:92787515|92790642",1,2,1
"1797","scaffold0007:93293124|93297552",10,5,10
"1798","scaffold0007:93322900|93324465",6,1,2
"1799","scaffold0007:93328201|93329338",68,92,57
"1800","scaffold0007:93332633|93333210",3,8,5
"1801","scaffold0007:93621027|93625933",10,13,4
"1802","scaffold0007:93763507|93766779",21,25,19
"1803","scaffold0007:93962223|93965241",3,21,6
"1804","scaffold0007:939938|940335",29,45,34
"1805","scaffold0007:947422|949272",163,185,160
"1806","scaffold0007:948154|949272",9,18,23
"1807","scaffold0007:94828509|94843654",596,631,269
"1808","scaffold0007:94828509|94885462",12,18,5
"1809","scaffold0007:94843537|94885462",13,28,12
"1810","scaffold0007:95626791|95633873",23,24,14
"1811","scaffold0007:95627735|95633873",11,8,8
"1812","scaffold0007:96018221|96019300",7,5,5
"1813","scaffold0007:96018221|96023490",24,52,42
"1814","scaffold0007:96266423|96270243",34,9,12
"1815","scaffold0007:96742641|96746210",4,8,21
"1816","scaffold0007:96742641|96748303",40,31,45
"1817","scaffold0007:96742641|96749050",10,5,6
"1818","scaffold0008:10518347|10522208",91,103,111
"1819","scaffold0008:10567563|10568627",3,4,12
"1820","scaffold0008:10571410|10574281",11,17,19
"1821","scaffold0008:11025790|11026471",11,23,21
"1822","scaffold0008:11040254|11040657",41,73,35
"1823","scaffold0008:11040254|11042228",133,181,113
"1824","scaffold0008:11094937|11106128",22,36,19
"1825","scaffold0008:11279839|11284180",17,14,3
"1826","scaffold0008:11307132|11309182",2,1,3
"1827","scaffold0008:11363086|11364085",7,10,12
"1828","scaffold0008:11363086|11367697",39,73,79
"1829","scaffold0008:11620200|11620960",66,53,37
"1830","scaffold0008:1204755|1210839",4,6,2
"1831","scaffold0008:1205495|1208119",13,9,5
"1832","scaffold0008:1205495|1210839",7,5,4
"1833","scaffold0008:13824613|13827298",13,8,14
"1834","scaffold0008:13958832|13959965",8,14,9
"1835","scaffold0008:14456160|14471315",4,17,1
"1836","scaffold0008:14493459|14504149",8,10,5
"1837","scaffold0008:16144466|16167776",3,8,10
"1838","scaffold0008:16218323|16232756",2,4,3
"1839","scaffold0008:16230363|16231090",41,50,47
"1840","scaffold0008:16399864|16406780",1,4,4
"1841","scaffold0008:16531859|16534769",3,6,3
"1842","scaffold0008:16533792|16536857",40,16,20
"1843","scaffold0008:16533792|16539592",5,1,3
"1844","scaffold0008:1666079|1667452",1,6,1
"1845","scaffold0008:16856813|16857121",230,386,283
"1846","scaffold0008:1769522|1770997",17,28,10
"1847","scaffold0008:20313837|20348840",10,5,2
"1848","scaffold0008:20320718|20348840",182,292,159
"1849","scaffold0008:20320718|20383304",1,10,12
"1850","scaffold0008:20336020|20348840",78,172,89
"1851","scaffold0008:20336020|20383304",18,21,12
"1852","scaffold0008:20336020|20388495",11,21,25
"1853","scaffold0008:20383184|20388495",3,9,10
"1854","scaffold0008:20584334|20593653",3,4,1
"1855","scaffold0008:25002428|25004144",12,5,6
"1856","scaffold0008:260722|268452",13,6,6
"1857","scaffold0008:26639842|26641929",6,2,9
"1858","scaffold0008:266569|268452",7,36,23
"1859","scaffold0008:26657098|26657609",179,303,163
"1860","scaffold0008:27078865|27095331",3,2,1
"1861","scaffold0008:27140702|27143792",7,3,1
"1862","scaffold0008:27149701|27151569",18,37,29
"1863","scaffold0008:27789723|27792467",1,2,1
"1864","scaffold0008:27976695|27983369",3,3,7
"1865","scaffold0008:27981882|27983369",13,13,13
"1866","scaffold0008:27981882|27990343",17,16,12
"1867","scaffold0008:28455169|28460961",15,20,2
"1868","scaffold0008:28476426|28477722",11,21,33
"1869","scaffold0008:28726254|28728207",9,15,3
"1870","scaffold0008:28748496|28749392",8,11,5
"1871","scaffold0008:29961224|29966563",2,17,5
"1872","scaffold0008:29970171|29973509",9,22,17
"1873","scaffold0008:30020038|30023683",20,20,21
"1874","scaffold0008:30693890|30699752",108,190,68
"1875","scaffold0008:30708894|30710960",3,15,3
"1876","scaffold0008:30735622|30739658",33,50,51
"1877","scaffold0008:30772593|30772767",32,44,51
"1878","scaffold0008:31348723|31349807",13,5,4
"1879","scaffold0008:31756803|31759321",8,44,23
"1880","scaffold0008:31876260|31876924",8,13,3
"1881","scaffold0008:31909937|31913027",831,1821,1042
"1882","scaffold0008:32928962|32932131",16,15,8
"1883","scaffold0008:33307858|33312797",2,4,4
"1884","scaffold0008:33449129|33450720",4,11,32
"1885","scaffold0008:33558244|33565233",78,120,123
"1886","scaffold0008:33558244|33581969",17,19,28
"1887","scaffold0008:33576246|33581969",21,5,13
"1888","scaffold0008:33580049|33581969",187,382,227
"1889","scaffold0008:33624046|33624661",32,54,37
"1890","scaffold0008:34145736|34151904",4,4,6
"1891","scaffold0008:34210959|34212730",6,16,12
"1892","scaffold0008:34415223|34442042",9,36,14
"1893","scaffold0008:34415223|34462165",14,21,13
"1894","scaffold0008:34460370|34462165",76,106,58
"1895","scaffold0008:34460370|34474842",66,139,84
"1896","scaffold0008:34533742|34534287",37,45,18
"1897","scaffold0008:34693509|34694167",103,126,92
"1898","scaffold0008:34789291|34790982",4,5,9
"1899","scaffold0008:35325775|35329803",9,5,1
"1900","scaffold0008:35599838|35606225",84,39,74
"1901","scaffold0008:35683051|35685157",6,4,20
"1902","scaffold0008:35683051|35688938",1,6,3
"1903","scaffold0008:35765461|35772374",1,1,2
"1904","scaffold0008:35765461|35780617",8,7,2
"1905","scaffold0008:35775992|35780617",3,1,3
"1906","scaffold0008:35788546|35796445",7,10,14
"1907","scaffold0008:36488983|36489433",15,14,19
"1908","scaffold0008:36651989|36658721",44,41,49
"1909","scaffold0008:37589277|37595752",6,4,19
"1910","scaffold0008:37589277|37603673",12,30,17
"1911","scaffold0008:38777877|38780082",24,41,17
"1912","scaffold0008:38777877|38789296",4,4,1
"1913","scaffold0008:38787372|38789296",1,1,5
"1914","scaffold0008:38920193|38937906",6,3,1
"1915","scaffold0008:39371587|39373006",4,20,15
"1916","scaffold0008:39477530|39477733",2,7,12
"1917","scaffold0008:40325159|40329731",16,11,3
"1918","scaffold0008:40325159|40335090",5,1,3
"1919","scaffold0008:40325159|40338769",63,38,16
"1920","scaffold0008:40329554|40338769",6,8,5
"1921","scaffold0008:40334927|40338769",10,3,8
"1922","scaffold0008:4143020|4147906",27,23,18
"1923","scaffold0008:42474090|42483565",4,5,1
"1924","scaffold0008:42483469|42499768",1,12,9
"1925","scaffold0008:42702093|42707628",167,317,221
"1926","scaffold0008:42702093|42727797",10,2,6
"1927","scaffold0008:42707556|42718622",40,88,33
"1928","scaffold0008:427829|435240",8,5,1
"1929","scaffold0008:42915129|42925115",16,20,33
"1930","scaffold0008:437082|442806",42,23,12
"1931","scaffold0008:442209|442806",31,69,78
"1932","scaffold0008:504906|506489",22,13,23
"1933","scaffold0008:505548|506489",5,11,10
"1934","scaffold0008:51731351|51742271",5,3,4
"1935","scaffold0008:51731351|51751103",11,6,5
"1936","scaffold0008:51731351|51775532",23,10,10
"1937","scaffold0008:51739407|51751103",7,21,9
"1938","scaffold0008:51750994|51761622",22,45,19
"1939","scaffold0008:51750994|51775532",519,246,358
"1940","scaffold0008:51750994|51785839",132,97,61
"1941","scaffold0008:51750994|51789538",83,116,62
"1942","scaffold0008:51769644|51775532",25,21,45
"1943","scaffold0008:51826381|51837117",5,2,8
"1944","scaffold0008:51832963|51837117",32,18,26
"1945","scaffold0008:51914937|51917637",32,27,57
"1946","scaffold0008:51914937|51930503",30,33,55
"1947","scaffold0008:52232083|52237525",7,5,15
"1948","scaffold0008:52420839|52438983",41,72,20
"1949","scaffold0008:53255529|53272504",1,1,2
"1950","scaffold0008:53264647|53272504",8,20,24
"1951","scaffold0008:53269943|53272504",8,14,7
"1952","scaffold0008:53349388|53352511",9,24,1
"1953","scaffold0008:53365941|53367943",31,39,14
"1954","scaffold0008:53807239|53808265",28,22,22
"1955","scaffold0008:53917477|53921080",54,96,48
"1956","scaffold0008:53938647|53941346",2,13,10
"1957","scaffold0008:53939851|53941346",17,40,11
"1958","scaffold0008:54364683|54368706",16,8,5
"1959","scaffold0008:54368433|54368706",12,12,2
"1960","scaffold0008:55445125|55452021",66,160,105
"1961","scaffold0008:55489689|55490894",2,1,2
"1962","scaffold0008:55497301|55510453",9,12,8
"1963","scaffold0008:55505582|55510453",10,13,11
"1964","scaffold0008:55672108|55675934",7,24,6
"1965","scaffold0008:57126854|57130451",5,8,2
"1966","scaffold0008:59721710|59734047",17,5,1
