"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1183486|1193368","1.000",NA,NA,NA
"3664","NW_017738979.1:643217|668960",NA,"1.000",NA,NA
"3665","NW_017738979.1:643217|691920",NA,"1.000",NA,NA
"3666","NW_017738979.1:643217|709028","1.000",NA,NA,NA
"3667","NW_017738979.1:6437171|6441376",NA,"1.000","4.000",NA
"3668","NW_017738979.1:6569475|6579402","40.000","49.000","11.000","12.000"
"3669","NW_017738979.1:691874|853053",NA,NA,"2.000",NA
"3670","NW_017738979.1:69247|72075",NA,"2.000",NA,NA
"3671","NW_017738979.1:69247|86606","3.000",NA,NA,NA
"3672","NW_017738979.1:7060497|7085250",NA,NA,NA,"5.000"
"3673","NW_017738979.1:7064559|7072964",NA,"1.000",NA,NA
"3674","NW_017738979.1:7064922|7072964","32.000","20.000","30.000","24.000"
"3675","NW_017738979.1:7068841|7072964","4.000","1.000",NA,NA
"3676","NW_017738979.1:7078065|7085250","5.000","4.000","3.000","5.000"
"3677","NW_017738979.1:7125953|7126188",NA,"8.000",NA,NA
"3678","NW_017738979.1:7296372|7315040",NA,"2.000",NA,NA
"3679","NW_017738979.1:740735|927133",NA,NA,NA,"1.000"
"3680","NW_017738979.1:7603498|7605507",NA,"1.000",NA,NA
"3681","NW_017738979.1:7632969|7634807",NA,"3.000",NA,NA
"3682","NW_017738979.1:7798896|7800589",NA,"2.000",NA,NA
"3683","NW_017738979.1:7985412|7994394","1.000",NA,NA,NA
"3684","NW_017738979.1:8000186|8007766",NA,"4.000",NA,NA
"3685","NW_017738979.1:8000186|8013315","3.000","10.000",NA,"5.000"
"3686","NW_017738979.1:8007395|8023054",NA,NA,NA,"2.000"
"3687","NW_017738979.1:8068855|8074158","1.000",NA,NA,NA
"3688","NW_017738979.1:818512|829580",NA,"2.000",NA,NA
"3689","NW_017738979.1:818512|853053","2.000",NA,NA,NA
"3690","NW_017738979.1:818512|927133",NA,"6.000",NA,"5.000"
"3691","NW_017738979.1:927062|935347","1.000",NA,NA,NA
"3692","NW_017738980.1:1073369|1078729","10.000","16.000",NA,"5.000"
"3693","NW_017738980.1:1083332|1085744",NA,"2.000",NA,"2.000"
"3694","NW_017738980.1:1089982|1096371","2.000",NA,"6.000",NA
"3695","NW_017738980.1:1089982|1100844",NA,"1.000",NA,NA
"3696","NW_017738980.1:1229272|1277490",NA,NA,"4.000",NA
"3697","NW_017738980.1:125222|129117","1.000",NA,NA,NA
"3698","NW_017738980.1:1523975|1524386","3.000",NA,NA,NA
"3699","NW_017738980.1:161533|162886",NA,"4.000",NA,NA
"3700","NW_017738980.1:1810254|1811002",NA,"3.000",NA,NA
"3701","NW_017738980.1:1917480|1922507",NA,"2.000",NA,NA
"3702","NW_017738980.1:1928366|1937664","2.000",NA,NA,NA
"3703","NW_017738980.1:2097539|2099936","2.000",NA,"2.000",NA
"3704","NW_017738980.1:2220207|2221000",NA,"1.000",NA,NA
"3705","NW_017738980.1:2227088|2233339","4.000","6.000","2.000","1.000"
"3706","NW_017738980.1:2227088|2236330","1.000","6.000","7.000","1.000"
"3707","NW_017738980.1:2233219|2287164",NA,NA,NA,"1.000"
"3708","NW_017738980.1:238154|246837","4.000",NA,NA,"1.000"
"3709","NW_017738980.1:238154|259807","9.000","14.000","6.000","1.000"
"3710","NW_017738980.1:241250|246837",NA,NA,"4.000",NA
"3711","NW_017738980.1:241250|254453",NA,"1.000","4.000",NA
"3712","NW_017738980.1:241250|259807","5.000","8.000","3.000",NA
"3713","NW_017738980.1:245439|254453","4.000",NA,NA,NA
"3714","NW_017738980.1:245439|259807","24.000","17.000","38.000","18.000"
"3715","NW_017738980.1:245439|303498",NA,"1.000",NA,"1.000"
"3716","NW_017738980.1:254379|259807",NA,"1.000",NA,NA
"3717","NW_017738980.1:254379|287179",NA,NA,"4.000",NA
"3718","NW_017738980.1:254379|303498",NA,NA,"2.000","1.000"
"3719","NW_017738980.1:2716550|2720727","2.000",NA,NA,NA
"3720","NW_017738980.1:2747375|2755923","1.000",NA,NA,NA
"3721","NW_017738980.1:2864585|2865654","1.000",NA,NA,NA
"3722","NW_017738980.1:286944|287179",NA,"1.000",NA,NA
"3723","NW_017738980.1:286944|301213",NA,"6.000",NA,NA
"3724","NW_017738980.1:286944|303498","25.000","51.000","25.000","18.000"
"3725","NW_017738980.1:286944|331398","3.000",NA,NA,NA
"3726","NW_017738980.1:2878074|2897274","1.000",NA,NA,NA
"3727","NW_017738980.1:2880414|2887512",NA,NA,"6.000",NA
"3728","NW_017738980.1:2915337|2923064",NA,NA,"1.000","4.000"
"3729","NW_017738980.1:300901|303498","1.000","3.000","1.000","3.000"
"3730","NW_017738980.1:3103807|3106717","1.000",NA,NA,NA
"3731","NW_017738980.1:3142556|3146077","3.000","5.000","2.000","2.000"
"3732","NW_017738980.1:3182023|3182290","1.000",NA,NA,"8.000"
"3733","NW_017738980.1:3182023|3184189",NA,"3.000",NA,NA
"3734","NW_017738980.1:3182023|3185688","1.000",NA,NA,NA
"3735","NW_017738980.1:3276009|3298390",NA,"1.000",NA,NA
"3736","NW_017738980.1:331242|333974","1.000",NA,NA,NA
"3737","NW_017738980.1:331242|334054",NA,NA,NA,"2.000"
"3738","NW_017738980.1:345364|363951",NA,"1.000",NA,NA
"3739","NW_017738980.1:356363|363951",NA,NA,"2.000",NA
"3740","NW_017738980.1:3896457|3904138",NA,"2.000",NA,NA
"3741","NW_017738980.1:3999479|4008220",NA,"1.000",NA,NA
"3742","NW_017738980.1:4181593|4182670",NA,"2.000",NA,NA
"3743","NW_017738980.1:4635779|4636028","3.000","2.000","3.000",NA
"3744","NW_017738980.1:4689829|4696105",NA,"13.000",NA,NA
"3745","NW_017738980.1:4793727|4798490",NA,NA,"1.000",NA
"3746","NW_017738980.1:4804633|4816527",NA,NA,NA,"1.000"
"3747","NW_017738980.1:5380224|5408848",NA,NA,"1.000",NA
"3748","NW_017738980.1:550921|551867",NA,"1.000",NA,NA
"3749","NW_017738980.1:5642459|5645545",NA,"6.000",NA,"1.000"
"3750","NW_017738980.1:5647857|5652378",NA,NA,"7.000",NA
"3751","NW_017738980.1:636024|637414",NA,"1.000",NA,NA
"3752","NW_017738980.1:647207|647584","1.000",NA,NA,NA
"3753","NW_017738980.1:978371|984092",NA,"1.000",NA,"6.000"
"3754","NW_017738980.1:979879|984092","3.000",NA,NA,"3.000"
"3755","NW_017738980.1:997698|1019342",NA,NA,"2.000",NA
"3756","NW_017738981.1:193906|250235",NA,"1.000",NA,NA
"3757","NW_017738981.1:2088950|2090248",NA,NA,"3.000",NA
"3758","NW_017738981.1:2089417|2090248",NA,"3.000",NA,NA
"3759","NW_017738981.1:2265619|2280524","1.000",NA,NA,NA
"3760","NW_017738981.1:2306854|2316293",NA,"1.000",NA,NA
"3761","NW_017738981.1:2349412|2354613",NA,NA,NA,"1.000"
"3762","NW_017738981.1:2349412|2365097",NA,NA,"1.000",NA
"3763","NW_017738981.1:235281|237644","16.000","18.000","24.000","40.000"
"3764","NW_017738981.1:2361247|2398149",NA,NA,NA,"1.000"
"3765","NW_017738981.1:2383563|2384312",NA,NA,"1.000","2.000"
"3766","NW_017738981.1:2383563|2386268",NA,"1.000",NA,NA
"3767","NW_017738981.1:2386120|2392939",NA,"10.000",NA,NA
"3768","NW_017738981.1:2390079|2404741","4.000",NA,NA,NA
"3769","NW_017738981.1:2456359|2471358",NA,"5.000",NA,"7.000"
"3770","NW_017738981.1:2464955|2471358",NA,NA,NA,"1.000"
"3771","NW_017738981.1:2490377|2491572",NA,"2.000",NA,NA
"3772","NW_017738981.1:250053|260643",NA,"1.000",NA,NA
"3773","NW_017738981.1:250053|264564","20.000","1.000","10.000",NA
"3774","NW_017738981.1:254540|264564",NA,NA,"9.000",NA
"3775","NW_017738981.1:2579452|2584133","4.000","1.000",NA,NA
"3776","NW_017738981.1:2579452|2588880","11.000","9.000",NA,"8.000"
"3777","NW_017738981.1:2584061|2599149",NA,NA,NA,"1.000"
"3778","NW_017738981.1:2588767|2603351",NA,NA,"3.000",NA
"3779","NW_017738981.1:260480|264564","1.000",NA,NA,NA
"3780","NW_017738981.1:27582|30793",NA,"2.000",NA,NA
"3781","NW_017738981.1:2776549|2782759","10.000","1.000",NA,NA
"3782","NW_017738981.1:282248|295254",NA,NA,NA,"1.000"
"3783","NW_017738981.1:2825002|2835909",NA,NA,"3.000",NA
"3784","NW_017738981.1:292259|308060",NA,"1.000",NA,NA
"3785","NW_017738981.1:3171283|3173393","50.000","28.000","15.000","13.000"
"3786","NW_017738981.1:318860|324559",NA,"3.000",NA,NA
"3787","NW_017738981.1:3471653|3474906","1.000",NA,NA,NA
"3788","NW_017738981.1:493959|498050","2.000",NA,NA,NA
"3789","NW_017738982.1:1008947|1021971",NA,"1.000",NA,NA
"3790","NW_017738982.1:1183629|1185081",NA,"6.000",NA,NA
"3791","NW_017738982.1:1228110|1259848",NA,"2.000",NA,NA
"3792","NW_017738982.1:1268981|1276807",NA,"1.000",NA,NA
"3793","NW_017738982.1:164231|166384","1.000",NA,NA,NA
"3794","NW_017738982.1:1765128|1768516",NA,"1.000",NA,NA
"3795","NW_017738982.1:2196815|2209649",NA,"2.000",NA,NA
"3796","NW_017738982.1:2206734|2214135",NA,"4.000",NA,NA
"3797","NW_017738982.1:3360086|3395685",NA,NA,"1.000",NA
"3798","NW_017738982.1:3475601|3492284","2.000",NA,NA,NA
"3799","NW_017738982.1:3480493|3494875",NA,"1.000",NA,NA
"3800","NW_017738982.1:66040|94821",NA,"1.000",NA,NA
"3801","NW_017738982.1:724495|725207","1.000",NA,NA,NA
"3802","NW_017738982.1:724980|728605","4.000",NA,NA,NA
"3803","NW_017738983.1:1035395|1087116",NA,"1.000",NA,NA
"3804","NW_017738983.1:1164118|1168370",NA,NA,"1.000",NA
"3805","NW_017738983.1:119997|120300",NA,NA,NA,"1.000"
"3806","NW_017738983.1:1902202|1915569",NA,"2.000",NA,NA
"3807","NW_017738983.1:1915335|1915569",NA,"1.000",NA,NA
"3808","NW_017738983.1:938867|1126791",NA,"1.000",NA,NA
"3809","NW_017738984.1:1000856|1005132",NA,"1.000",NA,NA
"3810","NW_017738984.1:1297532|1315837",NA,NA,"2.000",NA
"3811","NW_017738984.1:1297552|1315837",NA,"9.000","1.000",NA
"3812","NW_017738984.1:1865382|1871327",NA,"2.000",NA,NA
"3813","NW_017738984.1:1894758|1904202",NA,NA,"1.000",NA
"3814","NW_017738984.1:1924086|1932275","2.000","9.000",NA,"1.000"
"3815","NW_017738984.1:1931669|1932275",NA,"1.000",NA,"2.000"
"3816","NW_017738984.1:2444822|2445498",NA,"2.000",NA,NA
"3817","NW_017738984.1:3381442|3383503",NA,"2.000",NA,"5.000"
"3818","NW_017738984.1:3403570|3436481",NA,NA,"1.000",NA
"3819","NW_017738984.1:3761059|3770393",NA,"3.000",NA,"2.000"
"3820","NW_017738984.1:3761059|3787420",NA,NA,"3.000",NA
"3821","NW_017738984.1:3916586|3921740","2.000","2.000","1.000",NA
"3822","NW_017738984.1:4281362|4281708",NA,"4.000",NA,NA
"3823","NW_017738984.1:4281362|4293163","17.000","43.000",NA,"18.000"
"3824","NW_017738984.1:4281362|4299207",NA,NA,"2.000",NA
"3825","NW_017738984.1:4308587|4315171",NA,"1.000",NA,"1.000"
"3826","NW_017738984.1:4325651|4327816",NA,"1.000",NA,NA
"3827","NW_017738984.1:4391591|4394285","2.000",NA,NA,NA
"3828","NW_017738984.1:4483408|4489814",NA,NA,"1.000",NA
"3829","NW_017738984.1:584686|589737",NA,"2.000",NA,NA
"3830","NW_017738984.1:6362562|6377714",NA,NA,"1.000",NA
"3831","NW_017738984.1:6408705|6423528",NA,"1.000",NA,NA
"3832","NW_017738984.1:6521706|6568620",NA,"2.000",NA,NA
"3833","NW_017738984.1:6536048|6568620","2.000","11.000","1.000","2.000"
"3834","NW_017738984.1:6566491|6568620","7.000","2.000",NA,NA
"3835","NW_017738984.1:7391688|7391959",NA,"2.000",NA,NA
"3836","NW_017738984.1:7409241|7430481",NA,"1.000",NA,NA
"3837","NW_017738984.1:7415923|7417337","9.000","12.000",NA,NA
"3838","NW_017738984.1:7415923|7430481","1.000",NA,NA,NA
"3839","NW_017738984.1:7428937|7429124",NA,"2.000",NA,NA
"3840","NW_017738984.1:7478438|7481734",NA,"2.000","4.000",NA
"3841","NW_017738984.1:7769376|7774003","5.000",NA,NA,NA
"3842","NW_017738984.1:7839404|7890794",NA,NA,NA,"5.000"
"3843","NW_017738984.1:8010306|8040312",NA,NA,"2.000",NA
"3844","NW_017738984.1:8018621|8024583","2.000",NA,NA,NA
"3845","NW_017738984.1:803857|828723","3.000",NA,NA,NA
"3846","NW_017738984.1:8528873|8545418",NA,NA,"7.000",NA
"3847","NW_017738984.1:8528873|8576907",NA,"3.000",NA,NA
"3848","NW_017738984.1:8596869|8611589",NA,"2.000",NA,NA
"3849","NW_017738984.1:8603791|8629504",NA,"1.000",NA,NA
"3850","NW_017738984.1:8607220|8629504",NA,NA,"7.000","1.000"
"3851","NW_017738984.1:8611491|8629504",NA,NA,"1.000",NA
"3852","NW_017738984.1:8611491|8640959",NA,"1.000",NA,NA
"3853","NW_017738984.1:8629408|8656490",NA,NA,NA,"2.000"
"3854","NW_017738984.1:8638096|8656490",NA,"1.000",NA,NA
"3855","NW_017738984.1:8640772|8640959","3.000",NA,NA,NA
"3856","NW_017738984.1:8640772|8656490","7.000","11.000",NA,"2.000"
"3857","NW_017738984.1:8867462|8867780","27.000","24.000","17.000","3.000"
"3858","NW_017738984.1:8879045|8892883","2.000",NA,NA,NA
"3859","NW_017738984.1:8906878|8909800","1.000",NA,NA,NA
"3860","NW_017738984.1:8940200|8956802",NA,NA,"2.000",NA
"3861","NW_017738984.1:8940200|8963589","1.000",NA,NA,NA
"3862","NW_017738984.1:8946589|8956802",NA,NA,"4.000",NA
"3863","NW_017738984.1:8952267|8956802","7.000",NA,NA,NA
"3864","NW_017738984.1:8962269|8965605",NA,"1.000","2.000","2.000"
"3865","NW_017738984.1:9016592|9019915","5.000",NA,NA,NA
"3866","NW_017738985.1:12413|16373","1.000",NA,"4.000",NA
"3867","NW_017738985.1:140316|184235","1.000","1.000","4.000","2.000"
"3868","NW_017738985.1:1522449|1523510","1.000",NA,NA,NA
"3869","NW_017738985.1:1570937|1577440",NA,"1.000",NA,NA
"3870","NW_017738985.1:1688772|1690935","3.000",NA,NA,NA
"3871","NW_017738985.1:1994190|2013213",NA,"5.000",NA,"1.000"
"3872","NW_017738985.1:1994190|2031320",NA,"2.000",NA,NA
"3873","NW_017738985.1:2377632|2380491",NA,"1.000",NA,NA
"3874","NW_017738985.1:2537190|2578728","2.000","1.000",NA,NA
"3875","NW_017738985.1:2881442|2901588",NA,"11.000",NA,NA
"3876","NW_017738985.1:2901448|2965318","3.000",NA,NA,NA
"3877","NW_017738985.1:3256077|3271524",NA,NA,"2.000",NA
"3878","NW_017738985.1:4025392|4032877","1.000",NA,NA,NA
"3879","NW_017738985.1:4043126|4074874",NA,NA,NA,"1.000"
"3880","NW_017738985.1:4201623|4207493",NA,NA,NA,"9.000"
"3881","NW_017738985.1:4357622|4374415",NA,NA,NA,"1.000"
"3882","NW_017738985.1:4802363|4830370",NA,"2.000",NA,NA
"3883","NW_017738985.1:4875425|4889962","4.000",NA,NA,NA
"3884","NW_017738985.1:4962976|4978572",NA,NA,"7.000",NA
"3885","NW_017738985.1:4962976|4978634","1.000","5.000",NA,"2.000"
"3886","NW_017738985.1:531961|539224","1.000","8.000","1.000","5.000"
"3887","NW_017738985.1:531961|554889",NA,"8.000","4.000","4.000"
"3888","NW_017738985.1:551492|554889",NA,"9.000",NA,"4.000"
"3889","NW_017738985.1:570009|578316","1.000",NA,NA,NA
"3890","NW_017738985.1:586521|592235",NA,NA,"1.000",NA
"3891","NW_017738985.1:586521|594249",NA,NA,NA,"1.000"
"3892","NW_017738985.1:6620598|6621174","3.000","3.000","5.000","5.000"
"3893","NW_017738985.1:6620598|6621369",NA,NA,NA,"7.000"
"3894","NW_017738985.1:6620598|6621453","11.000","3.000",NA,NA
"3895","NW_017738985.1:6892426|6892643","2.000",NA,NA,NA
"3896","NW_017738985.1:6974251|6974403",NA,"3.000",NA,NA
"3897","NW_017738985.1:7371955|7450734","2.000",NA,NA,NA
"3898","NW_017738985.1:7397284|7450734",NA,NA,NA,"1.000"
"3899","NW_017738985.1:7444390|7450734",NA,"4.000",NA,NA
"3900","NW_017738985.1:7444390|7472602",NA,"1.000",NA,NA
"3901","NW_017738985.1:7463109|7472602",NA,"1.000",NA,NA
"3902","NW_017738985.1:7669211|7678434","2.000",NA,NA,NA
"3903","NW_017738985.1:7669211|7684221",NA,NA,"1.000",NA
"3904","NW_017738985.1:7726474|7748577",NA,"5.000",NA,NA
"3905","NW_017738985.1:7746322|7751698","4.000","10.000","4.000","2.000"
"3906","NW_017738985.1:7746322|7755187","4.000",NA,"3.000","2.000"
"3907","NW_017738985.1:7748503|7755187","21.000","10.000","8.000","1.000"
"3908","NW_017738985.1:7753646|7770332",NA,"1.000",NA,NA
"3909","NW_017738985.1:97236|140484",NA,"1.000",NA,NA
"3910","NW_017738985.1:97236|184235",NA,"4.000","2.000",NA
"3911","NW_017738985.1:97236|190803","2.000",NA,NA,NA
"3912","NW_017738986.1:1338743|1418634",NA,NA,"3.000",NA
"3913","NW_017738986.1:1402835|1414615",NA,"1.000",NA,NA
"3914","NW_017738986.1:1481493|1484371",NA,"1.000",NA,NA
"3915","NW_017738986.1:1514183|1517646",NA,NA,"4.000",NA
"3916","NW_017738986.1:1514183|1537299",NA,"1.000",NA,NA
"3917","NW_017738986.1:1517501|1523348","3.000",NA,NA,NA
"3918","NW_017738986.1:1521035|1537299",NA,"1.000",NA,NA
"3919","NW_017738986.1:1626161|1629231",NA,NA,"1.000",NA
"3920","NW_017738986.1:1642569|1696382","1.000",NA,NA,NA
"3921","NW_017738986.1:1674172|1675254","5.000","7.000","3.000","11.000"
"3922","NW_017738986.1:1674172|1696382","1.000","13.000",NA,NA
"3923","NW_017738986.1:1689701|1710729","3.000","5.000","2.000","2.000"
"3924","NW_017738986.1:1758620|1760947",NA,"3.000",NA,"5.000"
"3925","NW_017738986.1:2093942|2103490","1.000",NA,NA,NA
"3926","NW_017738986.1:3570940|3571804",NA,"1.000",NA,NA
"3927","NW_017738986.1:3935114|3942885",NA,NA,NA,"3.000"
"3928","NW_017738986.1:3989159|3991155","3.000","2.000",NA,NA
"3929","NW_017738986.1:3989159|3995254",NA,"1.000",NA,NA
"3930","NW_017738986.1:4016323|4017036","2.000","3.000",NA,"2.000"
"3931","NW_017738986.1:4016323|4017210",NA,"3.000","3.000",NA
"3932","NW_017738986.1:4069051|4103166",NA,"1.000",NA,NA
"3933","NW_017738986.1:4212382|4212674","2.000",NA,NA,"2.000"
"3934","NW_017738986.1:4212382|4218691",NA,"3.000","1.000","4.000"
"3935","NW_017738986.1:4937947|4951791","3.000",NA,NA,NA
"3936","NW_017738986.1:4939992|4951791",NA,NA,"2.000",NA
"3937","NW_017738986.1:4940006|4951791",NA,NA,"6.000",NA
"3938","NW_017738986.1:4949529|4951791","2.000",NA,NA,NA
"3939","NW_017738986.1:4950676|4951791",NA,NA,NA,"1.000"
"3940","NW_017738987.1:1057019|1058637",NA,"1.000",NA,NA
"3941","NW_017738987.1:1057019|1071417",NA,"1.000",NA,NA
"3942","NW_017738987.1:1147867|1163529","5.000",NA,NA,NA
"3943","NW_017738987.1:1156076|1157853",NA,"1.000",NA,NA
"3944","NW_017738987.1:1156076|1163529",NA,NA,"2.000",NA
"3945","NW_017738987.1:1224070|1227244","1.000","2.000",NA,"9.000"
"3946","NW_017738987.1:1224070|1229390",NA,"2.000",NA,NA
"3947","NW_017738987.1:1225723|1229390",NA,NA,"5.000","7.000"
"3948","NW_017738987.1:1228867|1229390","2.000","7.000",NA,NA
"3949","NW_017738987.1:1228911|1231750",NA,NA,"1.000",NA
"3950","NW_017738987.1:1414368|1415187","1.000",NA,NA,"1.000"
"3951","NW_017738987.1:1592956|1602222",NA,NA,NA,"2.000"
"3952","NW_017738987.1:1676306|1679310","3.000",NA,NA,NA
"3953","NW_017738987.1:1727292|1750735",NA,NA,"5.000",NA
"3954","NW_017738987.1:1749248|1759658","1.000",NA,NA,NA
"3955","NW_017738987.1:1749248|1760775",NA,"1.000",NA,NA
"3956","NW_017738987.1:1752410|1759658","4.000",NA,NA,"3.000"
"3957","NW_017738987.1:1849638|1860162",NA,"3.000",NA,NA
"3958","NW_017738987.1:2021202|2024422","1.000","27.000","24.000","13.000"
"3959","NW_017738987.1:2044879|2046414",NA,"1.000",NA,NA
"3960","NW_017738987.1:2124845|2130360",NA,"8.000",NA,"4.000"
"3961","NW_017738987.1:2235418|2239267","4.000","6.000",NA,"4.000"
"3962","NW_017738987.1:2285595|2288905","1.000",NA,NA,NA
"3963","NW_017738987.1:2391339|2397085","1.000",NA,NA,"4.000"
"3964","NW_017738987.1:2462089|2462362",NA,"1.000",NA,NA
"3965","NW_017738987.1:4049748|4050127",NA,"1.000",NA,NA
"3966","NW_017738987.1:4273346|4289450",NA,"1.000",NA,NA
"3967","NW_017738987.1:4273346|4294858",NA,NA,"4.000",NA
"3968","NW_017738987.1:4273944|4308364","1.000",NA,NA,NA
"3969","NW_017738987.1:4289321|4294858",NA,NA,"1.000","1.000"
"3970","NW_017738987.1:4289321|4295294",NA,NA,"2.000",NA
"3971","NW_017738987.1:4289321|4303983",NA,"3.000",NA,NA
"3972","NW_017738987.1:4294699|4303983","2.000",NA,NA,NA
"3973","NW_017738987.1:4294699|4327636",NA,NA,NA,"3.000"
"3974","NW_017738987.1:4314651|4323515",NA,NA,NA,"3.000"
"3975","NW_017738987.1:4314651|4327636","5.000","9.000","8.000","4.000"
"3976","NW_017738987.1:4784122|4789722","1.000",NA,NA,NA
"3977","NW_017738987.1:5372777|5378134","8.000","19.000","20.000","9.000"
"3978","NW_017738987.1:5372777|5382078","8.000","9.000","15.000","6.000"
"3979","NW_017738987.1:5372777|5424778","4.000","5.000",NA,NA
"3980","NW_017738987.1:889275|894055","1.000",NA,NA,NA
"3981","NW_017738987.1:891242|916926",NA,"1.000",NA,NA
"3982","NW_017738987.1:905174|916926",NA,"1.000",NA,"1.000"
"3983","NW_017738987.1:905174|929506","8.000",NA,NA,"9.000"
"3984","NW_017738987.1:927059|929506",NA,"1.000",NA,NA
"3985","NW_017738987.1:927059|940294",NA,"2.000",NA,NA
"3986","NW_017738987.1:939047|940291","6.000",NA,NA,NA
"3987","NW_017738987.1:939047|940294","11.000","18.000","7.000","14.000"
"3988","NW_017738987.1:939047|956363",NA,"1.000",NA,NA
"3989","NW_017738988.1:1229216|1243357",NA,"1.000",NA,NA
"3990","NW_017738988.1:1285510|1296566",NA,NA,"3.000",NA
"3991","NW_017738988.1:1372513|1381593",NA,"1.000",NA,NA
"3992","NW_017738988.1:1372513|1392410",NA,NA,"1.000",NA
"3993","NW_017738988.1:1392266|1400801",NA,"1.000",NA,NA
"3994","NW_017738988.1:1480150|1499177",NA,NA,NA,"6.000"
"3995","NW_017738988.1:1547236|1556671",NA,NA,NA,"1.000"
"3996","NW_017738988.1:1907161|1921371",NA,"2.000","1.000",NA
"3997","NW_017738988.1:2065319|2074430",NA,NA,"2.000",NA
"3998","NW_017738988.1:2095583|2101756",NA,"2.000",NA,NA
"3999","NW_017738988.1:2098608|2101756","2.000","4.000",NA,NA
"4000","NW_017738988.1:2098608|2102440","1.000","2.000",NA,NA
"4001","NW_017738988.1:2098608|2107431",NA,"2.000",NA,NA
"4002","NW_017738988.1:2187051|2187565","2.000",NA,NA,NA
"4003","NW_017738988.1:2187051|2196080",NA,"3.000",NA,NA
"4004","NW_017738988.1:2233861|2238171",NA,"8.000",NA,"6.000"
"4005","NW_017738988.1:2295964|2299166","1.000","1.000",NA,"1.000"
"4006","NW_017738988.1:2295964|2308577","5.000","4.000","1.000","3.000"
"4007","NW_017738988.1:2308416|2325477",NA,NA,"1.000",NA
"4008","NW_017738988.1:2315000|2373277",NA,NA,NA,"1.000"
"4009","NW_017738988.1:2327706|2332705","6.000","8.000",NA,"6.000"
"4010","NW_017738988.1:2340275|2340640","1.000","6.000","2.000",NA
"4011","NW_017738988.1:2352888|2383243",NA,NA,NA,"1.000"
"4012","NW_017738988.1:2372217|2386262",NA,NA,"5.000",NA
"4013","NW_017738988.1:2383121|2386262",NA,NA,"3.000",NA
"4014","NW_017738988.1:2406419|2416660","1.000",NA,NA,NA
"4015","NW_017738988.1:2412770|2427456",NA,"1.000",NA,NA
"4016","NW_017738988.1:2611636|2617966",NA,"1.000",NA,"3.000"
"4017","NW_017738988.1:3188585|3188777",NA,NA,NA,"3.000"
"4018","NW_017738988.1:3188585|3210451",NA,"1.000",NA,NA
"4019","NW_017738988.1:3210346|3236098",NA,NA,NA,"1.000"
"4020","NW_017738988.1:3229720|3241993",NA,NA,NA,"1.000"
"4021","NW_017738988.1:375420|392307",NA,"2.000",NA,NA
"4022","NW_017738988.1:375420|403704","1.000",NA,NA,NA
"4023","NW_017738988.1:408572|432451",NA,"5.000",NA,NA
"4024","NW_017738988.1:426075|432451","1.000",NA,NA,"3.000"
"4025","NW_017738988.1:734783|734983",NA,NA,"1.000",NA
"4026","NW_017738988.1:957831|958124",NA,"1.000",NA,"2.000"
"4027","NW_017738989.1:1011925|1014607","1.000",NA,NA,NA
