"","circ_id","hsa1","hsa2","hsa3"
"1","1:10002262|10002439",NA,NA,4
"2018","12:117128290|117128510",3,NA,NA
"2019","12:117128302|117128521",NA,NA,4
"2020","12:117128436|117128604",NA,3,NA
"2021","12:117510121|117510419",2,NA,NA
"2022","12:118026509|118026706",NA,NA,2
"2023","12:118295447|118295750",NA,4,NA
"2024","12:118608620|118608823",5,NA,NA
"2025","12:118680500|118680786",NA,6,NA
"2026","12:118728918|118729091",NA,NA,3
"2027","12:119408068|119408429",NA,NA,4
"2028","12:11949163|11949369",NA,2,NA
"2029","12:11955810|11955992",2,NA,3
"2030","12:11969599|11969792",NA,2,NA
"2031","12:120154969|120155719",NA,11,3
"2032","12:120184530|120184691",NA,3,NA
"2033","12:120515776|120515949",NA,7,NA
"2034","12:120516566|120522363",NA,NA,2
"2035","12:120557281|120557682",NA,2,3
"2036","12:120566824|120571291",NA,6,NA
"2037","12:12094843|12095130",NA,NA,3
"2038","12:121748986|121749139",2,NA,NA
"2039","12:121756471|121756665",2,NA,NA
"2040","12:121795603|121795757",2,NA,NA
"2041","12:12183120|12183266",NA,NA,2
"2042","12:122044904|122045063",2,NA,NA
"2043","12:122288488|122316855",NA,4,NA
"2044","12:122327946|122333143",NA,5,NA
"2045","12:122335729|122335895",NA,NA,2
"2046","12:12244261|12244655",NA,5,2
"2047","12:123265888|123266098",3,NA,NA
"2048","12:123340810|123341062",NA,NA,3
"2049","12:123498543|123499536",NA,2,NA
"2050","12:123506207|123506367",NA,NA,2
"2051","12:123529189|123529379",NA,2,NA
"2052","12:124054703|124054908",NA,NA,2
"2053","12:124114594|124115112",NA,NA,2
"2054","12:124120459|124120796",NA,3,NA
"2055","12:124436203|124436375",NA,4,NA
"2056","12:124496884|124497045",NA,5,NA
"2057","12:124559137|124559299",NA,4,NA
"2058","12:124633286|124633445",NA,2,NA
"2059","12:124785347|124785517",NA,5,NA
"2060","12:124858150|124858311",NA,7,NA
"2061","12:12500518|12500682",NA,9,NA
"2062","12:125025111|125025285",NA,NA,2
"2063","12:125102678|125107268",NA,2,NA
"2064","12:125114476|125118765",NA,4,NA
"2065","12:125209047|125209218",NA,NA,2
"2066","12:125471582|125471877",NA,NA,2
"2067","12:125515498|125515845",NA,NA,3
"2068","12:125741941|125742142",NA,NA,2
"2069","12:126688663|126688838",NA,2,NA
"2070","12:12735854|12736005",NA,2,NA
"2071","12:127370942|127371160",2,NA,NA
"2072","12:127559378|127559538",NA,3,NA
"2073","12:127777954|127778114",NA,NA,2
"2074","12:127937285|127937516",2,NA,NA
"2075","12:128024810|128024971",NA,NA,4
"2076","12:128164953|128165124",NA,3,NA
"2077","12:128647426|128648602",2,NA,NA
"2078","12:128653112|128653286",NA,NA,3
"2079","12:128814774|128815070",NA,NA,2
"2080","12:128850183|128850407",NA,NA,2
"2081","12:12890735|12890994",NA,2,NA
"2082","12:1289851|1371977",NA,NA,2
"2083","12:128998278|128998451",NA,NA,2
"2084","12:129327921|129328073",3,NA,NA
"2085","12:129413734|129413888",NA,NA,2
"2086","12:130495489|130495642",NA,NA,2
"2087","12:130525983|130527037",NA,NA,3
"2088","12:130751814|130751983",NA,NA,2
"2089","12:131236527|131236708",NA,2,NA
"2090","12:131455271|131455501",2,NA,NA
"2091","12:131576521|131576687",2,NA,NA
"2092","12:131576823|131576956",2,NA,NA
"2093","12:13167863|13168039",NA,NA,2
"2094","12:131896435|131896656",3,NA,NA
"2095","12:132071596|132071766",5,NA,NA
"2096","12:132074395|132074557",NA,4,NA
"2097","12:132397288|132397471",NA,NA,3
"2098","12:132397288|132397711",NA,4,NA
"2099","12:13247843|13247997",NA,2,NA
"2100","12:132595756|132596114",NA,NA,6
"2101","12:132635719|132635882",NA,NA,2
"2102","12:132949886|132950049",NA,NA,2
"2103","12:133191488|133192003",NA,NA,3
"2104","12:13530130|13530304",2,NA,NA
"2105","12:136560|136746",NA,NA,2
"2106","12:13759720|13759890",NA,NA,2
"2107","12:13910913|13911070",NA,5,NA
"2108","12:14622098|14622269",NA,NA,4
"2109","12:14774900|14775010",NA,2,NA
"2110","12:14787847|14788023",NA,NA,2
"2111","12:14824974|14825153",NA,2,NA
"2112","12:16209682|16209847",NA,4,NA
"2113","12:16356832|16357016",NA,NA,6
"2114","12:17367950|17368136",NA,NA,3
"2115","12:17367953|17368136",NA,4,NA
"2116","12:17639289|17639507",NA,NA,2
"2117","12:17728697|17728924",NA,NA,3
"2118","12:18277386|18277602",NA,3,NA
"2119","12:18302716|18302947",NA,3,NA
"2120","12:18492840|18493032",NA,NA,3
"2121","12:18524272|18524436",NA,4,NA
"2122","12:18828605|18828758",NA,NA,2
"2123","12:19028409|19028734",NA,3,NA
"2124","12:19206421|19206581",NA,NA,2
"2125","12:19241871|19242151",2,NA,NA
"2126","12:19509522|19509688",NA,3,NA
"2127","12:19695764|19695926",NA,NA,2
"2128","12:21062746|21062940",NA,6,NA
"2129","12:214281|214482",NA,3,NA
"2130","12:2194096|2194247",NA,2,NA
"2131","12:22035511|22035804",4,NA,NA
"2132","12:22071257|22071463",NA,NA,3
"2133","12:2255799|2255949",2,NA,NA
"2134","12:22641042|22641267",2,NA,NA
"2135","12:23667582|23667810",NA,NA,2
"2136","12:2462230|2462369",NA,NA,2
"2137","12:24716340|24716513",NA,NA,2
"2138","12:24730099|24730319",NA,3,NA
"2139","12:24901821|24901971",NA,3,NA
"2140","12:25100085|25100261",NA,2,NA
"2141","12:2523563|2523769",NA,NA,2
"2142","12:2529186|2529376",NA,NA,2
"2143","12:2537258|2537426",2,NA,NA
"2144","12:25623720|25623912",NA,3,NA
"2145","12:26064497|26067713",NA,6,NA
"2146","12:26374418|26374645",NA,3,NA
"2147","12:26388880|26389065",3,NA,NA
"2148","12:26412851|26413095",NA,8,NA
"2149","12:26443771|26444109",NA,2,NA
"2150","12:26526992|26527157",2,NA,NA
"2151","12:26682670|26682979",NA,2,NA
"2152","12:2681653|2682612",NA,5,3
"2153","12:2692030|2692201",NA,NA,2
"2154","12:27805862|27806030",NA,3,NA
"2155","12:27944706|27944939",3,NA,NA
"2156","12:2820085|2821792",NA,3,NA
"2157","12:28450160|28484165",NA,8,NA
"2158","12:28537072|28537291",NA,4,NA
"2159","12:2858432|2858637",2,NA,NA
"2160","12:29163710|29163863",NA,2,NA
"2161","12:29402633|29402783",NA,NA,3
"2162","12:30257340|30257491",NA,NA,2
"2163","12:30283747|30283933",NA,NA,2
"2164","12:3042485|3042645",2,NA,NA
"2165","12:31002484|31002666",3,NA,NA
"2166","12:31521660|31521824",NA,6,NA
"2167","12:31656334|31656492",2,NA,NA
"2168","12:32064440|32064645",2,NA,NA
"2169","12:32185971|32186156",NA,3,NA
"2170","12:32305696|32306122",NA,2,NA
"2171","12:3261485|3261650",2,NA,NA
"2172","12:3273701|3273862",NA,3,NA
"2173","12:3274400|3274572",3,NA,NA
"2174","12:33075555|33075720",3,NA,NA
"2175","12:33274839|33275037",NA,3,NA
"2176","12:3328735|3328893",NA,2,NA
"2177","12:3336901|3337082",NA,NA,2
"2178","12:33482285|33482484",NA,2,NA
"2179","12:3350136|3350292",2,NA,NA
"2180","12:3352171|3352322",NA,NA,2
"2181","12:33624497|33625912",NA,2,NA
"2182","12:34169816|34169978",NA,NA,2
"2183","12:34296005|34296197",2,NA,NA
"2184","12:34298448|34298656",NA,5,NA
"2185","12:34303042|34303259",3,NA,NA
"2186","12:34319996|34320206",NA,NA,2
"2187","12:34326206|34326419",NA,3,NA
"2188","12:34334704|34334867",NA,2,NA
"2189","12:34336313|34336502",2,NA,NA
"2190","12:34336558|34336726",2,NA,NA
"2191","12:34340968|34341157",NA,NA,3
"2192","12:34350920|34351108",NA,2,NA
"2193","12:34353429|34353619",2,NA,NA
"2194","12:34353778|34353932",NA,NA,3
"2195","12:34359715|34359901",2,NA,NA
"2196","12:34361397|34361584",2,NA,NA
"2197","12:34363883|34364072",NA,2,NA
"2198","12:34365190|34365378",NA,NA,2
"2199","12:34370409|34370594",NA,NA,4
"2200","12:34370783|34371157",2,NA,NA
"2201","12:34371490|34371677",NA,NA,6
"2202","12:34374913|34375106",NA,NA,4
"2203","12:34378991|34379364",NA,4,NA
"2204","12:34386797|34386982",NA,2,NA
"2205","12:34402645|34402832",2,NA,NA
"2206","12:34602487|34602673",NA,NA,4
"2207","12:3534467|3534621",2,NA,NA
"2208","12:3630776|3630929",NA,2,NA
"2209","12:37999953|38000125",NA,NA,5
"2210","12:38477291|38477609",3,NA,NA
"2211","12:38882254|38882499",NA,2,NA
"2212","12:39389966|39390133",NA,2,NA
"2213","12:39671465|39671724",NA,NA,2
"2214","12:4042011|4042372",NA,NA,2
"2215","12:40484080|40484230",NA,NA,2
"2216","12:40484802|40484982",2,NA,NA
"2217","12:41077197|41077406",NA,3,NA
"2218","12:4110616|4110787",NA,NA,4
"2219","12:41318542|41318937",NA,2,NA
"2220","12:41766639|41766848",2,NA,NA
"2221","12:41992502|41992746",NA,3,NA
"2222","12:42295942|42296099",2,NA,NA
"2223","12:42901233|42901393",NA,NA,2
"2224","12:43098067|43098244",NA,2,NA
"2225","12:44429880|44430072",NA,3,NA
"2226","12:44668080|44668267",2,NA,NA
"2227","12:4499628|4499814",NA,4,NA
"2228","12:45471544|45471794",NA,NA,3
"2229","12:46207408|46207568",NA,NA,5
"2230","12:46569595|46569950",NA,4,NA
"2231","12:46897520|46897755",2,NA,NA
"2232","12:4718019|4718209",2,NA,NA
"2233","12:47302098|47302291",NA,NA,2
"2234","12:47715810|47716152",2,NA,NA
"2235","12:47803833|47804060",NA,2,NA
"2236","12:47814183|47814836",NA,10,NA
"2237","12:47993808|47993964",NA,3,NA
"2238","12:48245778|48245960",3,NA,NA
"2239","12:48279599|48280130",NA,NA,3
"2240","12:4850752|4850983",NA,2,NA
"2241","12:48776389|48776566",2,NA,NA
"2242","12:48814015|48814187",NA,4,NA
"2243","12:48859649|48859815",3,NA,NA
"2244","12:48984487|48984666",NA,NA,3
"2245","12:49051267|49051429",3,NA,NA
"2246","12:49097565|49098105",NA,26,NA
"2247","12:49282043|49282194",2,NA,NA
"2248","12:49627411|49627569",NA,4,NA
"2249","12:49960709|49960909",NA,NA,2
"2250","12:49976613|49976764",NA,2,NA
"2251","12:50094436|50096972",NA,NA,2
"2252","12:50418231|50418515",NA,3,NA
"2253","12:50595878|50596051",NA,3,NA
"2254","12:50640723|50683248",NA,3,NA
"2255","12:51055834|51056502",NA,2,NA
"2256","12:51073822|51074082",NA,2,6
"2257","12:51468732|51468962",NA,2,NA
"2258","12:51755992|51756196",NA,NA,2
"2259","12:51818121|51818354",2,NA,NA
"2260","12:52026920|52027128",2,NA,NA
"2261","12:52283049|52283200",3,NA,NA
"2262","12:52358937|52359177",2,NA,NA
"2263","12:52425785|52426038",NA,NA,3
"2264","12:52518004|52518210",2,NA,NA
"2265","12:52528834|52529070",2,NA,NA
"2266","12:52701215|52701366",2,NA,NA
"2267","12:52800192|52800390",NA,NA,2
"2268","12:52824287|52824445",3,NA,NA
"2269","12:53015442|53015610",NA,3,NA
"2270","12:53245302|53245636",NA,4,NA
"2271","12:53308413|53308592",NA,NA,2
"2272","12:5357093|5357288",NA,NA,2
"2273","12:53947067|53947241",NA,NA,2
"2274","12:54000779|54000947",NA,NA,2
"2275","12:54035924|54036125",2,NA,NA
"2276","12:54142882|54143033",2,NA,NA
"2277","12:54403603|54403759",NA,4,NA
"2278","12:55752802|55753032",2,NA,NA
"2279","12:55955286|55955449",5,NA,NA
"2280","12:56082137|56082353",2,NA,NA
"2281","12:56164256|56164418",NA,6,NA
"2282","12:56169528|56170208",NA,2,NA
"2283","12:57477754|57477912",NA,2,NA
"2284","12:57535055|57535845",NA,8,NA
"2285","12:57578642|57578795",NA,NA,4
"2286","12:57759486|57759705",NA,3,NA
"2287","12:57782279|57782432",NA,NA,3
"2288","12:57798999|57799159",NA,2,NA
"2289","12:57922151|57922301",NA,3,NA
"2290","12:58384078|58384272",NA,3,NA
"2291","12:5880413|5880590",NA,NA,2
"2292","12:58876802|58877004",2,NA,NA
"2293","12:59211972|59212334",NA,3,NA
"2294","12:59538463|59538615",NA,3,NA
"2295","12:60350429|60353878",2,NA,NA
"2296","12:60554144|60554315",NA,4,NA
"2297","12:60716109|60716280",2,NA,NA
"2298","12:61534268|61534473",2,NA,NA
"2299","12:61646223|61646444",2,NA,NA
"2300","12:63500235|63500422",NA,8,NA
"2301","12:64042789|64043575",NA,3,NA
"2302","12:64070648|64070812",NA,NA,3
"2303","12:6460977|6461127",2,NA,NA
"2304","12:64864667|64866903",NA,10,NA
"2305","12:65099485|65099638",NA,4,NA
"2306","12:65108658|65108874",NA,NA,3
"2307","12:65331687|65331843",4,NA,NA
"2308","12:65544923|65545104",NA,2,NA
"2309","12:65770300|65770477",NA,NA,2
"2310","12:66231762|66231930",2,NA,NA
"2311","12:6730401|6730820",NA,NA,2
"2312","12:67522236|67523591",NA,NA,2
"2313","12:6770171|6770344",NA,2,NA
"2314","12:67704656|67704831",NA,NA,2
"2315","12:6790494|6790859",NA,2,NA
"2316","12:68233151|68233351",2,NA,NA
"2317","12:68549546|68549700",2,NA,NA
"2318","12:68879804|68880002",NA,2,NA
"2319","12:68965266|68965436",NA,NA,2
"2320","12:69133443|69133616",NA,NA,2
"2321","12:69153265|69153462",NA,4,NA
"2322","12:69260043|69262562",NA,3,NA
"2323","12:6946027|6946250",NA,5,NA
"2324","12:69504942|69505107",2,NA,NA
"2325","12:6961076|6961229",NA,NA,3
"2326","12:69634390|69634559",NA,2,NA
"2327","12:69783174|69783544",NA,5,NA
"2328","12:69800208|69801721",NA,8,2
"2329","12:70164804|70165017",NA,NA,2
"2330","12:70215574|70215798",NA,2,NA
"2331","12:7068813|7068996",2,NA,NA
"2332","12:7106423|7106578",NA,NA,2
"2333","12:7160372|7160560",NA,NA,3
"2334","12:71951960|71952188",2,NA,NA
"2335","12:72036199|72036359",2,NA,NA
"2336","12:72091193|72091382",NA,NA,2
"2337","12:7311332|7311489",3,NA,4
"2338","12:74019398|74019548",NA,2,NA
"2339","12:74773304|74773492",NA,NA,2
"2340","12:75136904|75137064",5,NA,NA
"2341","12:75425026|75425191",NA,3,NA
"2342","12:7551749|7551900",NA,NA,2
"2343","12:75544590|75544935",3,NA,NA
"2344","12:76622412|76622576",NA,NA,2
"2345","12:76672132|76672299",2,NA,NA
"2346","12:77010556|77010749",NA,NA,3
"2347","12:7709472|7709642",NA,2,NA
"2348","12:78440485|78440654",NA,NA,2
"2349","12:78927184|78927335",NA,NA,2
"2350","12:79897845|79898000",2,NA,NA
"2351","12:80511838|80512030",NA,NA,3
"2352","12:80583419|80583638",NA,7,NA
"2353","12:80756245|80756426",NA,4,NA
"2354","12:80808028|80808182",NA,NA,5
"2355","12:80816|80970",2,NA,4
"2356","12:80849744|80849907",NA,NA,2
"2357","12:813641|827262",NA,5,NA
"2358","12:81488420|81488627",NA,NA,2
"2359","12:81951145|81951324",NA,NA,4
"2360","12:85712895|85713126",NA,2,NA
"2361","12:85892881|85893059",NA,7,NA
"2362","12:86758995|86759152",NA,2,NA
"2363","12:88015043|88015236",NA,NA,2
"2364","12:88922083|88922233",NA,2,NA
"2365","12:89235672|89235840",NA,NA,2
"2366","12:89454339|89454498",2,NA,NA
"2367","12:89783952|89784110",3,NA,NA
"2368","12:91021308|91021508",NA,NA,2
"2369","12:91974506|91974701",NA,2,NA
"2370","12:92463055|92463277",NA,NA,2
"2371","12:93069579|93069774",NA,NA,2
"2372","12:931219|933076",NA,2,NA
"2373","12:93168376|93168526",NA,NA,2
"2374","12:93533893|93534105",NA,9,NA
"2375","12:93830162|93830314",NA,NA,2
"2376","12:94375158|94375365",NA,3,NA
"2377","12:94805403|94805553",NA,4,NA
"2378","12:94807968|94808291",NA,NA,2
"2379","12:94900256|94900444",NA,2,NA
"2380","12:950141|950300",NA,NA,3
"2381","12:95040475|95049233",NA,3,NA
"2382","12:95134738|95141539",NA,4,NA
"2383","12:95682706|95683711",NA,6,NA
"2384","12:95942796|95942981",NA,NA,2
"2385","12:96177121|96177303",NA,2,NA
"2386","12:96326849|96327009",NA,3,NA
"2387","12:96714470|96714625",NA,NA,2
"2388","12:96916865|96917042",NA,NA,3
"2389","12:97085674|97085864",NA,NA,4
"2390","12:97271817|97271991",NA,NA,2
"2391","12:97380619|97380803",NA,4,NA
"2392","12:97738321|97738494",4,NA,NA
"2393","12:98143176|98143329",NA,NA,2
"2394","12:99342236|99342396",NA,NA,2
"2395","12:99548855|99549021",NA,7,NA
"2396","12:99691953|99692149",NA,NA,2
"2397","13:100257594|100273346",NA,5,NA
"2398","13:100312738|100313370",NA,2,NA
"2399","13:100330560|100340259",NA,4,NA
"2400","13:100368471|100449305",NA,NA,2
"2401","13:101258442|101292366",NA,9,NA
"2402","13:101395182|101399165",NA,2,NA
"2403","13:101819537|101819700",NA,2,NA
"2404","13:102516067|102516218",2,NA,NA
"2405","13:103015853|103016181",2,NA,NA
"2406","13:103263234|103263427",NA,5,NA
"2407","13:103991787|103991948",NA,2,NA
"2408","13:104396591|104396767",NA,NA,2
"2409","13:105267638|105267815",NA,2,NA
"2410","13:105273384|105273657",5,NA,NA
"2411","13:105525836|105525992",4,NA,NA
"2412","13:105531824|105531990",NA,4,NA
"2413","13:105967422|105967594",NA,NA,3
"2414","13:108195478|108195736",NA,NA,3
"2415","13:108779829|108780001",NA,2,NA
"2416","13:109394553|109394863",NA,NA,2
"2417","13:109401113|109401433",NA,NA,3
"2418","13:110042757|110042941",NA,NA,4
"2419","13:110236417|110236588",NA,3,NA
"2420","13:110627506|110627718",NA,3,NA
"2421","13:111062137|111062340",NA,NA,2
"2422","13:111166139|111166332",NA,NA,3
"2423","13:111285443|111285603",NA,4,NA
"2424","13:111328464|111328829",NA,NA,3
"2425","13:111447999|111448181",NA,NA,2
"2426","13:111467784|111469191",NA,NA,2
"2427","13:111547618|111547799",NA,NA,3
"2428","13:111568060|111568305",NA,2,NA
"2429","13:111590210|111590398",NA,NA,2
"2430","13:111590230|111590398",NA,NA,2
"2431","13:112060863|112061199",NA,4,NA
"2432","13:112277238|112277442",NA,NA,2
"2433","13:112336049|112336204",NA,2,NA
"2434","13:112597737|112597890",NA,NA,4
"2435","13:112854278|112862575",NA,NA,2
"2436","13:112876440|112876743",2,NA,NA
"2437","13:113078457|113078722",NA,2,NA
"2438","13:113105919|113106229",NA,NA,4
"2439","13:113403858|113404014",2,NA,NA
"2440","13:113439787|113439959",3,NA,NA
"2441","13:113510237|113520733",NA,3,NA
"2442","13:113579022|113579188",NA,NA,4
"2443","13:113665839|113665999",NA,3,NA
"2444","13:113665859|113666019",NA,2,NA
"2445","13:113666050|113666220",2,NA,NA
"2446","13:113748433|113748605",2,NA,NA
"2447","13:113816141|113816293",NA,NA,2
"2448","13:113860969|113861143",NA,7,NA
"2449","13:113876542|113876644",2,NA,NA
"2450","13:113980178|113980421",2,NA,NA
"2451","13:114026334|114026507",4,NA,NA
"2452","13:114028472|114028632",2,NA,NA
"2453","13:114066564|114066761",2,NA,NA
"2454","13:114068934|114069116",NA,2,NA
"2455","13:114150298|114150590",NA,3,NA
"2456","13:114317462|114317623",NA,4,NA
"2457","13:18994496|18994730",NA,2,NA
"2458","13:18994547|18994730",NA,5,NA
"2459","13:18994946|18995175",2,NA,NA
"2460","13:18995011|18995167",3,NA,NA
"2461","13:18995501|18995726",NA,5,NA
"2462","13:19012091|19012239",NA,2,NA
"2463","13:19664441|19664596",NA,NA,2
"2464","13:19795851|19796208",NA,NA,2
"2465","13:19891551|19891687",NA,3,NA
"2466","13:20392572|20392756",2,NA,NA
"2467","13:20719207|20719384",NA,NA,2
"2468","13:20800112|20800294",NA,NA,3
"2469","13:20943118|20943287",NA,6,NA
"2470","13:21339008|21339168",2,NA,NA
"2471","13:21397864|21398197",NA,2,NA
"2472","13:21460850|21461027",NA,3,NA
"2473","13:21606798|21606952",NA,2,NA
"2474","13:21707665|21707839",2,NA,NA
"2475","13:21721093|21721262",NA,2,NA
"2476","13:21800305|21800478",NA,NA,2
"2477","13:21892424|21892618",NA,NA,2
"2478","13:22156264|22156435",2,NA,NA
"2479","13:23421094|23421296",NA,NA,2
"2480","13:23654009|23654221",NA,2,NA
"2481","13:24087095|24087254",NA,4,NA
"2482","13:24371672|24371852",NA,NA,7
"2483","13:24738687|24738873",NA,3,NA
"2484","13:25033170|25033326",NA,NA,3
"2485","13:25070537|25070764",2,NA,NA
"2486","13:25763200|25763403",NA,2,NA
"2487","13:25952900|25953050",NA,NA,2
"2488","13:26230595|26230772",NA,5,NA
"2489","13:26497543|26497722",NA,NA,3
"2490","13:27381154|27381381",NA,NA,2
"2491","13:27509767|27509947",NA,2,NA
"2492","13:28174271|28177935",NA,6,NA
"2493","13:28940833|28941045",NA,NA,2
"2494","13:29536440|29536788",NA,4,NA
"2495","13:29703238|29703406",NA,NA,2
"2496","13:30171763|30171941",NA,NA,2
"2497","13:30852456|30852625",NA,2,NA
"2498","13:31265433|31265603",NA,NA,5
"2499","13:31917062|31917247",NA,NA,3
"2500","13:32382184|32382338",2,NA,NA
"2501","13:32517856|32527532",NA,8,NA
"2502","13:32538617|32538777",2,NA,NA
"2503","13:32762438|32762727",2,NA,NA
"2504","13:34554384|34554552",2,NA,NA
"2505","13:34630392|34631091",NA,8,NA
"2506","13:34843009|34843209",4,NA,NA
"2507","13:36312144|36312477",NA,10,NA
"2508","13:36344225|36344393",NA,NA,3
"2509","13:36965574|36985740",NA,4,NA
"2510","13:37393596|37393763",NA,4,NA
"2511","13:37773297|37773456",2,NA,NA
"2512","13:38970621|38970790",NA,NA,6
"2513","13:39186161|39186378",NA,2,NA
"2514","13:39775426|39775628",NA,10,NA
"2515","13:39931222|39931560",NA,4,NA
"2516","13:40568850|40569175",NA,NA,4
"2517","13:41281012|41281315",2,NA,NA
"2518","13:41644054|41644425",2,NA,NA
"2519","13:41865735|41868477",NA,8,NA
"2520","13:41903528|41903695",NA,NA,2
"2521","13:41954385|41954541",2,NA,NA
"2522","13:43126347|43126509",NA,3,NA
"2523","13:43306540|43306711",NA,5,NA
"2524","13:43710034|43710195",NA,4,NA
"2525","13:43890003|43890181",NA,2,NA
"2526","13:44390697|44390864",NA,2,NA
"2527","13:44422801|44422970",NA,2,NA
"2528","13:44522127|44522279",NA,2,NA
"2529","13:44586224|44586413",2,NA,NA
"2530","13:44910603|44910838",NA,3,NA
"2531","13:44913085|44913263",NA,2,NA
"2532","13:45082535|45082696",NA,NA,2
"2533","13:45151686|45207505",NA,2,NA
"2534","13:45387020|45387123",NA,NA,2
"2535","13:45516142|45519094",NA,NA,2
"2536","13:45516142|45530780",NA,3,NA
"2537","13:45704133|45704335",NA,2,NA
"2538","13:46343463|46343717",NA,2,NA
"2539","13:46723220|46733998",NA,2,NA
"2540","13:47944380|47944554",NA,NA,2
"2541","13:48661356|48661518",NA,NA,4
"2542","13:48800586|48800756",2,NA,NA
"2543","13:48919983|48920163",NA,4,NA
"2544","13:48971895|48972060",NA,5,NA
"2545","13:49126386|49126674",NA,NA,2
"2546","13:49451552|49451909",NA,2,NA
"2547","13:49705620|49706372",NA,NA,2
"2548","13:50444788|50444944",2,2,NA
"2549","13:51071651|51071961",NA,NA,6
"2550","13:51392297|51392461",NA,4,NA
"2551","13:51816816|51816990",NA,NA,2
"2552","13:51929976|51930313",NA,NA,2
"2553","13:52964678|52964843",NA,3,NA
"2554","13:53010152|53010307",2,NA,NA
